"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,1,-0.253515250004765,-1,-1
"OVOL2",1,1,-0.253515250004765,-1,-1
"SNAIL",-0.253515250004765,-0.253515250004765,1,0.253515250004765,0.253515250004765
"ZEB",-1,-1,0.253515250004765,1,1
"miR200",-1,-1,0.253515250004765,1,1
