"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,1,-0.164498141270083,-1,0.164498141270083
"OVOL2",1,1,-0.164498141270083,-1,0.164498141270083
"SNAIL",-0.164498141270083,-0.164498141270083,1,0.164498141270083,-1
"ZEB",-1,-1,0.164498141270083,1,-0.164498141270083
"miR200",0.164498141270083,0.164498141270083,-1,-0.164498141270083,1
