"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,-0.00402959709798059,-0.289509326098762,-1,1
"OVOL2",-0.00402959709798059,1,-0.000409607799932056,0.00402959709798059,-0.00402959709798059
"SNAIL",-0.289509326098762,-0.000409607799932056,1,0.289509326098762,-0.289509326098762
"ZEB",-1,0.00402959709798059,0.289509326098762,1,-1
"miR200",1,-0.00402959709798059,-0.289509326098762,-1,1
