"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,0.034036123300825,-0.063658589089521,-0.821422582309435,0.0514529305585297
"OVOL2",0.034036123300825,1,0.00699433891743156,-0.102901925274993,-0.330334122306347
"SNAIL",-0.063658589089521,0.00699433891743156,1,0.0676729162960985,-0.00961879439114801
"ZEB",-0.821422582309435,-0.102901925274993,0.0676729162960985,1,-0.131530842730438
"miR200",0.0514529305585297,-0.330334122306347,-0.00961879439114801,-0.131530842730438,1
