"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,0.00525550711363164,-0.0265861376977104,-1,0.510403787880817
"OVOL2",0.00525550711363164,1,0.00412642231641085,-0.00525550711363164,-0.159703423487879
"SNAIL",-0.0265861376977104,0.00412642231641085,1,0.0265861376977104,-0.516184188130621
"ZEB",-1,-0.00525550711363164,0.0265861376977104,1,-0.510403787880817
"miR200",0.510403787880817,-0.159703423487879,-0.516184188130621,-0.510403787880817,1
