"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"ZEB2",-1,-1,1,-0.0719905150131889,1,1,-0.0719905150131889,0.00450812743759552,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0719905150131889,-0.134641546994569,-1,-0.00248495915325371
"miR101",1,1,-1,0.0719905150131889,-1,-1,0.0719905150131889,-0.00450812743759552,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0719905150131889,0.134641546994569,1,0.00248495915325371
"miR141",1,1,-1,0.0719905150131889,-1,-1,0.0719905150131889,-0.00450812743759552,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0719905150131889,0.134641546994569,1,0.00248495915325371
"miR200a",1,1,-1,0.0719905150131889,-1,-1,0.0719905150131889,-0.00450812743759552,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0719905150131889,0.134641546994569,1,0.00248495915325371
"miR200b",1,1,-1,0.0719905150131889,-1,-1,0.0719905150131889,-0.00450812743759552,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0719905150131889,0.134641546994569,1,0.00248495915325371
"miR200c",1,1,-1,0.0719905150131889,-1,-1,0.0719905150131889,-0.00450812743759552,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0719905150131889,0.134641546994569,1,0.00248495915325371
"miR205",0.0719905150131889,0.0719905150131889,-0.0719905150131889,1,-0.0719905150131889,-0.0719905150131889,1,-0.00269564254581986,-0.0719905150131889,-0.0719905150131889,-0.0719905150131889,-0.0719905150131889,-0.0719905150131889,-0.0719905150131889,-0.0719905150131889,-0.0719905150131889,-0.0719905150131889,0.0719905150131889,0.0719905150131889,0.0719905150131889,0.0719905150131889,0.0719905150131889,1,-0.00528776636226616,0.0719905150131889,-0.0016602103603469
"miR30c",0.134641546994569,0.134641546994569,-0.134641546994569,-0.00528776636226616,-0.134641546994569,-0.134641546994569,-0.00528776636226616,0.00590098205124817,-0.134641546994569,-0.134641546994569,-0.134641546994569,-0.134641546994569,-0.134641546994569,-0.134641546994569,-0.134641546994569,-0.134641546994569,-0.134641546994569,0.134641546994569,0.134641546994569,0.134641546994569,0.134641546994569,0.134641546994569,-0.00528776636226616,1,0.134641546994569,-0.004736898992721
"miR34a",1,1,-1,0.0719905150131889,-1,-1,0.0719905150131889,-0.00450812743759552,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0719905150131889,0.134641546994569,1,0.00248495915325371
"miR9",0.00248495915325371,0.00248495915325371,-0.00248495915325371,-0.0016602103603469,-0.00248495915325371,-0.00248495915325371,-0.0016602103603469,0.00188938474101614,-0.00248495915325371,-0.00248495915325371,-0.00248495915325371,-0.00248495915325371,-0.00248495915325371,-0.00248495915325371,-0.00248495915325371,-0.00248495915325371,-0.00248495915325371,0.00248495915325371,0.00248495915325371,0.00248495915325371,0.00248495915325371,0.00248495915325371,-0.0016602103603469,-0.004736898992721,0.00248495915325371,1
