"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.228747282846,1,0.00029183195731804
"CLDN7",1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.228747282846,1,0.00029183195731804
"FOXC2",-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.228747282846,-1,-0.00029183195731804
"GRHL2",1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.228747282846,1,0.00029183195731804
"GSC",-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.228747282846,-1,-0.00029183195731804
"KLF8",-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.228747282846,-1,-0.00029183195731804
"NP63",1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.228747282846,1,0.00029183195731804
"OVOL2",1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.228747282846,1,0.00029183195731804
"SNAI1",-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.228747282846,-1,-0.00029183195731804
"SNAI2",-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.228747282846,-1,-0.00029183195731804
"TCF3",-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.228747282846,-1,-0.00029183195731804
"TGFbeta",-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.228747282846,-1,-0.00029183195731804
"TWIST1",-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.228747282846,-1,-0.00029183195731804
"TWIST2",-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.228747282846,-1,-0.00029183195731804
"VIM",-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.228747282846,-1,-0.00029183195731804
"ZEB1",-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.228747282846,-1,-0.00029183195731804
"ZEB2",-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.228747282846,-1,-0.00029183195731804
"miR101",1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.228747282846,1,0.00029183195731804
"miR141",1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.228747282846,1,0.00029183195731804
"miR200a",1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.228747282846,1,0.00029183195731804
"miR200b",1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.228747282846,1,0.00029183195731804
"miR200c",1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.228747282846,1,0.00029183195731804
"miR205",1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.228747282846,1,0.00029183195731804
"miR30c",0.228747282846,0.228747282846,-0.228747282846,0.228747282846,-0.228747282846,-0.228747282846,0.228747282846,0.228747282846,-0.228747282846,-0.228747282846,-0.228747282846,-0.228747282846,-0.228747282846,-0.228747282846,-0.228747282846,-0.228747282846,-0.228747282846,0.228747282846,0.228747282846,0.228747282846,0.228747282846,0.228747282846,0.228747282846,1,0.228747282846,0.00572123534753683
"miR34a",1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.228747282846,1,0.00029183195731804
"miR9",0.00029183195731804,0.00029183195731804,-0.00029183195731804,0.00029183195731804,-0.00029183195731804,-0.00029183195731804,0.00029183195731804,0.00029183195731804,-0.00029183195731804,-0.00029183195731804,-0.00029183195731804,-0.00029183195731804,-0.00029183195731804,-0.00029183195731804,-0.00029183195731804,-0.00029183195731804,-0.00029183195731804,0.00029183195731804,0.00029183195731804,0.00029183195731804,0.00029183195731804,0.00029183195731804,0.00029183195731804,0.00572123534753683,0.00029183195731804,1
