"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,0.211775882708492,-1,-1,0.211775882708492,0.606295362905195,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.211775882708492,0.0541768931037214,1,0.00811118934740511
"CLDN7",1,1,-1,0.211775882708492,-1,-1,0.211775882708492,0.606295362905195,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.211775882708492,0.0541768931037214,1,0.00811118934740511
"FOXC2",-1,-1,1,-0.211775882708492,1,1,-0.211775882708492,-0.606295362905195,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.211775882708492,-0.0541768931037214,-1,-0.00811118934740517
"GRHL2",0.211775882708492,0.211775882708492,-0.211775882708492,1,-0.211775882708492,-0.211775882708492,1,0.60548598079954,-0.211775882708492,-0.211775882708492,-0.211775882708492,-0.211775882708492,-0.211775882708492,-0.211775882708492,-0.211775882708492,-0.211775882708492,-0.211775882708492,0.211775882708492,0.211775882708492,0.211775882708492,0.211775882708492,0.211775882708492,1,-0.0011276378159599,0.211775882708492,-0.00471628913475875
"GSC",-1,-1,1,-0.211775882708492,1,1,-0.211775882708492,-0.606295362905195,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.211775882708492,-0.0541768931037214,-1,-0.00811118934740517
"KLF8",-1,-1,1,-0.211775882708492,1,1,-0.211775882708492,-0.606295362905195,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.211775882708492,-0.0541768931037214,-1,-0.00811118934740517
"NP63",0.211775882708492,0.211775882708492,-0.211775882708492,1,-0.211775882708492,-0.211775882708492,1,0.60548598079954,-0.211775882708492,-0.211775882708492,-0.211775882708492,-0.211775882708492,-0.211775882708492,-0.211775882708492,-0.211775882708492,-0.211775882708492,-0.211775882708492,0.211775882708492,0.211775882708492,0.211775882708492,0.211775882708492,0.211775882708492,1,-0.0011276378159599,0.211775882708492,-0.00471628913475875
"OVOL2",0.606295362905195,0.606295362905195,-0.606295362905195,0.60548598079954,-0.606295362905195,-0.606295362905195,0.60548598079954,1,-0.606295362905195,-0.606295362905195,-0.606295362905195,-0.606295362905195,-0.606295362905195,-0.606295362905195,-0.606295362905195,-0.606295362905195,-0.606295362905195,0.606295362905195,0.606295362905195,0.606295362905195,0.606295362905195,0.606295362905195,0.60548598079954,0.0244699071370812,0.606295362905195,0.00287887243395623
"SNAI1",-1,-1,1,-0.211775882708492,1,1,-0.211775882708492,-0.606295362905195,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.211775882708492,-0.0541768931037214,-1,-0.00811118934740517
"SNAI2",-1,-1,1,-0.211775882708492,1,1,-0.211775882708492,-0.606295362905195,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.211775882708492,-0.0541768931037214,-1,-0.00811118934740517
"TCF3",-1,-1,1,-0.211775882708492,1,1,-0.211775882708492,-0.606295362905195,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.211775882708492,-0.0541768931037214,-1,-0.00811118934740517
"TGFbeta",-1,-1,1,-0.211775882708492,1,1,-0.211775882708492,-0.606295362905195,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.211775882708492,-0.0541768931037214,-1,-0.00811118934740517
"TWIST1",-1,-1,1,-0.211775882708492,1,1,-0.211775882708492,-0.606295362905195,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.211775882708492,-0.0541768931037214,-1,-0.00811118934740517
"TWIST2",-1,-1,1,-0.211775882708492,1,1,-0.211775882708492,-0.606295362905195,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.211775882708492,-0.0541768931037214,-1,-0.00811118934740517
"VIM",-1,-1,1,-0.211775882708492,1,1,-0.211775882708492,-0.606295362905195,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.211775882708492,-0.0541768931037214,-1,-0.00811118934740517
"ZEB1",-1,-1,1,-0.211775882708492,1,1,-0.211775882708492,-0.606295362905195,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.211775882708492,-0.0541768931037214,-1,-0.00811118934740517
"ZEB2",-1,-1,1,-0.211775882708492,1,1,-0.211775882708492,-0.606295362905195,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.211775882708492,-0.0541768931037214,-1,-0.00811118934740517
"miR101",1,1,-1,0.211775882708492,-1,-1,0.211775882708492,0.606295362905195,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.211775882708492,0.0541768931037214,1,0.00811118934740511
