"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,0.969578653609438,-0.902132560595931,0.969578653609438,-0.969578653609438,-0.902132560595931,0.969578653609438,0.969578653609438,-0.902132560595931,-0.902132560595931,-0.902132560595931,-0.969578653609438,-0.902132560595931,-0.902132560595931,-0.902132560595931,-0.969578653609438,-1,0.902132560595931,0.969578653609438,0.969578653609438,0.902132560595931,1,0.969578653609438,0.0777746150834885,0.890923766045207,0.0267163005279606
"CLDN7",0.969578653609438,1,-0.871711093567081,1,-1,-0.871711093567081,1,1,-0.871711093567081,-0.871711093567081,-0.871711093567081,-1,-0.871711093567081,-0.871711093567081,-0.871711093567081,-1,-0.969578653609438,0.871711093567081,1,1,0.871711093567081,0.969578653609438,1,0.0473512798058511,0.882918134143636,-0.00370507510811531
"FOXC2",-0.902132560595931,-0.871711093567081,1,-0.871711093567081,0.871711093567081,1,-0.871711093567081,-0.871711093567081,1,1,1,0.871711093567081,1,1,1,0.871711093567081,0.902132560595931,-1,-0.871711093567081,-0.871711093567081,-1,-0.902132560595931,-0.871711093567081,-0.0763945737809091,-0.988792391345237,-0.000494455263437243
"GRHL2",0.969578653609438,1,-0.871711093567081,1,-1,-0.871711093567081,1,1,-0.871711093567081,-0.871711093567081,-0.871711093567081,-1,-0.871711093567081,-0.871711093567081,-0.871711093567081,-1,-0.969578653609438,0.871711093567081,1,1,0.871711093567081,0.969578653609438,1,0.0473512798058511,0.882918134143636,-0.00370507510811531
"GSC",-0.969578653609438,-1,0.871711093567081,-1,1,0.871711093567081,-1,-1,0.871711093567081,0.871711093567081,0.871711093567081,1,0.871711093567081,0.871711093567081,0.871711093567081,1,0.969578653609438,-0.871711093567081,-1,-1,-0.871711093567081,-0.969578653609438,-1,-0.0473512798058511,-0.882918134143636,0.00370507510811531
"KLF8",-0.902132560595931,-0.871711093567081,1,-0.871711093567081,0.871711093567081,1,-0.871711093567081,-0.871711093567081,1,1,1,0.871711093567081,1,1,1,0.871711093567081,0.902132560595931,-1,-0.871711093567081,-0.871711093567081,-1,-0.902132560595931,-0.871711093567081,-0.0763945737809091,-0.988792391345237,-0.000494455263437243
"NP63",0.969578653609438,1,-0.871711093567081,1,-1,-0.871711093567081,1,1,-0.871711093567081,-0.871711093567081,-0.871711093567081,-1,-0.871711093567081,-0.871711093567081,-0.871711093567081,-1,-0.969578653609438,0.871711093567081,1,1,0.871711093567081,0.969578653609438,1,0.0473512798058511,0.882918134143636,-0.00370507510811531
"OVOL2",0.969578653609438,1,-0.871711093567081,1,-1,-0.871711093567081,1,1,-0.871711093567081,-0.871711093567081,-0.871711093567081,-1,-0.871711093567081,-0.871711093567081,-0.871711093567081,-1,-0.969578653609438,0.871711093567081,1,1,0.871711093567081,0.969578653609438,1,0.0473512798058511,0.882918134143636,-0.00370507510811531
"SNAI1",-0.902132560595931,-0.871711093567081,1,-0.871711093567081,0.871711093567081,1,-0.871711093567081,-0.871711093567081,1,1,1,0.871711093567081,1,1,1,0.871711093567081,0.902132560595931,-1,-0.871711093567081,-0.871711093567081,-1,-0.902132560595931,-0.871711093567081,-0.0763945737809091,-0.988792391345237,-0.000494455263437243
"SNAI2",-0.902132560595931,-0.871711093567081,1,-0.871711093567081,0.871711093567081,1,-0.871711093567081,-0.871711093567081,1,1,1,0.871711093567081,1,1,1,0.871711093567081,0.902132560595931,-1,-0.871711093567081,-0.871711093567081,-1,-0.902132560595931,-0.871711093567081,-0.0763945737809091,-0.988792391345237,-0.000494455263437243
"TCF3",-0.902132560595931,-0.871711093567081,1,-0.871711093567081,0.871711093567081,1,-0.871711093567081,-0.871711093567081,1,1,1,0.871711093567081,1,1,1,0.871711093567081,0.902132560595931,-1,-0.871711093567081,-0.871711093567081,-1,-0.902132560595931,-0.871711093567081,-0.0763945737809091,-0.988792391345237,-0.000494455263437243
"TGFbeta",-0.969578653609438,-1,0.871711093567081,-1,1,0.871711093567081,-1,-1,0.871711093567081,0.871711093567081,0.871711093567081,1,0.871711093567081,0.871711093567081,0.871711093567081,1,0.969578653609438,-0.871711093567081,-1,-1,-0.871711093567081,-0.969578653609438,-1,-0.0473512798058511,-0.882918134143636,0.00370507510811531
"TWIST1",-0.902132560595931,-0.871711093567081,1,-0.871711093567081,0.871711093567081,1,-0.871711093567081,-0.871711093567081,1,1,1,0.871711093567081,1,1,1,0.871711093567081,0.902132560595931,-1,-0.871711093567081,-0.871711093567081,-1,-0.902132560595931,-0.871711093567081,-0.0763945737809091,-0.988792391345237,-0.000494455263437243
"TWIST2",-0.902132560595931,-0.871711093567081,1,-0.871711093567081,0.871711093567081,1,-0.871711093567081,-0.871711093567081,1,1,1,0.871711093567081,1,1,1,0.871711093567081,0.902132560595931,-1,-0.871711093567081,-0.871711093567081,-1,-0.902132560595931,-0.871711093567081,-0.0763945737809091,-0.988792391345237,-0.000494455263437243
"VIM",-0.902132560595931,-0.871711093567081,1,-0.871711093567081,0.871711093567081,1,-0.871711093567081,-0.871711093567081,1,1,1,0.871711093567081,1,1,1,0.871711093567081,0.902132560595931,-1,-0.871711093567081,-0.871711093567081,-1,-0.902132560595931,-0.871711093567081,-0.0763945737809091,-0.988792391345237,-0.000494455263437243
"ZEB1",-0.969578653609438,-1,0.871711093567081,-1,1,0.871711093567081,-1,-1,0.871711093567081,0.871711093567081,0.871711093567081,1,0.871711093567081,0.871711093567081,0.871711093567081,1,0.969578653609438,-0.871711093567081,-1,-1,-0.871711093567081,-0.969578653609438,-1,-0.0473512798058511,-0.882918134143636,0.00370507510811531
"ZEB2",-1,-0.969578653609438,0.902132560595931,-0.969578653609438,0.969578653609438,0.902132560595931,-0.969578653609438,-0.969578653609438,0.902132560595931,0.902132560595931,0.902132560595931,0.969578653609438,0.902132560595931,0.902132560595931,0.902132560595931,0.969578653609438,1,-0.902132560595931,-0.969578653609438,-0.969578653609438,-0.902132560595931,-1,-0.969578653609438,-0.0777746150834885,-0.890923766045207,-0.0267163005279606
"miR101",0.902132560595931,0.871711093567081,-1,0.871711093567081,-0.871711093567081,-1,0.871711093567081,0.871711093567081,-1,-1,-1,-0.871711093567081,-1,-1,-1,-0.871711093567081,-0.902132560595931,1,0.871711093567081,0.871711093567081,1,0.902132560595931,0.871711093567081,0.0763945737809091,0.988792391345237,0.000494455263437243
"miR141",0.969578653609438,1,-0.871711093567081,1,-1,-0.871711093567081,1,1,-0.871711093567081,-0.871711093567081,-0.871711093567081,-1,-0.871711093567081,-0.871711093567081,-0.871711093567081,-1,-0.969578653609438,0.871711093567081,1,1,0.871711093567081,0.969578653609438,1,0.0473512798058511,0.882918134143636,-0.00370507510811531
"miR200a",0.969578653609438,1,-0.871711093567081,1,-1,-0.871711093567081,1,1,-0.871711093567081,-0.871711093567081,-0.871711093567081,-1,-0.871711093567081,-0.871711093567081,-0.871711093567081,-1,-0.969578653609438,0.871711093567081,1,1,0.871711093567081,0.969578653609438,1,0.0473512798058511,0.882918134143636,-0.00370507510811531
"miR200b",0.902132560595931,0.871711093567081,-1,0.871711093567081,-0.871711093567081,-1,0.871711093567081,0.871711093567081,-1,-1,-1,-0.871711093567081,-1,-1,-1,-0.871711093567081,-0.902132560595931,1,0.871711093567081,0.871711093567081,1,0.902132560595931,0.871711093567081,0.0763945737809091,0.988792391345237,0.000494455263437243
"miR200c",1,0.969578653609438,-0.902132560595931,0.969578653609438,-0.969578653609438,-0.902132560595931,0.969578653609438,0.969578653609438,-0.902132560595931,-0.902132560595931,-0.902132560595931,-0.969578653609438,-0.902132560595931,-0.902132560595931,-0.902132560595931,-0.969578653609438,-1,0.902132560595931,0.969578653609438,0.969578653609438,0.902132560595931,1,0.969578653609438,0.0777746150834885,0.890923766045207,0.0267163005279606
"miR205",0.969578653609438,1,-0.871711093567081,1,-1,-0.871711093567081,1,1,-0.871711093567081,-0.871711093567081,-0.871711093567081,-1,-0.871711093567081,-0.871711093567081,-0.871711093567081,-1,-0.969578653609438,0.871711093567081,1,1,0.871711093567081,0.969578653609438,1,0.0473512798058511,0.882918134143636,-0.00370507510811531
"miR30c",0.0777746150834885,0.0473512798058511,-0.0763945737809091,0.0473512798058511,-0.0473512798058511,-0.0763945737809091,0.0473512798058511,0.0473512798058511,-0.0763945737809091,-0.0763945737809091,-0.0763945737809091,-0.0473512798058511,-0.0763945737809091,-0.0763945737809091,-0.0763945737809091,-0.0473512798058511,-0.0777746150834885,0.0763945737809091,0.0473512798058511,0.0473512798058511,0.0763945737809091,0.0777746150834885,0.0473512798058511,1,0.0651765775968684,0.00872856866888932
"miR34a",0.890923766045207,0.882918134143636,-0.988792391345237,0.882918134143636,-0.882918134143636,-0.988792391345237,0.882918134143636,0.882918134143636,-0.988792391345237,-0.988792391345237,-0.988792391345237,-0.882918134143636,-0.988792391345237,-0.988792391345237,-0.988792391345237,-0.882918134143636,-0.890923766045207,0.988792391345237,0.882918134143636,0.882918134143636,0.988792391345237,0.890923766045207,0.882918134143636,0.0651765775968684,1,-0.0107119191059518
