"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,0.101971420246969,-1,-1,0.101971420246969,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.591114030576598,1,1,1,0.591114030576598,0.591114030576598,0.101971420246969,0.0263203581745231,1,0.00770499575616528
"CLDN7",1,1,-1,0.101971420246969,-1,-1,0.101971420246969,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.591114030576598,1,1,1,0.591114030576598,0.591114030576598,0.101971420246969,0.0263203581745231,1,0.00770499575616528
"FOXC2",-1,-1,1,-0.101971420246969,1,1,-0.101971420246969,-1,1,1,1,1,1,1,1,1,0.591114030576598,-1,-1,-1,-0.591114030576598,-0.591114030576598,-0.101971420246969,-0.0263203581745231,-1,-0.00770499575616528
"GRHL2",0.101971420246969,0.101971420246969,-0.101971420246969,1,-0.101971420246969,-0.101971420246969,1,0.101971420246969,-0.101971420246969,-0.101971420246969,-0.101971420246969,-0.101971420246969,-0.101971420246969,-0.101971420246969,-0.101971420246969,-0.101971420246969,-0.264683607577918,0.101971420246969,0.101971420246969,0.101971420246969,0.264683607577918,0.264683607577918,1,-0.00468299175339356,0.101971420246969,0.0050923614140407
"GSC",-1,-1,1,-0.101971420246969,1,1,-0.101971420246969,-1,1,1,1,1,1,1,1,1,0.591114030576598,-1,-1,-1,-0.591114030576598,-0.591114030576598,-0.101971420246969,-0.0263203581745231,-1,-0.00770499575616528
"KLF8",-1,-1,1,-0.101971420246969,1,1,-0.101971420246969,-1,1,1,1,1,1,1,1,1,0.591114030576598,-1,-1,-1,-0.591114030576598,-0.591114030576598,-0.101971420246969,-0.0263203581745231,-1,-0.00770499575616528
"NP63",0.101971420246969,0.101971420246969,-0.101971420246969,1,-0.101971420246969,-0.101971420246969,1,0.101971420246969,-0.101971420246969,-0.101971420246969,-0.101971420246969,-0.101971420246969,-0.101971420246969,-0.101971420246969,-0.101971420246969,-0.101971420246969,-0.264683607577918,0.101971420246969,0.101971420246969,0.101971420246969,0.264683607577918,0.264683607577918,1,-0.00468299175339356,0.101971420246969,0.0050923614140407
"OVOL2",1,1,-1,0.101971420246969,-1,-1,0.101971420246969,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.591114030576598,1,1,1,0.591114030576598,0.591114030576598,0.101971420246969,0.0263203581745231,1,0.00770499575616528
"SNAI1",-1,-1,1,-0.101971420246969,1,1,-0.101971420246969,-1,1,1,1,1,1,1,1,1,0.591114030576598,-1,-1,-1,-0.591114030576598,-0.591114030576598,-0.101971420246969,-0.0263203581745231,-1,-0.00770499575616528
"SNAI2",-1,-1,1,-0.101971420246969,1,1,-0.101971420246969,-1,1,1,1,1,1,1,1,1,0.591114030576598,-1,-1,-1,-0.591114030576598,-0.591114030576598,-0.101971420246969,-0.0263203581745231,-1,-0.00770499575616528
