"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,0.919407007720075,-0.919407007720075,0.118485193088805,-0.919407007720075,-0.922621205691088,0.118485193088805,0.0342806479306376,-0.922621205691088,-0.774671237321745,-0.922621205691088,-0.919407007720075,-0.922621205691088,-0.774671237321745,-0.848656124450927,-0.919407007720075,-0.919407007720075,0.922621205691088,0.919407007720075,0.919407007720075,0.919407007720075,0.919407007720075,0.118485193088805,0.474338458341044,0.922621205691088,0.0108250290452811
"CLDN7",0.919407007720075,1,-1,0.19907984574472,-1,-0.842022185655093,0.19907984574472,0.00340481665077829,-0.842022185655093,-0.694068480227992,-0.842022185655093,-1,-0.842022185655093,-0.694068480227992,-0.768051698426302,-1,-1,0.842022185655093,1,1,1,1,0.19907984574472,0.39373910964698,0.842022185655093,0.0248578138706575
"FOXC2",-0.919407007720075,-1,1,-0.19907984574472,1,0.842022185655093,-0.19907984574472,-0.00340481665077829,0.842022185655093,0.694068480227992,0.842022185655093,1,0.842022185655093,0.694068480227992,0.768051698426302,1,1,-0.842022185655093,-1,-1,-1,-1,-0.19907984574472,-0.39373910964698,-0.842022185655093,-0.0248578138706575
"GRHL2",0.118485193088805,0.19907984574472,-0.19907984574472,1,-0.19907984574472,-0.0411023375766029,1,0.00200565793204799,-0.0411023375766029,0.106854917066502,-0.0411023375766029,-0.19907984574472,-0.0411023375766029,0.106854917066502,0.0328750822304823,-0.19907984574472,-0.19907984574472,0.0411023375766029,0.19907984574472,0.19907984574472,0.19907984574472,0.19907984574472,1,0.00621788277193065,0.0411023375766029,-0.000600961453921578
"GSC",-0.919407007720075,-1,1,-0.19907984574472,1,0.842022185655093,-0.19907984574472,-0.00340481665077829,0.842022185655093,0.694068480227992,0.842022185655093,1,0.842022185655093,0.694068480227992,0.768051698426302,1,1,-0.842022185655093,-1,-1,-1,-1,-0.19907984574472,-0.39373910964698,-0.842022185655093,-0.0248578138706575
"KLF8",-0.922621205691088,-0.842022185655093,0.842022185655093,-0.0411023375766029,0.842022185655093,1,-0.0411023375766029,-0.00500478671848001,1,0.852041053867079,1,0.842022185655093,1,0.852041053867079,0.926023471703407,0.842022185655093,0.842022185655093,-1,-0.842022185655093,-0.842022185655093,-0.842022185655093,-0.842022185655093,-0.0411023375766029,-0.55171293913442,-1,0.00641966626955933
"NP63",0.118485193088805,0.19907984574472,-0.19907984574472,1,-0.19907984574472,-0.0411023375766029,1,0.00200565793204799,-0.0411023375766029,0.106854917066502,-0.0411023375766029,-0.19907984574472,-0.0411023375766029,0.106854917066502,0.0328750822304823,-0.19907984574472,-0.19907984574472,0.0411023375766029,0.19907984574472,0.19907984574472,0.19907984574472,0.19907984574472,1,0.00621788277193065,0.0411023375766029,-0.000600961453921578
"OVOL2",0.0342806479306376,0.00340481665077829,-0.00340481665077829,0.00200565793204799,-0.00340481665077829,-0.00500478671848001,0.00200565793204799,1,-0.00500478671848001,-0.00861079384533041,-0.00500478671848001,-0.00340481665077829,-0.00500478671848001,-0.00861079384533041,-0.0328685168263854,-0.00340481665077829,-0.00340481665077829,0.00500478671848004,0.00340481665077829,0.00340481665077829,0.00340481665077829,0.00340481665077829,0.00200565793204799,0.00821307813163684,0.00500478671848004,0.0070157241859643
"SNAI1",-0.922621205691088,-0.842022185655093,0.842022185655093,-0.0411023375766029,0.842022185655093,1,-0.0411023375766029,-0.00500478671848001,1,0.852041053867079,1,0.842022185655093,1,0.852041053867079,0.926023471703407,0.842022185655093,0.842022185655093,-1,-0.842022185655093,-0.842022185655093,-0.842022185655093,-0.842022185655093,-0.0411023375766029,-0.55171293913442,-1,0.00641966626955933
"SNAI2",-0.774671237321745,-0.694068480227992,0.694068480227992,0.106854917066502,0.694068480227992,0.852041053867079,0.106854917066502,-0.00861079384533041,0.852041053867079,1,0.852041053867079,0.694068480227992,0.852041053867079,1,0.926018530249339,0.694068480227992,0.694068480227992,-0.852041053867079,-0.694068480227992,-0.694068480227992,-0.694068480227992,-0.694068480227992,0.106854917066502,-0.699670825607566,-0.852041053867079,0.00682232689258554
"TCF3",-0.922621205691088,-0.842022185655093,0.842022185655093,-0.0411023375766029,0.842022185655093,1,-0.0411023375766029,-0.00500478671848001,1,0.852041053867079,1,0.842022185655093,1,0.852041053867079,0.926023471703407,0.842022185655093,0.842022185655093,-1,-0.842022185655093,-0.842022185655093,-0.842022185655093,-0.842022185655093,-0.0411023375766029,-0.55171293913442,-1,0.00641966626955933
"TGFbeta",-0.919407007720075,-1,1,-0.19907984574472,1,0.842022185655093,-0.19907984574472,-0.00340481665077829,0.842022185655093,0.694068480227992,0.842022185655093,1,0.842022185655093,0.694068480227992,0.768051698426302,1,1,-0.842022185655093,-1,-1,-1,-1,-0.19907984574472,-0.39373910964698,-0.842022185655093,-0.0248578138706575
"TWIST1",-0.922621205691088,-0.842022185655093,0.842022185655093,-0.0411023375766029,0.842022185655093,1,-0.0411023375766029,-0.00500478671848001,1,0.852041053867079,1,0.842022185655093,1,0.852041053867079,0.926023471703407,0.842022185655093,0.842022185655093,-1,-0.842022185655093,-0.842022185655093,-0.842022185655093,-0.842022185655093,-0.0411023375766029,-0.55171293913442,-1,0.00641966626955933
"TWIST2",-0.774671237321745,-0.694068480227992,0.694068480227992,0.106854917066502,0.694068480227992,0.852041053867079,0.106854917066502,-0.00861079384533041,0.852041053867079,1,0.852041053867079,0.694068480227992,0.852041053867079,1,0.926018530249339,0.694068480227992,0.694068480227992,-0.852041053867079,-0.694068480227992,-0.694068480227992,-0.694068480227992,-0.694068480227992,0.106854917066502,-0.699670825607566,-0.852041053867079,0.00682232689258554
"VIM",-0.848656124450927,-0.768051698426302,0.768051698426302,0.0328750822304823,0.768051698426302,0.926023471703407,0.0328750822304823,-0.0328685168263854,0.926023471703407,0.926018530249339,0.926023471703407,0.768051698426302,0.926023471703407,0.926018530249339,1,0.768051698426302,0.768051698426302,-0.926023471703407,-0.768051698426302,-0.768051698426302,-0.768051698426302,-0.768051698426302,0.0328750822304823,-0.625690514314704,-0.926023471703407,0.00582074360108281
"ZEB1",-0.919407007720075,-1,1,-0.19907984574472,1,0.842022185655093,-0.19907984574472,-0.00340481665077829,0.842022185655093,0.694068480227992,0.842022185655093,1,0.842022185655093,0.694068480227992,0.768051698426302,1,1,-0.842022185655093,-1,-1,-1,-1,-0.19907984574472,-0.39373910964698,-0.842022185655093,-0.0248578138706575
"ZEB2",-0.919407007720075,-1,1,-0.19907984574472,1,0.842022185655093,-0.19907984574472,-0.00340481665077829,0.842022185655093,0.694068480227992,0.842022185655093,1,0.842022185655093,0.694068480227992,0.768051698426302,1,1,-0.842022185655093,-1,-1,-1,-1,-0.19907984574472,-0.39373910964698,-0.842022185655093,-0.0248578138706575
"miR101",0.922621205691088,0.842022185655093,-0.842022185655093,0.0411023375766029,-0.842022185655093,-1,0.0411023375766029,0.00500478671848004,-1,-0.852041053867079,-1,-0.842022185655093,-1,-0.852041053867079,-0.926023471703407,-0.842022185655093,-0.842022185655093,1,0.842022185655093,0.842022185655093,0.842022185655093,0.842022185655093,0.0411023375766029,0.55171293913442,1,-0.00641966626955933
"miR141",0.919407007720075,1,-1,0.19907984574472,-1,-0.842022185655093,0.19907984574472,0.00340481665077829,-0.842022185655093,-0.694068480227992,-0.842022185655093,-1,-0.842022185655093,-0.694068480227992,-0.768051698426302,-1,-1,0.842022185655093,1,1,1,1,0.19907984574472,0.39373910964698,0.842022185655093,0.0248578138706575
"miR200a",0.919407007720075,1,-1,0.19907984574472,-1,-0.842022185655093,0.19907984574472,0.00340481665077829,-0.842022185655093,-0.694068480227992,-0.842022185655093,-1,-0.842022185655093,-0.694068480227992,-0.768051698426302,-1,-1,0.842022185655093,1,1,1,1,0.19907984574472,0.39373910964698,0.842022185655093,0.0248578138706575
