"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,-0.267512832285888,-1,-1,-0.27471643034392,0.266293405429325,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.273703424110154,0.24401075570774,1,0.0365253122349707
"CLDN7",1,1,-1,-0.267512832285888,-1,-1,-0.27471643034392,0.266293405429325,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.273703424110154,0.24401075570774,1,0.0365253122349707
"FOXC2",-1,-1,1,0.267512832285888,1,1,0.27471643034392,-0.266293405429325,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.273703424110154,-0.24401075570774,-1,-0.0365253122349707
"GRHL2",-0.267512832285888,-0.267512832285888,0.267512832285888,1,0.267512832285888,0.267512832285888,0.462647557753565,0.0707046326043883,0.267512832285888,0.267512832285888,0.267512832285888,0.267512832285888,0.267512832285888,0.267512832285888,0.267512832285888,0.267512832285888,0.267512832285888,-0.267512832285888,-0.267512832285888,-0.267512832285888,-0.267512832285888,-0.267512832285888,0.500607026185118,-0.0664416549317043,-0.267512832285888,-0.00965909223832688
"GSC",-1,-1,1,0.267512832285888,1,1,0.27471643034392,-0.266293405429325,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.273703424110154,-0.24401075570774,-1,-0.0365253122349707
"KLF8",-1,-1,1,0.267512832285888,1,1,0.27471643034392,-0.266293405429325,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.273703424110154,-0.24401075570774,-1,-0.0365253122349707
"NP63",-0.27471643034392,-0.27471643034392,0.27471643034392,0.462647557753565,0.27471643034392,0.27471643034392,1,-0.340959512084595,0.27471643034392,0.27471643034392,0.27471643034392,0.27471643034392,0.27471643034392,0.27471643034392,0.27471643034392,0.27471643034392,0.27471643034392,-0.27471643034392,-0.27471643034392,-0.27471643034392,-0.27471643034392,-0.27471643034392,0.543172674752562,-0.0652525976194933,-0.27471643034392,-0.012457163631306
"OVOL2",0.266293405429325,0.266293405429325,-0.266293405429325,0.0707046326043883,-0.266293405429325,-0.266293405429325,-0.340959512084595,1,-0.266293405429325,-0.266293405429325,-0.266293405429325,-0.266293405429325,-0.266293405429325,-0.266293405429325,-0.266293405429325,-0.266293405429325,-0.266293405429325,0.266293405429325,0.266293405429325,0.266293405429325,0.266293405429325,0.266293405429325,-0.0765043603334727,0.0648438596119361,0.266293405429325,0.00483240454585704
"SNAI1",-1,-1,1,0.267512832285888,1,1,0.27471643034392,-0.266293405429325,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.273703424110154,-0.24401075570774,-1,-0.0365253122349707
"SNAI2",-1,-1,1,0.267512832285888,1,1,0.27471643034392,-0.266293405429325,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.273703424110154,-0.24401075570774,-1,-0.0365253122349707
