"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,0.000656018170918322,-1,-1,0.000490391123518814,0.00211166573134501,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00532147805389871,0.0213749595133369,1,0.00752326292839816
"CLDN7",1,1,-1,0.000656018170918322,-1,-1,0.000490391123518814,0.00211166573134501,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00532147805389871,0.0213749595133369,1,0.00752326292839816
"FOXC2",-1,-1,1,-0.000656018170918322,1,1,-0.000490391123518814,-0.00211166573134501,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00532147805389871,-0.0213749595133369,-1,-0.00752326292839816
"GRHL2",0.000656018170918322,0.000656018170918322,-0.000656018170918322,1,-0.000656018170918322,-0.000656018170918322,0.555046037553895,-0.102447594845629,-0.000656018170918322,-0.000656018170918322,-0.000656018170918322,-0.000656018170918322,-0.000656018170918322,-0.000656018170918322,-0.000656018170918322,-0.000656018170918322,-0.000656018170918322,0.000656018170918322,0.000656018170918322,0.000656018170918322,0.000656018170918322,0.000656018170918322,0.557301045501026,-0.00119829972292991,0.000656018170918322,0.00910979245047464
"GSC",-1,-1,1,-0.000656018170918322,1,1,-0.000490391123518814,-0.00211166573134501,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00532147805389871,-0.0213749595133369,-1,-0.00752326292839816
"KLF8",-1,-1,1,-0.000656018170918322,1,1,-0.000490391123518814,-0.00211166573134501,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00532147805389871,-0.0213749595133369,-1,-0.00752326292839816
"NP63",0.000490391123518814,0.000490391123518814,-0.000490391123518814,0.555046037553895,-0.000490391123518814,-0.000490391123518814,1,-0.327436342690496,-0.000490391123518814,-0.000490391123518814,-0.000490391123518814,-0.000490391123518814,-0.000490391123518814,-0.000490391123518814,-0.000490391123518814,-0.000490391123518814,-0.000490391123518814,0.000490391123518814,0.000490391123518814,0.000490391123518814,0.000490391123518814,0.000490391123518814,0.563493288193175,-0.00253716798014012,0.000490391123518814,0.0053181993124314
"OVOL2",0.00211166573134501,0.00211166573134501,-0.00211166573134501,-0.102447594845629,-0.00211166573134501,-0.00211166573134501,-0.327436342690496,1,-0.00211166573134501,-0.00211166573134501,-0.00211166573134501,-0.00211166573134501,-0.00211166573134501,-0.00211166573134501,-0.00211166573134501,-0.00211166573134501,-0.00211166573134501,0.00211166573134501,0.00211166573134501,0.00211166573134501,0.00211166573134501,0.00211166573134501,-0.108475192549907,-0.00693615090140678,0.00211166573134501,0.00693718683476415
"SNAI1",-1,-1,1,-0.000656018170918322,1,1,-0.000490391123518814,-0.00211166573134501,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00532147805389871,-0.0213749595133369,-1,-0.00752326292839816
"SNAI2",-1,-1,1,-0.000656018170918322,1,1,-0.000490391123518814,-0.00211166573134501,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00532147805389871,-0.0213749595133369,-1,-0.00752326292839816
"TCF3",-1,-1,1,-0.000656018170918322,1,1,-0.000490391123518814,-0.00211166573134501,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00532147805389871,-0.0213749595133369,-1,-0.00752326292839816
"TGFbeta",-1,-1,1,-0.000656018170918322,1,1,-0.000490391123518814,-0.00211166573134501,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00532147805389871,-0.0213749595133369,-1,-0.00752326292839816
"TWIST1",-1,-1,1,-0.000656018170918322,1,1,-0.000490391123518814,-0.00211166573134501,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00532147805389871,-0.0213749595133369,-1,-0.00752326292839816
"TWIST2",-1,-1,1,-0.000656018170918322,1,1,-0.000490391123518814,-0.00211166573134501,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00532147805389871,-0.0213749595133369,-1,-0.00752326292839816
"VIM",-1,-1,1,-0.000656018170918322,1,1,-0.000490391123518814,-0.00211166573134501,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00532147805389871,-0.0213749595133369,-1,-0.00752326292839816
"ZEB1",-1,-1,1,-0.000656018170918322,1,1,-0.000490391123518814,-0.00211166573134501,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00532147805389871,-0.0213749595133369,-1,-0.00752326292839816
"ZEB2",-1,-1,1,-0.000656018170918322,1,1,-0.000490391123518814,-0.00211166573134501,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00532147805389871,-0.0213749595133369,-1,-0.00752326292839816
"miR101",1,1,-1,0.000656018170918322,-1,-1,0.000490391123518814,0.00211166573134501,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00532147805389871,0.0213749595133369,1,0.00752326292839816
"miR141",1,1,-1,0.000656018170918322,-1,-1,0.000490391123518814,0.00211166573134501,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00532147805389871,0.0213749595133369,1,0.00752326292839816
"miR200a",1,1,-1,0.000656018170918322,-1,-1,0.000490391123518814,0.00211166573134501,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00532147805389871,0.0213749595133369,1,0.00752326292839816
"miR200b",1,1,-1,0.000656018170918322,-1,-1,0.000490391123518814,0.00211166573134501,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00532147805389871,0.0213749595133369,1,0.00752326292839816
"miR200c",1,1,-1,0.000656018170918322,-1,-1,0.000490391123518814,0.00211166573134501,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00532147805389871,0.0213749595133369,1,0.00752326292839816
"miR205",-0.00532147805389871,-0.00532147805389871,0.00532147805389871,0.557301045501026,0.00532147805389871,0.00532147805389871,0.563493288193175,-0.108475192549907,0.00532147805389871,0.00532147805389871,0.00532147805389871,0.00532147805389871,0.00532147805389871,0.00532147805389871,0.00532147805389871,0.00532147805389871,0.00532147805389871,-0.00532147805389871,-0.00532147805389871,-0.00532147805389871,-0.00532147805389871,-0.00532147805389871,1,-0.00551633315288415,-0.00532147805389871,-0.00451840417402742
"miR30c",0.0213749595133369,0.0213749595133369,-0.0213749595133369,-0.00119829972292991,-0.0213749595133369,-0.0213749595133369,-0.00253716798014012,-0.00693615090140678,-0.0213749595133369,-0.0213749595133369,-0.0213749595133369,-0.0213749595133369,-0.0213749595133369,-0.0213749595133369,-0.0213749595133369,-0.0213749595133369,-0.0213749595133369,0.0213749595133369,0.0213749595133369,0.0213749595133369,0.0213749595133369,0.0213749595133369,-0.00551633315288415,1,0.0213749595133369,0.00770884169245597
"miR34a",1,1,-1,0.000656018170918322,-1,-1,0.000490391123518814,0.00211166573134501,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00532147805389871,0.0213749595133369,1,0.00752326292839816
"miR9",0.00752326292839816,0.00752326292839816,-0.00752326292839816,0.00910979245047464,-0.00752326292839816,-0.00752326292839816,0.0053181993124314,0.00693718683476415,-0.00752326292839816,-0.00752326292839816,-0.00752326292839816,-0.00752326292839816,-0.00752326292839816,-0.00752326292839816,-0.00752326292839816,-0.00752326292839816,-0.00752326292839816,0.00752326292839816,0.00752326292839816,0.00752326292839816,0.00752326292839816,0.00752326292839816,-0.00451840417402742,0.00770884169245597,0.00752326292839816,1
