"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,0.21416262559197,1,0.00170439893348054
"CLDN7",1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,0.21416262559197,1,0.00170439893348054
"FOXC2",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"GRHL2",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"GSC",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"KLF8",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"NP63",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"OVOL2",1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,0.21416262559197,1,0.00170439893348054
"SNAI1",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"SNAI2",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"TCF3",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"TGFbeta",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"TWIST1",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"TWIST2",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"VIM",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"ZEB1",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"ZEB2",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"miR101",1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,0.21416262559197,1,0.00170439893348054
"miR141",1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,0.21416262559197,1,0.00170439893348054
"miR200a",1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,0.21416262559197,1,0.00170439893348054
"miR200b",1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,0.21416262559197,1,0.00170439893348054
"miR200c",1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,0.21416262559197,1,0.00170439893348054
"miR205",-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-0.21416262559197,-1,-0.00170439893348054
"miR30c",0.21416262559197,0.21416262559197,-0.21416262559197,-0.21416262559197,-0.21416262559197,-0.21416262559197,-0.21416262559197,0.21416262559197,-0.21416262559197,-0.21416262559197,-0.21416262559197,-0.21416262559197,-0.21416262559197,-0.21416262559197,-0.21416262559197,-0.21416262559197,-0.21416262559197,0.21416262559197,0.21416262559197,0.21416262559197,0.21416262559197,0.21416262559197,-0.21416262559197,1,0.21416262559197,0.000112509008526914
"miR34a",1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,0.21416262559197,1,0.00170439893348054
"miR9",0.00170439893348054,0.00170439893348054,-0.00170439893348054,-0.00170439893348054,-0.00170439893348054,-0.00170439893348054,-0.00170439893348054,0.00170439893348054,-0.00170439893348054,-0.00170439893348054,-0.00170439893348054,-0.00170439893348054,-0.00170439893348054,-0.00170439893348054,-0.00170439893348054,-0.00170439893348054,-0.00170439893348054,0.00170439893348054,0.00170439893348054,0.00170439893348054,0.00170439893348054,0.00170439893348054,-0.00170439893348054,0.000112509008526914,0.00170439893348054,1
