"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-0.981193197160746,1,-1,-0.981193197160746,-1,1,-0.981193197160746,-1,-0.981193197160746,-1,-0.981193197160746,-0.981193197160746,-1,-1,-1,0.981193197160746,1,1,1,1,-1,0.0178447127470095,0.981193197160746,0.0261871766624525
"CLDN7",1,1,-0.981193197160746,1,-1,-0.981193197160746,-1,1,-0.981193197160746,-1,-0.981193197160746,-1,-0.981193197160746,-0.981193197160746,-1,-1,-1,0.981193197160746,1,1,1,1,-1,0.0178447127470095,0.981193197160746,0.0261871766624525
"FOXC2",-0.981193197160746,-0.981193197160746,1,-0.981193197160746,0.981193197160746,1,0.981193197160746,-0.981193197160746,1,0.981193197160746,1,0.981193197160746,1,1,0.981193197160746,0.981193197160746,0.981193197160746,-1,-0.981193197160746,-0.981193197160746,-0.981193197160746,-0.981193197160746,0.981193197160746,0.000950809195751837,-1,-0.00737093689475968
"GRHL2",1,1,-0.981193197160746,1,-1,-0.981193197160746,-1,1,-0.981193197160746,-1,-0.981193197160746,-1,-0.981193197160746,-0.981193197160746,-1,-1,-1,0.981193197160746,1,1,1,1,-1,0.0178447127470095,0.981193197160746,0.0261871766624525
"GSC",-1,-1,0.981193197160746,-1,1,0.981193197160746,1,-1,0.981193197160746,1,0.981193197160746,1,0.981193197160746,0.981193197160746,1,1,1,-0.981193197160746,-1,-1,-1,-1,1,-0.0178447127470095,-0.981193197160746,-0.0261871766624525
"KLF8",-0.981193197160746,-0.981193197160746,1,-0.981193197160746,0.981193197160746,1,0.981193197160746,-0.981193197160746,1,0.981193197160746,1,0.981193197160746,1,1,0.981193197160746,0.981193197160746,0.981193197160746,-1,-0.981193197160746,-0.981193197160746,-0.981193197160746,-0.981193197160746,0.981193197160746,0.000950809195751837,-1,-0.00737093689475968
"NP63",-1,-1,0.981193197160746,-1,1,0.981193197160746,1,-1,0.981193197160746,1,0.981193197160746,1,0.981193197160746,0.981193197160746,1,1,1,-0.981193197160746,-1,-1,-1,-1,1,-0.0178447127470095,-0.981193197160746,-0.0261871766624525
"OVOL2",1,1,-0.981193197160746,1,-1,-0.981193197160746,-1,1,-0.981193197160746,-1,-0.981193197160746,-1,-0.981193197160746,-0.981193197160746,-1,-1,-1,0.981193197160746,1,1,1,1,-1,0.0178447127470095,0.981193197160746,0.0261871766624525
"SNAI1",-0.981193197160746,-0.981193197160746,1,-0.981193197160746,0.981193197160746,1,0.981193197160746,-0.981193197160746,1,0.981193197160746,1,0.981193197160746,1,1,0.981193197160746,0.981193197160746,0.981193197160746,-1,-0.981193197160746,-0.981193197160746,-0.981193197160746,-0.981193197160746,0.981193197160746,0.000950809195751837,-1,-0.00737093689475968
"SNAI2",-1,-1,0.981193197160746,-1,1,0.981193197160746,1,-1,0.981193197160746,1,0.981193197160746,1,0.981193197160746,0.981193197160746,1,1,1,-0.981193197160746,-1,-1,-1,-1,1,-0.0178447127470095,-0.981193197160746,-0.0261871766624525
"TCF3",-0.981193197160746,-0.981193197160746,1,-0.981193197160746,0.981193197160746,1,0.981193197160746,-0.981193197160746,1,0.981193197160746,1,0.981193197160746,1,1,0.981193197160746,0.981193197160746,0.981193197160746,-1,-0.981193197160746,-0.981193197160746,-0.981193197160746,-0.981193197160746,0.981193197160746,0.000950809195751837,-1,-0.00737093689475968
"TGFbeta",-1,-1,0.981193197160746,-1,1,0.981193197160746,1,-1,0.981193197160746,1,0.981193197160746,1,0.981193197160746,0.981193197160746,1,1,1,-0.981193197160746,-1,-1,-1,-1,1,-0.0178447127470095,-0.981193197160746,-0.0261871766624525
"TWIST1",-0.981193197160746,-0.981193197160746,1,-0.981193197160746,0.981193197160746,1,0.981193197160746,-0.981193197160746,1,0.981193197160746,1,0.981193197160746,1,1,0.981193197160746,0.981193197160746,0.981193197160746,-1,-0.981193197160746,-0.981193197160746,-0.981193197160746,-0.981193197160746,0.981193197160746,0.000950809195751837,-1,-0.00737093689475968
"TWIST2",-0.981193197160746,-0.981193197160746,1,-0.981193197160746,0.981193197160746,1,0.981193197160746,-0.981193197160746,1,0.981193197160746,1,0.981193197160746,1,1,0.981193197160746,0.981193197160746,0.981193197160746,-1,-0.981193197160746,-0.981193197160746,-0.981193197160746,-0.981193197160746,0.981193197160746,0.000950809195751837,-1,-0.00737093689475968
"VIM",-1,-1,0.981193197160746,-1,1,0.981193197160746,1,-1,0.981193197160746,1,0.981193197160746,1,0.981193197160746,0.981193197160746,1,1,1,-0.981193197160746,-1,-1,-1,-1,1,-0.0178447127470095,-0.981193197160746,-0.0261871766624525
"ZEB1",-1,-1,0.981193197160746,-1,1,0.981193197160746,1,-1,0.981193197160746,1,0.981193197160746,1,0.981193197160746,0.981193197160746,1,1,1,-0.981193197160746,-1,-1,-1,-1,1,-0.0178447127470095,-0.981193197160746,-0.0261871766624525
"ZEB2",-1,-1,0.981193197160746,-1,1,0.981193197160746,1,-1,0.981193197160746,1,0.981193197160746,1,0.981193197160746,0.981193197160746,1,1,1,-0.981193197160746,-1,-1,-1,-1,1,-0.0178447127470095,-0.981193197160746,-0.0261871766624525
"miR101",0.981193197160746,0.981193197160746,-1,0.981193197160746,-0.981193197160746,-1,-0.981193197160746,0.981193197160746,-1,-0.981193197160746,-1,-0.981193197160746,-1,-1,-0.981193197160746,-0.981193197160746,-0.981193197160746,1,0.981193197160746,0.981193197160746,0.981193197160746,0.981193197160746,-0.981193197160746,-0.000950809195751846,1,0.00737093689475968
"miR141",1,1,-0.981193197160746,1,-1,-0.981193197160746,-1,1,-0.981193197160746,-1,-0.981193197160746,-1,-0.981193197160746,-0.981193197160746,-1,-1,-1,0.981193197160746,1,1,1,1,-1,0.0178447127470095,0.981193197160746,0.0261871766624525
"miR200a",1,1,-0.981193197160746,1,-1,-0.981193197160746,-1,1,-0.981193197160746,-1,-0.981193197160746,-1,-0.981193197160746,-0.981193197160746,-1,-1,-1,0.981193197160746,1,1,1,1,-1,0.0178447127470095,0.981193197160746,0.0261871766624525
"miR200b",1,1,-0.981193197160746,1,-1,-0.981193197160746,-1,1,-0.981193197160746,-1,-0.981193197160746,-1,-0.981193197160746,-0.981193197160746,-1,-1,-1,0.981193197160746,1,1,1,1,-1,0.0178447127470095,0.981193197160746,0.0261871766624525
