"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,0.913487005187728,-1,-0.00811245521751274,-0.599472148385664,-1,-0.00811245521751274,0.451082172092371,-1,-1,-1,-0.599472148385664,-1,-1,-0.913487005187728,-0.913487005187728,-0.599472148385664,1,0.913487005187728,0.599472148385664,1,0.599472148385664,-0.00811245521751274,0.446529699966556,1,0.078028547821776
"CLDN7",0.913487005187728,1,-0.913487005187728,0.0784003794308711,-0.685981156117269,-0.913487005187728,0.0784003794308711,0.537595652666748,-0.913487005187728,-0.913487005187728,-0.913487005187728,-0.685981156117269,-0.913487005187728,-0.913487005187728,-1,-1,-0.685981156117269,0.913487005187728,1,0.685981156117269,0.913487005187728,0.685981156117269,0.0784003794308711,0.360029566331279,0.913487005187728,0.0960639492970058
"FOXC2",-1,-0.913487005187728,1,0.00811245521751274,0.599472148385664,1,0.00811245521751274,-0.451082172092371,1,1,1,0.599472148385664,1,1,0.913487005187728,0.913487005187728,0.599472148385664,-1,-0.913487005187728,-0.599472148385664,-1,-0.599472148385664,0.00811245521751274,-0.446529699966556,-1,-0.078028547821776
"GRHL2",-0.00811245521751274,0.0784003794308711,0.00811245521751274,1,-0.0339414827231973,0.00811245521751274,1,0.540803392890902,0.00811245521751274,0.00811245521751274,0.00811245521751274,-0.0339414827231973,0.00811245521751274,0.00811245521751274,-0.0784003794308711,-0.0784003794308711,-0.0339414827231973,-0.00811245521751274,0.0784003794308711,0.0339414827231973,-0.00811245521751274,0.0339414827231973,1,-0.00049650724428651,-0.00811245521751274,-0.0109110766252305
"GSC",-0.599472148385664,-0.685981156117269,0.599472148385664,-0.0339414827231973,1,0.599472148385664,-0.0339414827231973,-0.356557076833022,0.599472148385664,0.599472148385664,0.599472148385664,1,0.599472148385664,0.599472148385664,0.685981156117269,0.685981156117269,1,-0.599472148385664,-0.685981156117269,-1,-0.599472148385664,-1,-0.0339414827231973,-0.0460198545073018,-0.599472148385664,-0.218640648313106
"KLF8",-1,-0.913487005187728,1,0.00811245521751274,0.599472148385664,1,0.00811245521751274,-0.451082172092371,1,1,1,0.599472148385664,1,1,0.913487005187728,0.913487005187728,0.599472148385664,-1,-0.913487005187728,-0.599472148385664,-1,-0.599472148385664,0.00811245521751274,-0.446529699966556,-1,-0.078028547821776
"NP63",-0.00811245521751274,0.0784003794308711,0.00811245521751274,1,-0.0339414827231973,0.00811245521751274,1,0.540803392890902,0.00811245521751274,0.00811245521751274,0.00811245521751274,-0.0339414827231973,0.00811245521751274,0.00811245521751274,-0.0784003794308711,-0.0784003794308711,-0.0339414827231973,-0.00811245521751274,0.0784003794308711,0.0339414827231973,-0.00811245521751274,0.0339414827231973,1,-0.00049650724428651,-0.00811245521751274,-0.0109110766252305
"OVOL2",0.451082172092371,0.537595652666748,-0.451082172092371,0.540803392890902,-0.356557076833022,-0.451082172092371,0.540803392890902,1,-0.451082172092371,-0.451082172092371,-0.451082172092371,-0.356557076833022,-0.451082172092371,-0.451082172092371,-0.537595652666748,-0.537595652666748,-0.356557076833022,0.451082172092371,0.537595652666748,0.356557076833022,0.451082172092371,0.356557076833022,0.540803392890902,0.176354925861018,0.451082172092371,0.0441739659910627
"SNAI1",-1,-0.913487005187728,1,0.00811245521751274,0.599472148385664,1,0.00811245521751274,-0.451082172092371,1,1,1,0.599472148385664,1,1,0.913487005187728,0.913487005187728,0.599472148385664,-1,-0.913487005187728,-0.599472148385664,-1,-0.599472148385664,0.00811245521751274,-0.446529699966556,-1,-0.078028547821776
"SNAI2",-1,-0.913487005187728,1,0.00811245521751274,0.599472148385664,1,0.00811245521751274,-0.451082172092371,1,1,1,0.599472148385664,1,1,0.913487005187728,0.913487005187728,0.599472148385664,-1,-0.913487005187728,-0.599472148385664,-1,-0.599472148385664,0.00811245521751274,-0.446529699966556,-1,-0.078028547821776
"TCF3",-1,-0.913487005187728,1,0.00811245521751274,0.599472148385664,1,0.00811245521751274,-0.451082172092371,1,1,1,0.599472148385664,1,1,0.913487005187728,0.913487005187728,0.599472148385664,-1,-0.913487005187728,-0.599472148385664,-1,-0.599472148385664,0.00811245521751274,-0.446529699966556,-1,-0.078028547821776
"TGFbeta",-0.599472148385664,-0.685981156117269,0.599472148385664,-0.0339414827231973,1,0.599472148385664,-0.0339414827231973,-0.356557076833022,0.599472148385664,0.599472148385664,0.599472148385664,1,0.599472148385664,0.599472148385664,0.685981156117269,0.685981156117269,1,-0.599472148385664,-0.685981156117269,-1,-0.599472148385664,-1,-0.0339414827231973,-0.0460198545073018,-0.599472148385664,-0.218640648313106
"TWIST1",-1,-0.913487005187728,1,0.00811245521751274,0.599472148385664,1,0.00811245521751274,-0.451082172092371,1,1,1,0.599472148385664,1,1,0.913487005187728,0.913487005187728,0.599472148385664,-1,-0.913487005187728,-0.599472148385664,-1,-0.599472148385664,0.00811245521751274,-0.446529699966556,-1,-0.078028547821776
"TWIST2",-1,-0.913487005187728,1,0.00811245521751274,0.599472148385664,1,0.00811245521751274,-0.451082172092371,1,1,1,0.599472148385664,1,1,0.913487005187728,0.913487005187728,0.599472148385664,-1,-0.913487005187728,-0.599472148385664,-1,-0.599472148385664,0.00811245521751274,-0.446529699966556,-1,-0.078028547821776
"VIM",-0.913487005187728,-1,0.913487005187728,-0.0784003794308711,0.685981156117269,0.913487005187728,-0.0784003794308711,-0.537595652666748,0.913487005187728,0.913487005187728,0.913487005187728,0.685981156117269,0.913487005187728,0.913487005187728,1,1,0.685981156117269,-0.913487005187728,-1,-0.685981156117269,-0.913487005187728,-0.685981156117269,-0.0784003794308711,-0.360029566331279,-0.913487005187728,-0.0960639492970058
"ZEB1",-0.913487005187728,-1,0.913487005187728,-0.0784003794308711,0.685981156117269,0.913487005187728,-0.0784003794308711,-0.537595652666748,0.913487005187728,0.913487005187728,0.913487005187728,0.685981156117269,0.913487005187728,0.913487005187728,1,1,0.685981156117269,-0.913487005187728,-1,-0.685981156117269,-0.913487005187728,-0.685981156117269,-0.0784003794308711,-0.360029566331279,-0.913487005187728,-0.0960639492970058
"ZEB2",-0.599472148385664,-0.685981156117269,0.599472148385664,-0.0339414827231973,1,0.599472148385664,-0.0339414827231973,-0.356557076833022,0.599472148385664,0.599472148385664,0.599472148385664,1,0.599472148385664,0.599472148385664,0.685981156117269,0.685981156117269,1,-0.599472148385664,-0.685981156117269,-1,-0.599472148385664,-1,-0.0339414827231973,-0.0460198545073018,-0.599472148385664,-0.218640648313106
