"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"TCF3",-1,-1,1,0.266066720576733,1,1,0.269263569768424,-0.267652366565962,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.266421961170966,-0.0877844928060471,-1,-0.0488695939409086
"TGFbeta",-1,-1,1,0.266066720576733,1,1,0.269263569768424,-0.267652366565962,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.266421961170966,-0.0877844928060471,-1,-0.0488695939409086
"TWIST1",-1,-1,1,0.266066720576733,1,1,0.269263569768424,-0.267652366565962,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.266421961170966,-0.0877844928060471,-1,-0.0488695939409086
"TWIST2",-1,-1,1,0.266066720576733,1,1,0.269263569768424,-0.267652366565962,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.266421961170966,-0.0877844928060471,-1,-0.0488695939409086
"VIM",-1,-1,1,0.266066720576733,1,1,0.269263569768424,-0.267652366565962,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.266421961170966,-0.0877844928060471,-1,-0.0488695939409086
"ZEB1",-1,-1,1,0.266066720576733,1,1,0.269263569768424,-0.267652366565962,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.266421961170966,-0.0877844928060471,-1,-0.0488695939409086
"ZEB2",-1,-1,1,0.266066720576733,1,1,0.269263569768424,-0.267652366565962,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.266421961170966,-0.0877844928060471,-1,-0.0488695939409086
"miR101",1,1,-1,-0.266066720576733,-1,-1,-0.269263569768424,0.267652366565962,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.266421961170966,0.0877844928060471,1,0.0488695939409086
"miR141",1,1,-1,-0.266066720576733,-1,-1,-0.269263569768424,0.267652366565962,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.266421961170966,0.0877844928060471,1,0.0488695939409086
"miR200a",1,1,-1,-0.266066720576733,-1,-1,-0.269263569768424,0.267652366565962,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.266421961170966,0.0877844928060471,1,0.0488695939409086
"miR200b",1,1,-1,-0.266066720576733,-1,-1,-0.269263569768424,0.267652366565962,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.266421961170966,0.0877844928060471,1,0.0488695939409086
"miR200c",1,1,-1,-0.266066720576733,-1,-1,-0.269263569768424,0.267652366565962,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.266421961170966,0.0877844928060471,1,0.0488695939409086
"miR205",-0.266421961170966,-0.266421961170966,0.266421961170966,0.4998988294476,0.266421961170966,0.266421961170966,0.536005819983671,-0.0587207793389029,0.266421961170966,0.266421961170966,0.266421961170966,0.266421961170966,0.266421961170966,0.266421961170966,0.266421961170966,0.266421961170966,0.266421961170966,-0.266421961170966,-0.266421961170966,-0.266421961170966,-0.266421961170966,-0.266421961170966,1,-0.027768130028214,-0.266421961170966,-0.00571800476255757
"miR30c",0.0877844928060471,0.0877844928060471,-0.0877844928060471,-0.0342767950144631,-0.0877844928060471,-0.0877844928060471,-0.023417276675114,0.0165842299213638,-0.0877844928060471,-0.0877844928060471,-0.0877844928060471,-0.0877844928060471,-0.0877844928060471,-0.0877844928060471,-0.0877844928060471,-0.0877844928060471,-0.0877844928060471,0.0877844928060471,0.0877844928060471,0.0877844928060471,0.0877844928060471,0.0877844928060471,-0.027768130028214,1,0.0877844928060471,0.00370941980069402
"miR34a",1,1,-1,-0.266066720576733,-1,-1,-0.269263569768424,0.267652366565962,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.266421961170966,0.0877844928060471,1,0.0488695939409086
"miR9",0.0488695939409086,0.0488695939409086,-0.0488695939409086,-0.00853387366097431,-0.0488695939409086,-0.0488695939409086,-0.0109407735998202,0.00973589283466211,-0.0488695939409086,-0.0488695939409086,-0.0488695939409086,-0.0488695939409086,-0.0488695939409086,-0.0488695939409086,-0.0488695939409086,-0.0488695939409086,-0.0488695939409086,0.0488695939409086,0.0488695939409086,0.0488695939409086,0.0488695939409086,0.0488695939409086,-0.00571800476255757,0.00370941980069402,0.0488695939409086,1
