"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"ZEB1",-0.486803479963508,-1,0.486803479963508,-1,1,0.486803479963508,-1,-1,0.486803479963508,0.486803479963508,0.486803479963508,1,0.486803479963508,0.486803479963508,1,1,0.904725983451293,-0.486803479963508,-1,-0.904725983451293,-1,-1,-1,-0.0432075712306546,-0.486803479963508,-0.0261248549735183
"ZEB2",-0.582081294309468,-0.904725983451293,0.582081294309468,-0.904725983451293,0.904725983451293,0.582081294309468,-0.904725983451293,-0.904725983451293,0.582081294309468,0.582081294309468,0.582081294309468,0.904725983451293,0.582081294309468,0.582081294309468,0.904725983451293,0.904725983451293,1,-0.582081294309468,-0.904725983451293,-1,-0.904725983451293,-0.904725983451293,-0.904725983451293,-0.082816930420265,-0.582081294309468,-0.121394209742739
"miR101",1,0.486803479963508,-1,0.486803479963508,-0.486803479963508,-1,0.486803479963508,0.486803479963508,-1,-1,-1,-0.486803479963508,-1,-1,-0.486803479963508,-0.486803479963508,-0.582081294309468,1,0.486803479963508,0.582081294309468,0.486803479963508,0.486803479963508,0.486803479963508,0.119624864000225,1,0.000902724902772795
"miR141",0.486803479963508,1,-0.486803479963508,1,-1,-0.486803479963508,1,1,-0.486803479963508,-0.486803479963508,-0.486803479963508,-1,-0.486803479963508,-0.486803479963508,-1,-1,-0.904725983451293,0.486803479963508,1,0.904725983451293,1,1,1,0.0432075712306546,0.486803479963508,0.0261248549735183
"miR200a",0.582081294309468,0.904725983451293,-0.582081294309468,0.904725983451293,-0.904725983451293,-0.582081294309468,0.904725983451293,0.904725983451293,-0.582081294309468,-0.582081294309468,-0.582081294309468,-0.904725983451293,-0.582081294309468,-0.582081294309468,-0.904725983451293,-0.904725983451293,-1,0.582081294309468,0.904725983451293,1,0.904725983451293,0.904725983451293,0.904725983451293,0.082816930420265,0.582081294309468,0.121394209742739
"miR200b",0.486803479963508,1,-0.486803479963508,1,-1,-0.486803479963508,1,1,-0.486803479963508,-0.486803479963508,-0.486803479963508,-1,-0.486803479963508,-0.486803479963508,-1,-1,-0.904725983451293,0.486803479963508,1,0.904725983451293,1,1,1,0.0432075712306546,0.486803479963508,0.0261248549735183
"miR200c",0.486803479963508,1,-0.486803479963508,1,-1,-0.486803479963508,1,1,-0.486803479963508,-0.486803479963508,-0.486803479963508,-1,-0.486803479963508,-0.486803479963508,-1,-1,-0.904725983451293,0.486803479963508,1,0.904725983451293,1,1,1,0.0432075712306546,0.486803479963508,0.0261248549735183
"miR205",0.486803479963508,1,-0.486803479963508,1,-1,-0.486803479963508,1,1,-0.486803479963508,-0.486803479963508,-0.486803479963508,-1,-0.486803479963508,-0.486803479963508,-1,-1,-0.904725983451293,0.486803479963508,1,0.904725983451293,1,1,1,0.0432075712306546,0.486803479963508,0.0261248549735183
"miR30c",0.119624864000225,0.0432075712306546,-0.119624864000225,0.0432075712306546,-0.0432075712306546,-0.119624864000225,0.0432075712306546,0.0432075712306546,-0.119624864000225,-0.119624864000225,-0.119624864000225,-0.0432075712306546,-0.119624864000225,-0.119624864000225,-0.0432075712306546,-0.0432075712306546,-0.082816930420265,0.119624864000225,0.0432075712306546,0.082816930420265,0.0432075712306546,0.0432075712306546,0.0432075712306546,1,0.119624864000225,-0.00170280708826707
"miR34a",1,0.486803479963508,-1,0.486803479963508,-0.486803479963508,-1,0.486803479963508,0.486803479963508,-1,-1,-1,-0.486803479963508,-1,-1,-0.486803479963508,-0.486803479963508,-0.582081294309468,1,0.486803479963508,0.582081294309468,0.486803479963508,0.486803479963508,0.486803479963508,0.119624864000225,1,0.000902724902772795
"miR9",0.000902724902772795,0.0261248549735183,-0.000902724902772795,0.0261248549735183,-0.0261248549735183,-0.000902724902772795,0.0261248549735183,0.0261248549735183,-0.000902724902772795,-0.000902724902772795,-0.000902724902772795,-0.0261248549735183,-0.000902724902772795,-0.000902724902772795,-0.0261248549735183,-0.0261248549735183,-0.121394209742739,0.000902724902772795,0.0261248549735183,0.121394209742739,0.0261248549735183,0.0261248549735183,0.0261248549735183,-0.00170280708826707,0.000902724902772795,1
