"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,0.501378992937143,-1,0.0118031690489978,-0.501378992937143,-1,0.0118031690489978,0.501378992937143,-1,-0.959933604303454,-1,-0.501378992937143,-1,-1,-0.959933604303454,-0.501378992937143,-0.496799492948225,1,0.501378992937143,0.501378992937143,0.496799492948225,0.496799492948225,0.0118031690489978,1.02332576917932e-05,1,-0.000919818347298857
"CLDN7",0.501378992937143,1,-0.501378992937143,0.320509285079296,-1,-0.501378992937143,0.320509285079296,1,-0.501378992937143,-0.54144663583435,-0.501378992937143,-1,-0.501378992937143,-0.501378992937143,-0.54144663583435,-1,-0.75060223156589,0.501378992937143,1,1,0.75060223156589,0.75060223156589,0.320509285079296,0.0643095464521028,0.501378992937143,0.0797763237544004
"FOXC2",-1,-0.501378992937143,1,-0.0118031690489978,0.501378992937143,1,-0.0118031690489978,-0.501378992937143,1,0.959933604303454,1,0.501378992937143,1,1,0.959933604303454,0.501378992937143,0.496799492948225,-1,-0.501378992937143,-0.501378992937143,-0.496799492948225,-0.496799492948225,-0.0118031690489978,-1.02332576917931e-05,-1,0.000919818347298858
"GRHL2",0.0118031690489978,0.320509285079296,-0.0118031690489978,1,-0.320509285079296,-0.0118031690489978,1,0.320509285079296,-0.0118031690489978,0.0282600811626851,-0.0118031690489978,-0.320509285079296,-0.0118031690489978,-0.0118031690489978,0.0282600811626851,-0.320509285079296,-0.1183863312204,0.0118031690489978,0.320509285079296,0.320509285079296,0.1183863312204,0.1183863312204,1,-0.00340384966392286,0.0118031690489978,0.00401938551106103
"GSC",-0.501378992937143,-1,0.501378992937143,-0.320509285079296,1,0.501378992937143,-0.320509285079296,-1,0.501378992937143,0.54144663583435,0.501378992937143,1,0.501378992937143,0.501378992937143,0.54144663583435,1,0.75060223156589,-0.501378992937143,-1,-1,-0.75060223156589,-0.75060223156589,-0.320509285079296,-0.0643095464521028,-0.501378992937143,-0.0797763237544004
"KLF8",-1,-0.501378992937143,1,-0.0118031690489978,0.501378992937143,1,-0.0118031690489978,-0.501378992937143,1,0.959933604303454,1,0.501378992937143,1,1,0.959933604303454,0.501378992937143,0.496799492948225,-1,-0.501378992937143,-0.501378992937143,-0.496799492948225,-0.496799492948225,-0.0118031690489978,-1.02332576917931e-05,-1,0.000919818347298858
"NP63",0.0118031690489978,0.320509285079296,-0.0118031690489978,1,-0.320509285079296,-0.0118031690489978,1,0.320509285079296,-0.0118031690489978,0.0282600811626851,-0.0118031690489978,-0.320509285079296,-0.0118031690489978,-0.0118031690489978,0.0282600811626851,-0.320509285079296,-0.1183863312204,0.0118031690489978,0.320509285079296,0.320509285079296,0.1183863312204,0.1183863312204,1,-0.00340384966392286,0.0118031690489978,0.00401938551106103
"OVOL2",0.501378992937143,1,-0.501378992937143,0.320509285079296,-1,-0.501378992937143,0.320509285079296,1,-0.501378992937143,-0.54144663583435,-0.501378992937143,-1,-0.501378992937143,-0.501378992937143,-0.54144663583435,-1,-0.75060223156589,0.501378992937143,1,1,0.75060223156589,0.75060223156589,0.320509285079296,0.0643095464521028,0.501378992937143,0.0797763237544004
"SNAI1",-1,-0.501378992937143,1,-0.0118031690489978,0.501378992937143,1,-0.0118031690489978,-0.501378992937143,1,0.959933604303454,1,0.501378992937143,1,1,0.959933604303454,0.501378992937143,0.496799492948225,-1,-0.501378992937143,-0.501378992937143,-0.496799492948225,-0.496799492948225,-0.0118031690489978,-1.02332576917931e-05,-1,0.000919818347298858
"SNAI2",-0.959933604303454,-0.54144663583435,0.959933604303454,0.0282600811626851,0.54144663583435,0.959933604303454,0.0282600811626851,-0.54144663583435,0.959933604303454,1,0.959933604303454,0.54144663583435,0.959933604303454,0.959933604303454,1,0.54144663583435,0.53686121417414,-0.959933604303454,-0.54144663583435,-0.54144663583435,-0.53686121417414,-0.53686121417414,0.0282600811626851,-0.0400742369774348,-0.959933604303454,-0.00467671611912401
