"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,-0.268338167126654,-1,-1,-0.270163299580945,0.267556102271041,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.26153906629584,0.396052301101824,1,0.00504825308667427
"CLDN7",1,1,-1,-0.268338167126654,-1,-1,-0.270163299580945,0.267556102271041,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.26153906629584,0.396052301101824,1,0.00504825308667427
"FOXC2",-1,-1,1,0.268338167126654,1,1,0.270163299580945,-0.267556102271041,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.26153906629584,-0.396052301101824,-1,-0.00504825308667427
"GRHL2",-0.268338167126654,-0.268338167126654,0.268338167126654,1,0.268338167126654,0.268338167126654,0.472041162433032,0.0683610722709289,0.268338167126654,0.268338167126654,0.268338167126654,0.268338167126654,0.268338167126654,0.268338167126654,0.268338167126654,0.268338167126654,0.268338167126654,-0.268338167126654,-0.268338167126654,-0.268338167126654,-0.268338167126654,-0.268338167126654,0.495121282678782,-0.104671423464462,-0.268338167126654,-0.00184981274562819
"GSC",-1,-1,1,0.268338167126654,1,1,0.270163299580945,-0.267556102271041,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.26153906629584,-0.396052301101824,-1,-0.00504825308667427
"KLF8",-1,-1,1,0.268338167126654,1,1,0.270163299580945,-0.267556102271041,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.26153906629584,-0.396052301101824,-1,-0.00504825308667427
"NP63",-0.270163299580945,-0.270163299580945,0.270163299580945,0.472041162433032,0.270163299580945,0.270163299580945,1,-0.330376038117387,0.270163299580945,0.270163299580945,0.270163299580945,0.270163299580945,0.270163299580945,0.270163299580945,0.270163299580945,0.270163299580945,0.270163299580945,-0.270163299580945,-0.270163299580945,-0.270163299580945,-0.270163299580945,-0.270163299580945,0.545491432865491,-0.110480962339177,-0.270163299580945,-0.00407731176223123
"OVOL2",0.267556102271041,0.267556102271041,-0.267556102271041,0.0683610722709289,-0.267556102271041,-0.267556102271041,-0.330376038117387,1,-0.267556102271041,-0.267556102271041,-0.267556102271041,-0.267556102271041,-0.267556102271041,-0.267556102271041,-0.267556102271041,-0.267556102271041,-0.267556102271041,0.267556102271041,0.267556102271041,0.267556102271041,0.267556102271041,0.267556102271041,-0.0705155010454329,0.107871588285437,0.267556102271041,0.011102315922099
"SNAI1",-1,-1,1,0.268338167126654,1,1,0.270163299580945,-0.267556102271041,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.26153906629584,-0.396052301101824,-1,-0.00504825308667427
"SNAI2",-1,-1,1,0.268338167126654,1,1,0.270163299580945,-0.267556102271041,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.26153906629584,-0.396052301101824,-1,-0.00504825308667427
"TCF3",-1,-1,1,0.268338167126654,1,1,0.270163299580945,-0.267556102271041,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.26153906629584,-0.396052301101824,-1,-0.00504825308667427
"TGFbeta",-1,-1,1,0.268338167126654,1,1,0.270163299580945,-0.267556102271041,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.26153906629584,-0.396052301101824,-1,-0.00504825308667427
"TWIST1",-1,-1,1,0.268338167126654,1,1,0.270163299580945,-0.267556102271041,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.26153906629584,-0.396052301101824,-1,-0.00504825308667427
"TWIST2",-1,-1,1,0.268338167126654,1,1,0.270163299580945,-0.267556102271041,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.26153906629584,-0.396052301101824,-1,-0.00504825308667427
"VIM",-1,-1,1,0.268338167126654,1,1,0.270163299580945,-0.267556102271041,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.26153906629584,-0.396052301101824,-1,-0.00504825308667427
"ZEB1",-1,-1,1,0.268338167126654,1,1,0.270163299580945,-0.267556102271041,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.26153906629584,-0.396052301101824,-1,-0.00504825308667427
"ZEB2",-1,-1,1,0.268338167126654,1,1,0.270163299580945,-0.267556102271041,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.26153906629584,-0.396052301101824,-1,-0.00504825308667427
"miR101",1,1,-1,-0.268338167126654,-1,-1,-0.270163299580945,0.267556102271041,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.26153906629584,0.396052301101824,1,0.00504825308667427
"miR141",1,1,-1,-0.268338167126654,-1,-1,-0.270163299580945,0.267556102271041,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.26153906629584,0.396052301101824,1,0.00504825308667427
"miR200a",1,1,-1,-0.268338167126654,-1,-1,-0.270163299580945,0.267556102271041,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.26153906629584,0.396052301101824,1,0.00504825308667427
"miR200b",1,1,-1,-0.268338167126654,-1,-1,-0.270163299580945,0.267556102271041,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.26153906629584,0.396052301101824,1,0.00504825308667427
"miR200c",1,1,-1,-0.268338167126654,-1,-1,-0.270163299580945,0.267556102271041,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.26153906629584,0.396052301101824,1,0.00504825308667427
"miR205",-0.26153906629584,-0.26153906629584,0.26153906629584,0.495121282678782,0.26153906629584,0.26153906629584,0.545491432865491,-0.0705155010454329,0.26153906629584,0.26153906629584,0.26153906629584,0.26153906629584,0.26153906629584,0.26153906629584,0.26153906629584,0.26153906629584,0.26153906629584,-0.26153906629584,-0.26153906629584,-0.26153906629584,-0.26153906629584,-0.26153906629584,1,-0.10546217502812,-0.26153906629584,-0.00508530110522726
"miR30c",0.396052301101824,0.396052301101824,-0.396052301101824,-0.104671423464462,-0.396052301101824,-0.396052301101824,-0.110480962339177,0.107871588285437,-0.396052301101824,-0.396052301101824,-0.396052301101824,-0.396052301101824,-0.396052301101824,-0.396052301101824,-0.396052301101824,-0.396052301101824,-0.396052301101824,0.396052301101824,0.396052301101824,0.396052301101824,0.396052301101824,0.396052301101824,-0.10546217502812,1,0.396052301101824,-0.00730039460395022
"miR34a",1,1,-1,-0.268338167126654,-1,-1,-0.270163299580945,0.267556102271041,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.26153906629584,0.396052301101824,1,0.00504825308667427
"miR9",0.00504825308667427,0.00504825308667427,-0.00504825308667427,-0.00184981274562819,-0.00504825308667427,-0.00504825308667427,-0.00407731176223123,0.011102315922099,-0.00504825308667427,-0.00504825308667427,-0.00504825308667427,-0.00504825308667427,-0.00504825308667427,-0.00504825308667427,-0.00504825308667427,-0.00504825308667427,-0.00504825308667427,0.00504825308667427,0.00504825308667427,0.00504825308667427,0.00504825308667427,0.00504825308667427,-0.00508530110522726,-0.00730039460395022,0.00504825308667427,1
