"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,-0.00222760277079414,-1,-1,0.00303391183426033,0.00522232565108108,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00343430913258573,0.410807337268851,1,0.0522523957912363
"CLDN7",1,1,-1,-0.00222760277079414,-1,-1,0.00303391183426033,0.00522232565108108,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00343430913258573,0.410807337268851,1,0.0522523957912363
"FOXC2",-1,-1,1,0.00222760277079414,1,1,-0.00303391183426034,-0.00522232565108108,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00343430913258573,-0.410807337268851,-1,-0.0522523957912363
"GRHL2",-0.00222760277079414,-0.00222760277079414,0.00222760277079414,1,0.00222760277079414,0.00222760277079414,0.556899325969978,-0.107073624739051,0.00222760277079414,0.00222760277079414,0.00222760277079414,0.00222760277079414,0.00222760277079414,0.00222760277079414,0.00222760277079414,0.00222760277079414,0.00222760277079414,-0.00222760277079414,-0.00222760277079414,-0.00222760277079414,-0.00222760277079414,-0.00222760277079414,0.562520838585932,0.00642417729934014,-0.00222760277079414,-0.00418617434532017
"GSC",-1,-1,1,0.00222760277079414,1,1,-0.00303391183426034,-0.00522232565108108,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00343430913258573,-0.410807337268851,-1,-0.0522523957912363
"KLF8",-1,-1,1,0.00222760277079414,1,1,-0.00303391183426034,-0.00522232565108108,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00343430913258573,-0.410807337268851,-1,-0.0522523957912363
"NP63",0.00303391183426033,0.00303391183426033,-0.00303391183426034,0.556899325969978,-0.00303391183426034,-0.00303391183426034,1,-0.331262344796689,-0.00303391183426034,-0.00303391183426034,-0.00303391183426034,-0.00303391183426034,-0.00303391183426034,-0.00303391183426034,-0.00303391183426034,-0.00303391183426034,-0.00303391183426034,0.00303391183426033,0.00303391183426033,0.00303391183426033,0.00303391183426033,0.00303391183426033,0.557638726178443,0.00362081944604389,0.00303391183426033,-0.00706873108105571
"OVOL2",0.00522232565108108,0.00522232565108108,-0.00522232565108108,-0.107073624739051,-0.00522232565108108,-0.00522232565108108,-0.331262344796689,1,-0.00522232565108108,-0.00522232565108108,-0.00522232565108108,-0.00522232565108108,-0.00522232565108108,-0.00522232565108108,-0.00522232565108108,-0.00522232565108108,-0.00522232565108108,0.00522232565108108,0.00522232565108108,0.00522232565108108,0.00522232565108108,0.00522232565108108,-0.109884097899309,0.00582547336510983,0.00522232565108108,0.00803676254750099
"SNAI1",-1,-1,1,0.00222760277079414,1,1,-0.00303391183426034,-0.00522232565108108,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00343430913258573,-0.410807337268851,-1,-0.0522523957912363
"SNAI2",-1,-1,1,0.00222760277079414,1,1,-0.00303391183426034,-0.00522232565108108,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00343430913258573,-0.410807337268851,-1,-0.0522523957912363
"TCF3",-1,-1,1,0.00222760277079414,1,1,-0.00303391183426034,-0.00522232565108108,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00343430913258573,-0.410807337268851,-1,-0.0522523957912363
"TGFbeta",-1,-1,1,0.00222760277079414,1,1,-0.00303391183426034,-0.00522232565108108,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00343430913258573,-0.410807337268851,-1,-0.0522523957912363
"TWIST1",-1,-1,1,0.00222760277079414,1,1,-0.00303391183426034,-0.00522232565108108,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00343430913258573,-0.410807337268851,-1,-0.0522523957912363
"TWIST2",-1,-1,1,0.00222760277079414,1,1,-0.00303391183426034,-0.00522232565108108,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00343430913258573,-0.410807337268851,-1,-0.0522523957912363
"VIM",-1,-1,1,0.00222760277079414,1,1,-0.00303391183426034,-0.00522232565108108,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00343430913258573,-0.410807337268851,-1,-0.0522523957912363
"ZEB1",-1,-1,1,0.00222760277079414,1,1,-0.00303391183426034,-0.00522232565108108,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00343430913258573,-0.410807337268851,-1,-0.0522523957912363
"ZEB2",-1,-1,1,0.00222760277079414,1,1,-0.00303391183426034,-0.00522232565108108,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00343430913258573,-0.410807337268851,-1,-0.0522523957912363
"miR101",1,1,-1,-0.00222760277079414,-1,-1,0.00303391183426033,0.00522232565108108,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00343430913258573,0.410807337268851,1,0.0522523957912363
"miR141",1,1,-1,-0.00222760277079414,-1,-1,0.00303391183426033,0.00522232565108108,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00343430913258573,0.410807337268851,1,0.0522523957912363
