"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.915780984384205,1,1,0.915780984384205,0.915780984384205,1,-1,0.278454394573877,1,-0.00138365919978987
"CLDN7",1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.915780984384205,1,1,0.915780984384205,0.915780984384205,1,-1,0.278454394573877,1,-0.00138365919978987
"FOXC2",-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0.915780984384205,-1,-1,-0.915780984384205,-0.915780984384205,-1,1,-0.278454394573877,-1,0.00138365919978987
"GRHL2",1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.915780984384205,1,1,0.915780984384205,0.915780984384205,1,-1,0.278454394573877,1,-0.00138365919978987
"GSC",-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0.915780984384205,-1,-1,-0.915780984384205,-0.915780984384205,-1,1,-0.278454394573877,-1,0.00138365919978987
"KLF8",-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0.915780984384205,-1,-1,-0.915780984384205,-0.915780984384205,-1,1,-0.278454394573877,-1,0.00138365919978987
"NP63",-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0.915780984384205,-1,-1,-0.915780984384205,-0.915780984384205,-1,1,-0.278454394573877,-1,0.00138365919978987
"OVOL2",1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.915780984384205,1,1,0.915780984384205,0.915780984384205,1,-1,0.278454394573877,1,-0.00138365919978987
"SNAI1",-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0.915780984384205,-1,-1,-0.915780984384205,-0.915780984384205,-1,1,-0.278454394573877,-1,0.00138365919978987
"SNAI2",-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0.915780984384205,-1,-1,-0.915780984384205,-0.915780984384205,-1,1,-0.278454394573877,-1,0.00138365919978987
"TCF3",-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0.915780984384205,-1,-1,-0.915780984384205,-0.915780984384205,-1,1,-0.278454394573877,-1,0.00138365919978987
"TGFbeta",-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0.915780984384205,-1,-1,-0.915780984384205,-0.915780984384205,-1,1,-0.278454394573877,-1,0.00138365919978987
"TWIST1",-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0.915780984384205,-1,-1,-0.915780984384205,-0.915780984384205,-1,1,-0.278454394573877,-1,0.00138365919978987
"TWIST2",-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0.915780984384205,-1,-1,-0.915780984384205,-0.915780984384205,-1,1,-0.278454394573877,-1,0.00138365919978987
"VIM",-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0.915780984384205,-1,-1,-0.915780984384205,-0.915780984384205,-1,1,-0.278454394573877,-1,0.00138365919978987
"ZEB1",-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0.915780984384205,-1,-1,-0.915780984384205,-0.915780984384205,-1,1,-0.278454394573877,-1,0.00138365919978987
"ZEB2",-0.915780984384205,-0.915780984384205,0.915780984384205,-0.915780984384205,0.915780984384205,0.915780984384205,0.915780984384205,-0.915780984384205,0.915780984384205,0.915780984384205,0.915780984384205,0.915780984384205,0.915780984384205,0.915780984384205,0.915780984384205,0.915780984384205,1,-0.915780984384205,-0.915780984384205,-1,-1,-0.915780984384205,0.915780984384205,-0.362672249158136,-0.915780984384205,-0.0828340298364358
