"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,0.847092080734225,-1,-0.127071933390362,-0.84749272446282,-0.84749272446282,-0.127071933390362,-0.00207546054503047,-0.84749272446282,-1,-1,-0.84749272446282,-1,-1,-0.84749272446282,-0.847092080734225,-0.84749272446282,0.84749272446282,0.847092080734225,0.84749272446282,0.847092080734225,0.84749272446282,-0.127071933390362,0.0220331455110901,0.847092080734225,-0.00356170109354104
"CLDN7",0.847092080734225,1,-0.847092080734225,-0.0568470615270892,-0.999598747223371,-0.999598747223371,-0.0568470615270892,0.00112858486661253,-0.999598747223371,-0.847092080734225,-0.847092080734225,-0.999598747223371,-0.847092080734225,-0.847092080734225,-0.999598747223371,-1,-0.999598747223371,0.999598747223371,1,0.999598747223371,1,0.999598747223371,-0.0568470615270892,0.0669717549279706,1,0.00206764311355581
"FOXC2",-1,-0.847092080734225,1,0.127071933390362,0.84749272446282,0.84749272446282,0.127071933390362,0.00207546054503047,0.84749272446282,1,1,0.84749272446282,1,1,0.84749272446282,0.847092080734225,0.84749272446282,-0.84749272446282,-0.847092080734225,-0.84749272446282,-0.847092080734225,-0.84749272446282,0.127071933390362,-0.0220331455110901,-0.847092080734225,0.00356170109354104
"GRHL2",-0.127071933390362,-0.0568470615270892,0.127071933390362,1,0.0572446113709093,0.0572446113709093,1,-0.00396686473007629,0.0572446113709093,0.127071933390362,0.127071933390362,0.0572446113709093,0.127071933390362,0.127071933390362,0.0572446113709093,0.0568470615270892,0.0572446113709093,-0.0572446113709093,-0.0568470615270892,-0.0572446113709093,-0.0568470615270892,-0.0572446113709093,1,-0.00561934894909209,-0.0568470615270892,0.0104199426980105
"GSC",-0.84749272446282,-0.999598747223371,0.84749272446282,0.0572446113709093,1,1,0.0572446113709093,-0.0011308016551484,1,0.84749272446282,0.84749272446282,1,0.84749272446282,0.84749272446282,1,0.999598747223371,1,-1,-0.999598747223371,-1,-0.999598747223371,-1,0.0572446113709093,-0.0665746786199264,-0.999598747223371,-0.00166279925832287
"KLF8",-0.84749272446282,-0.999598747223371,0.84749272446282,0.0572446113709093,1,1,0.0572446113709093,-0.0011308016551484,1,0.84749272446282,0.84749272446282,1,0.84749272446282,0.84749272446282,1,0.999598747223371,1,-1,-0.999598747223371,-1,-0.999598747223371,-1,0.0572446113709093,-0.0665746786199264,-0.999598747223371,-0.00166279925832287
"NP63",-0.127071933390362,-0.0568470615270892,0.127071933390362,1,0.0572446113709093,0.0572446113709093,1,-0.00396686473007629,0.0572446113709093,0.127071933390362,0.127071933390362,0.0572446113709093,0.127071933390362,0.127071933390362,0.0572446113709093,0.0568470615270892,0.0572446113709093,-0.0572446113709093,-0.0568470615270892,-0.0572446113709093,-0.0568470615270892,-0.0572446113709093,1,-0.00561934894909209,-0.0568470615270892,0.0104199426980105
"OVOL2",-0.00207546054503047,0.00112858486661253,0.00207546054503047,-0.00396686473007629,-0.0011308016551484,-0.0011308016551484,-0.00396686473007629,1,-0.0011308016551484,0.00207546054503047,0.00207546054503047,-0.0011308016551484,0.00207546054503047,0.00207546054503047,-0.0011308016551484,-0.00112858486661253,-0.0011308016551484,0.0011308016551484,0.00112858486661253,0.0011308016551484,0.00112858486661253,0.0011308016551484,-0.00396686473007629,0.0130872454669747,0.00112858486661253,0.00255658101630101
"SNAI1",-0.84749272446282,-0.999598747223371,0.84749272446282,0.0572446113709093,1,1,0.0572446113709093,-0.0011308016551484,1,0.84749272446282,0.84749272446282,1,0.84749272446282,0.84749272446282,1,0.999598747223371,1,-1,-0.999598747223371,-1,-0.999598747223371,-1,0.0572446113709093,-0.0665746786199264,-0.999598747223371,-0.00166279925832287
"SNAI2",-1,-0.847092080734225,1,0.127071933390362,0.84749272446282,0.84749272446282,0.127071933390362,0.00207546054503047,0.84749272446282,1,1,0.84749272446282,1,1,0.84749272446282,0.847092080734225,0.84749272446282,-0.84749272446282,-0.847092080734225,-0.84749272446282,-0.847092080734225,-0.84749272446282,0.127071933390362,-0.0220331455110901,-0.847092080734225,0.00356170109354104
"TCF3",-1,-0.847092080734225,1,0.127071933390362,0.84749272446282,0.84749272446282,0.127071933390362,0.00207546054503047,0.84749272446282,1,1,0.84749272446282,1,1,0.84749272446282,0.847092080734225,0.84749272446282,-0.84749272446282,-0.847092080734225,-0.84749272446282,-0.847092080734225,-0.84749272446282,0.127071933390362,-0.0220331455110901,-0.847092080734225,0.00356170109354104
"TGFbeta",-0.84749272446282,-0.999598747223371,0.84749272446282,0.0572446113709093,1,1,0.0572446113709093,-0.0011308016551484,1,0.84749272446282,0.84749272446282,1,0.84749272446282,0.84749272446282,1,0.999598747223371,1,-1,-0.999598747223371,-1,-0.999598747223371,-1,0.0572446113709093,-0.0665746786199264,-0.999598747223371,-0.00166279925832287
"TWIST1",-1,-0.847092080734225,1,0.127071933390362,0.84749272446282,0.84749272446282,0.127071933390362,0.00207546054503047,0.84749272446282,1,1,0.84749272446282,1,1,0.84749272446282,0.847092080734225,0.84749272446282,-0.84749272446282,-0.847092080734225,-0.84749272446282,-0.847092080734225,-0.84749272446282,0.127071933390362,-0.0220331455110901,-0.847092080734225,0.00356170109354104
"TWIST2",-1,-0.847092080734225,1,0.127071933390362,0.84749272446282,0.84749272446282,0.127071933390362,0.00207546054503047,0.84749272446282,1,1,0.84749272446282,1,1,0.84749272446282,0.847092080734225,0.84749272446282,-0.84749272446282,-0.847092080734225,-0.84749272446282,-0.847092080734225,-0.84749272446282,0.127071933390362,-0.0220331455110901,-0.847092080734225,0.00356170109354104
"VIM",-0.84749272446282,-0.999598747223371,0.84749272446282,0.0572446113709093,1,1,0.0572446113709093,-0.0011308016551484,1,0.84749272446282,0.84749272446282,1,0.84749272446282,0.84749272446282,1,0.999598747223371,1,-1,-0.999598747223371,-1,-0.999598747223371,-1,0.0572446113709093,-0.0665746786199264,-0.999598747223371,-0.00166279925832287
"ZEB1",-0.847092080734225,-1,0.847092080734225,0.0568470615270892,0.999598747223371,0.999598747223371,0.0568470615270892,-0.00112858486661253,0.999598747223371,0.847092080734225,0.847092080734225,0.999598747223371,0.847092080734225,0.847092080734225,0.999598747223371,1,0.999598747223371,-0.999598747223371,-1,-0.999598747223371,-1,-0.999598747223371,0.0568470615270892,-0.0669717549279706,-1,-0.00206764311355581
