"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,1,-1,-1,0.00400971335604839,0.00140700897861215,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00621415718642652,0.26198302243862,1,0.0128281430239073
"CLDN7",1,1,-1,1,-1,-1,0.00400971335604839,0.00140700897861215,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00621415718642652,0.26198302243862,1,0.0128281430239073
"FOXC2",-1,-1,1,-1,1,1,-0.00400971335604839,-0.00140700897861215,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00621415718642652,-0.26198302243862,-1,-0.0128281430239073
"GRHL2",1,1,-1,1,-1,-1,0.00400971335604839,0.00140700897861215,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00621415718642652,0.26198302243862,1,0.0128281430239073
"GSC",-1,-1,1,-1,1,1,-0.00400971335604839,-0.00140700897861215,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00621415718642652,-0.26198302243862,-1,-0.0128281430239073
"KLF8",-1,-1,1,-1,1,1,-0.00400971335604839,-0.00140700897861215,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00621415718642652,-0.26198302243862,-1,-0.0128281430239073
"NP63",0.00400971335604839,0.00400971335604839,-0.00400971335604839,0.00400971335604839,-0.00400971335604839,-0.00400971335604839,1,-0.331967631603662,-0.00400971335604839,-0.00400971335604839,-0.00400971335604839,-0.00400971335604839,-0.00400971335604839,-0.00400971335604839,-0.00400971335604839,-0.00400971335604839,-0.00400971335604839,0.00400971335604839,0.00400971335604839,0.00400971335604839,0.00400971335604839,0.00400971335604839,0.561634717980911,-0.00519223431251674,0.00400971335604839,0.00982207355067486
"OVOL2",0.00140700897861215,0.00140700897861215,-0.00140700897861215,0.00140700897861215,-0.00140700897861215,-0.00140700897861215,-0.331967631603662,1,-0.00140700897861215,-0.00140700897861215,-0.00140700897861215,-0.00140700897861215,-0.00140700897861215,-0.00140700897861215,-0.00140700897861215,-0.00140700897861215,-0.00140700897861215,0.00140700897861215,0.00140700897861215,0.00140700897861215,0.00140700897861215,0.00140700897861215,-0.11927955513599,0.00830363997516908,0.00140700897861215,0.00521363511464436
"SNAI1",-1,-1,1,-1,1,1,-0.00400971335604839,-0.00140700897861215,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00621415718642652,-0.26198302243862,-1,-0.0128281430239073
"SNAI2",-1,-1,1,-1,1,1,-0.00400971335604839,-0.00140700897861215,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00621415718642652,-0.26198302243862,-1,-0.0128281430239073
"TCF3",-1,-1,1,-1,1,1,-0.00400971335604839,-0.00140700897861215,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00621415718642652,-0.26198302243862,-1,-0.0128281430239073
"TGFbeta",-1,-1,1,-1,1,1,-0.00400971335604839,-0.00140700897861215,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00621415718642652,-0.26198302243862,-1,-0.0128281430239073
"TWIST1",-1,-1,1,-1,1,1,-0.00400971335604839,-0.00140700897861215,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00621415718642652,-0.26198302243862,-1,-0.0128281430239073
"TWIST2",-1,-1,1,-1,1,1,-0.00400971335604839,-0.00140700897861215,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00621415718642652,-0.26198302243862,-1,-0.0128281430239073
"VIM",-1,-1,1,-1,1,1,-0.00400971335604839,-0.00140700897861215,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00621415718642652,-0.26198302243862,-1,-0.0128281430239073
"ZEB1",-1,-1,1,-1,1,1,-0.00400971335604839,-0.00140700897861215,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00621415718642652,-0.26198302243862,-1,-0.0128281430239073
"ZEB2",-1,-1,1,-1,1,1,-0.00400971335604839,-0.00140700897861215,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00621415718642652,-0.26198302243862,-1,-0.0128281430239073
"miR101",1,1,-1,1,-1,-1,0.00400971335604839,0.00140700897861215,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00621415718642652,0.26198302243862,1,0.0128281430239073
"miR141",1,1,-1,1,-1,-1,0.00400971335604839,0.00140700897861215,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00621415718642652,0.26198302243862,1,0.0128281430239073
"miR200a",1,1,-1,1,-1,-1,0.00400971335604839,0.00140700897861215,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00621415718642652,0.26198302243862,1,0.0128281430239073
"miR200b",1,1,-1,1,-1,-1,0.00400971335604839,0.00140700897861215,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00621415718642652,0.26198302243862,1,0.0128281430239073
"miR200c",1,1,-1,1,-1,-1,0.00400971335604839,0.00140700897861215,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00621415718642652,0.26198302243862,1,0.0128281430239073
"miR205",0.00621415718642652,0.00621415718642652,-0.00621415718642652,0.00621415718642652,-0.00621415718642652,-0.00621415718642652,0.561634717980911,-0.11927955513599,-0.00621415718642652,-0.00621415718642652,-0.00621415718642652,-0.00621415718642652,-0.00621415718642652,-0.00621415718642652,-0.00621415718642652,-0.00621415718642652,-0.00621415718642652,0.00621415718642652,0.00621415718642652,0.00621415718642652,0.00621415718642652,0.00621415718642652,1,0.00181464723594854,0.00621415718642652,0.010824061491915
