"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"ZEB2",-1,-1,1,0.00592561226517168,1,1,0.00168328521599403,0.00598153368769216,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00511683038661456,-0.259202403700566,-1,-0.0773643922348212
"miR101",1,1,-1,-0.00592561226517169,-1,-1,-0.00168328521599403,-0.00598153368769216,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00511683038661456,0.259202403700566,1,0.0773643922348212
"miR141",1,1,-1,-0.00592561226517169,-1,-1,-0.00168328521599403,-0.00598153368769216,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00511683038661456,0.259202403700566,1,0.0773643922348212
"miR200a",1,1,-1,-0.00592561226517169,-1,-1,-0.00168328521599403,-0.00598153368769216,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00511683038661456,0.259202403700566,1,0.0773643922348212
"miR200b",1,1,-1,-0.00592561226517169,-1,-1,-0.00168328521599403,-0.00598153368769216,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00511683038661456,0.259202403700566,1,0.0773643922348212
"miR200c",1,1,-1,-0.00592561226517169,-1,-1,-0.00168328521599403,-0.00598153368769216,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00511683038661456,0.259202403700566,1,0.0773643922348212
"miR205",-0.00511683038661456,-0.00511683038661456,0.00511683038661456,0.403914452700853,0.00511683038661456,0.00511683038661456,0.487212525926157,0.0266014131226223,0.00511683038661456,0.00511683038661456,0.00511683038661456,0.00511683038661456,0.00511683038661456,0.00511683038661456,0.00511683038661456,0.00511683038661456,0.00511683038661456,-0.00511683038661456,-0.00511683038661456,-0.00511683038661456,-0.00511683038661456,-0.00511683038661456,1,-0.00531805104962475,-0.00511683038661456,-0.00411383405451385
"miR30c",0.259202403700566,0.259202403700566,-0.259202403700566,-0.00251127481547124,-0.259202403700566,-0.259202403700566,0.000112025089769038,0.000270284198678956,-0.259202403700566,-0.259202403700566,-0.259202403700566,-0.259202403700566,-0.259202403700566,-0.259202403700566,-0.259202403700566,-0.259202403700566,-0.259202403700566,0.259202403700566,0.259202403700566,0.259202403700566,0.259202403700566,0.259202403700566,-0.00531805104962475,1,0.259202403700566,-0.00231172208129024
"miR34a",1,1,-1,-0.00592561226517169,-1,-1,-0.00168328521599403,-0.00598153368769216,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00511683038661456,0.259202403700566,1,0.0773643922348212
"miR9",0.0773643922348212,0.0773643922348212,-0.0773643922348212,0.0027070030340102,-0.0773643922348212,-0.0773643922348212,0.00733746210950009,-0.000934089943444629,-0.0773643922348212,-0.0773643922348212,-0.0773643922348212,-0.0773643922348212,-0.0773643922348212,-0.0773643922348212,-0.0773643922348212,-0.0773643922348212,-0.0773643922348212,0.0773643922348212,0.0773643922348212,0.0773643922348212,0.0773643922348212,0.0773643922348212,-0.00411383405451385,-0.00231172208129024,0.0773643922348212,1
