"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,0.644855500257765,-1,0.644855500257765,-0.550426646479951,-1,-0.644855500257765,0.644855500257765,-1,-1,-1,-0.550426646479951,-1,-1,-0.644855500257765,-0.644855500257765,-0.550426646479951,1,0.644855500257765,0.550426646479951,0.644855500257765,0.550426646479951,-0.644855500257765,0.305943498962518,1,0.0143945220183425
"CLDN7",0.644855500257765,1,-0.644855500257765,1,-0.905568369853189,-0.644855500257765,-1,1,-0.644855500257765,-0.644855500257765,-0.644855500257765,-0.905568369853189,-0.644855500257765,-0.644855500257765,-1,-1,-0.905568369853189,0.644855500257765,1,0.905568369853189,1,0.905568369853189,-1,0.150475143839932,0.644855500257765,0.15625495714146
"FOXC2",-1,-0.644855500257765,1,-0.644855500257765,0.550426646479951,1,0.644855500257765,-0.644855500257765,1,1,1,0.550426646479951,1,1,0.644855500257765,0.644855500257765,0.550426646479951,-1,-0.644855500257765,-0.550426646479951,-0.644855500257765,-0.550426646479951,0.644855500257765,-0.305943498962518,-1,-0.0143945220183425
"GRHL2",0.644855500257765,1,-0.644855500257765,1,-0.905568369853189,-0.644855500257765,-1,1,-0.644855500257765,-0.644855500257765,-0.644855500257765,-0.905568369853189,-0.644855500257765,-0.644855500257765,-1,-1,-0.905568369853189,0.644855500257765,1,0.905568369853189,1,0.905568369853189,-1,0.150475143839932,0.644855500257765,0.15625495714146
"GSC",-0.550426646479951,-0.905568369853189,0.550426646479951,-0.905568369853189,1,0.550426646479951,0.905568369853189,-0.905568369853189,0.550426646479951,0.550426646479951,0.550426646479951,1,0.550426646479951,0.550426646479951,0.905568369853189,0.905568369853189,1,-0.550426646479951,-0.905568369853189,-1,-0.905568369853189,-1,0.905568369853189,-0.244895204308001,-0.550426646479951,-0.250706835973263
"KLF8",-1,-0.644855500257765,1,-0.644855500257765,0.550426646479951,1,0.644855500257765,-0.644855500257765,1,1,1,0.550426646479951,1,1,0.644855500257765,0.644855500257765,0.550426646479951,-1,-0.644855500257765,-0.550426646479951,-0.644855500257765,-0.550426646479951,0.644855500257765,-0.305943498962518,-1,-0.0143945220183425
"NP63",-0.644855500257765,-1,0.644855500257765,-1,0.905568369853189,0.644855500257765,1,-1,0.644855500257765,0.644855500257765,0.644855500257765,0.905568369853189,0.644855500257765,0.644855500257765,1,1,0.905568369853189,-0.644855500257765,-1,-0.905568369853189,-1,-0.905568369853189,1,-0.150475143839933,-0.644855500257765,-0.15625495714146
"OVOL2",0.644855500257765,1,-0.644855500257765,1,-0.905568369853189,-0.644855500257765,-1,1,-0.644855500257765,-0.644855500257765,-0.644855500257765,-0.905568369853189,-0.644855500257765,-0.644855500257765,-1,-1,-0.905568369853189,0.644855500257765,1,0.905568369853189,1,0.905568369853189,-1,0.150475143839932,0.644855500257765,0.15625495714146
"SNAI1",-1,-0.644855500257765,1,-0.644855500257765,0.550426646479951,1,0.644855500257765,-0.644855500257765,1,1,1,0.550426646479951,1,1,0.644855500257765,0.644855500257765,0.550426646479951,-1,-0.644855500257765,-0.550426646479951,-0.644855500257765,-0.550426646479951,0.644855500257765,-0.305943498962518,-1,-0.0143945220183425
"SNAI2",-1,-0.644855500257765,1,-0.644855500257765,0.550426646479951,1,0.644855500257765,-0.644855500257765,1,1,1,0.550426646479951,1,1,0.644855500257765,0.644855500257765,0.550426646479951,-1,-0.644855500257765,-0.550426646479951,-0.644855500257765,-0.550426646479951,0.644855500257765,-0.305943498962518,-1,-0.0143945220183425
"TCF3",-1,-0.644855500257765,1,-0.644855500257765,0.550426646479951,1,0.644855500257765,-0.644855500257765,1,1,1,0.550426646479951,1,1,0.644855500257765,0.644855500257765,0.550426646479951,-1,-0.644855500257765,-0.550426646479951,-0.644855500257765,-0.550426646479951,0.644855500257765,-0.305943498962518,-1,-0.0143945220183425
"TGFbeta",-0.550426646479951,-0.905568369853189,0.550426646479951,-0.905568369853189,1,0.550426646479951,0.905568369853189,-0.905568369853189,0.550426646479951,0.550426646479951,0.550426646479951,1,0.550426646479951,0.550426646479951,0.905568369853189,0.905568369853189,1,-0.550426646479951,-0.905568369853189,-1,-0.905568369853189,-1,0.905568369853189,-0.244895204308001,-0.550426646479951,-0.250706835973263
"TWIST1",-1,-0.644855500257765,1,-0.644855500257765,0.550426646479951,1,0.644855500257765,-0.644855500257765,1,1,1,0.550426646479951,1,1,0.644855500257765,0.644855500257765,0.550426646479951,-1,-0.644855500257765,-0.550426646479951,-0.644855500257765,-0.550426646479951,0.644855500257765,-0.305943498962518,-1,-0.0143945220183425
"TWIST2",-1,-0.644855500257765,1,-0.644855500257765,0.550426646479951,1,0.644855500257765,-0.644855500257765,1,1,1,0.550426646479951,1,1,0.644855500257765,0.644855500257765,0.550426646479951,-1,-0.644855500257765,-0.550426646479951,-0.644855500257765,-0.550426646479951,0.644855500257765,-0.305943498962518,-1,-0.0143945220183425
"VIM",-0.644855500257765,-1,0.644855500257765,-1,0.905568369853189,0.644855500257765,1,-1,0.644855500257765,0.644855500257765,0.644855500257765,0.905568369853189,0.644855500257765,0.644855500257765,1,1,0.905568369853189,-0.644855500257765,-1,-0.905568369853189,-1,-0.905568369853189,1,-0.150475143839933,-0.644855500257765,-0.15625495714146
"ZEB1",-0.644855500257765,-1,0.644855500257765,-1,0.905568369853189,0.644855500257765,1,-1,0.644855500257765,0.644855500257765,0.644855500257765,0.905568369853189,0.644855500257765,0.644855500257765,1,1,0.905568369853189,-0.644855500257765,-1,-0.905568369853189,-1,-0.905568369853189,1,-0.150475143839933,-0.644855500257765,-0.15625495714146
"ZEB2",-0.550426646479951,-0.905568369853189,0.550426646479951,-0.905568369853189,1,0.550426646479951,0.905568369853189,-0.905568369853189,0.550426646479951,0.550426646479951,0.550426646479951,1,0.550426646479951,0.550426646479951,0.905568369853189,0.905568369853189,1,-0.550426646479951,-0.905568369853189,-1,-0.905568369853189,-1,0.905568369853189,-0.244895204308001,-0.550426646479951,-0.250706835973263
"miR101",1,0.644855500257765,-1,0.644855500257765,-0.550426646479951,-1,-0.644855500257765,0.644855500257765,-1,-1,-1,-0.550426646479951,-1,-1,-0.644855500257765,-0.644855500257765,-0.550426646479951,1,0.644855500257765,0.550426646479951,0.644855500257765,0.550426646479951,-0.644855500257765,0.305943498962518,1,0.0143945220183425
"miR141",0.644855500257765,1,-0.644855500257765,1,-0.905568369853189,-0.644855500257765,-1,1,-0.644855500257765,-0.644855500257765,-0.644855500257765,-0.905568369853189,-0.644855500257765,-0.644855500257765,-1,-1,-0.905568369853189,0.644855500257765,1,0.905568369853189,1,0.905568369853189,-1,0.150475143839932,0.644855500257765,0.15625495714146
"miR200a",0.550426646479951,0.905568369853189,-0.550426646479951,0.905568369853189,-1,-0.550426646479951,-0.905568369853189,0.905568369853189,-0.550426646479951,-0.550426646479951,-0.550426646479951,-1,-0.550426646479951,-0.550426646479951,-0.905568369853189,-0.905568369853189,-1,0.550426646479951,0.905568369853189,1,0.905568369853189,1,-0.905568369853189,0.244895204308001,0.550426646479951,0.250706835973263
"miR200b",0.644855500257765,1,-0.644855500257765,1,-0.905568369853189,-0.644855500257765,-1,1,-0.644855500257765,-0.644855500257765,-0.644855500257765,-0.905568369853189,-0.644855500257765,-0.644855500257765,-1,-1,-0.905568369853189,0.644855500257765,1,0.905568369853189,1,0.905568369853189,-1,0.150475143839932,0.644855500257765,0.15625495714146
"miR200c",0.550426646479951,0.905568369853189,-0.550426646479951,0.905568369853189,-1,-0.550426646479951,-0.905568369853189,0.905568369853189,-0.550426646479951,-0.550426646479951,-0.550426646479951,-1,-0.550426646479951,-0.550426646479951,-0.905568369853189,-0.905568369853189,-1,0.550426646479951,0.905568369853189,1,0.905568369853189,1,-0.905568369853189,0.244895204308001,0.550426646479951,0.250706835973263
"miR205",-0.644855500257765,-1,0.644855500257765,-1,0.905568369853189,0.644855500257765,1,-1,0.644855500257765,0.644855500257765,0.644855500257765,0.905568369853189,0.644855500257765,0.644855500257765,1,1,0.905568369853189,-0.644855500257765,-1,-0.905568369853189,-1,-0.905568369853189,1,-0.150475143839933,-0.644855500257765,-0.15625495714146
"miR30c",0.305943498962518,0.150475143839932,-0.305943498962518,0.150475143839932,-0.244895204308001,-0.305943498962518,-0.150475143839933,0.150475143839932,-0.305943498962518,-0.305943498962518,-0.305943498962518,-0.244895204308001,-0.305943498962518,-0.305943498962518,-0.150475143839933,-0.150475143839933,-0.244895204308001,0.305943498962518,0.150475143839932,0.244895204308001,0.150475143839932,0.244895204308001,-0.150475143839933,1,0.305943498962518,-0.0097843488411664
