"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,0.154455710500215,-1,-1,0.154455710500215,0.571288806472145,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.154455710500215,0.0691784791969015,1,0.00484593787764894
"CLDN7",1,1,-1,0.154455710500215,-1,-1,0.154455710500215,0.571288806472145,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.154455710500215,0.0691784791969015,1,0.00484593787764894
"FOXC2",-1,-1,1,-0.154455710500215,1,1,-0.154455710500215,-0.571288806472145,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.154455710500215,-0.0691784791969015,-1,-0.00484593787764894
"GRHL2",0.154455710500215,0.154455710500215,-0.154455710500215,1,-0.154455710500215,-0.154455710500215,1,0.583170281774145,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,0.154455710500215,0.154455710500215,0.154455710500215,0.154455710500215,0.154455710500215,1,-0.0115494281360934,0.154455710500215,-0.00762202584617385
"GSC",-1,-1,1,-0.154455710500215,1,1,-0.154455710500215,-0.571288806472145,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.154455710500215,-0.0691784791969015,-1,-0.00484593787764894
"KLF8",-1,-1,1,-0.154455710500215,1,1,-0.154455710500215,-0.571288806472145,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.154455710500215,-0.0691784791969015,-1,-0.00484593787764894
"NP63",0.154455710500215,0.154455710500215,-0.154455710500215,1,-0.154455710500215,-0.154455710500215,1,0.583170281774145,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,0.154455710500215,0.154455710500215,0.154455710500215,0.154455710500215,0.154455710500215,1,-0.0115494281360934,0.154455710500215,-0.00762202584617385
"OVOL2",0.571288806472145,0.571288806472145,-0.571288806472145,0.583170281774145,-0.571288806472145,-0.571288806472145,0.583170281774145,1,-0.571288806472145,-0.571288806472145,-0.571288806472145,-0.571288806472145,-0.571288806472145,-0.571288806472145,-0.571288806472145,-0.571288806472145,-0.571288806472145,0.571288806472145,0.571288806472145,0.571288806472145,0.571288806472145,0.571288806472145,0.583170281774145,0.0283465697360119,0.571288806472145,0.00364936793238477
"SNAI1",-1,-1,1,-0.154455710500215,1,1,-0.154455710500215,-0.571288806472145,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.154455710500215,-0.0691784791969015,-1,-0.00484593787764894
"SNAI2",-1,-1,1,-0.154455710500215,1,1,-0.154455710500215,-0.571288806472145,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.154455710500215,-0.0691784791969015,-1,-0.00484593787764894
"TCF3",-1,-1,1,-0.154455710500215,1,1,-0.154455710500215,-0.571288806472145,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.154455710500215,-0.0691784791969015,-1,-0.00484593787764894
"TGFbeta",-1,-1,1,-0.154455710500215,1,1,-0.154455710500215,-0.571288806472145,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.154455710500215,-0.0691784791969015,-1,-0.00484593787764894
"TWIST1",-1,-1,1,-0.154455710500215,1,1,-0.154455710500215,-0.571288806472145,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.154455710500215,-0.0691784791969015,-1,-0.00484593787764894
"TWIST2",-1,-1,1,-0.154455710500215,1,1,-0.154455710500215,-0.571288806472145,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.154455710500215,-0.0691784791969015,-1,-0.00484593787764894
"VIM",-1,-1,1,-0.154455710500215,1,1,-0.154455710500215,-0.571288806472145,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.154455710500215,-0.0691784791969015,-1,-0.00484593787764894
"ZEB1",-1,-1,1,-0.154455710500215,1,1,-0.154455710500215,-0.571288806472145,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.154455710500215,-0.0691784791969015,-1,-0.00484593787764894
"ZEB2",-1,-1,1,-0.154455710500215,1,1,-0.154455710500215,-0.571288806472145,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.154455710500215,-0.0691784791969015,-1,-0.00484593787764894
"miR101",1,1,-1,0.154455710500215,-1,-1,0.154455710500215,0.571288806472145,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.154455710500215,0.0691784791969015,1,0.00484593787764894
"miR141",1,1,-1,0.154455710500215,-1,-1,0.154455710500215,0.571288806472145,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.154455710500215,0.0691784791969015,1,0.00484593787764894
"miR200a",1,1,-1,0.154455710500215,-1,-1,0.154455710500215,0.571288806472145,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.154455710500215,0.0691784791969015,1,0.00484593787764894
"miR200b",1,1,-1,0.154455710500215,-1,-1,0.154455710500215,0.571288806472145,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.154455710500215,0.0691784791969015,1,0.00484593787764894
"miR200c",1,1,-1,0.154455710500215,-1,-1,0.154455710500215,0.571288806472145,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.154455710500215,0.0691784791969015,1,0.00484593787764894
"miR205",0.154455710500215,0.154455710500215,-0.154455710500215,1,-0.154455710500215,-0.154455710500215,1,0.583170281774145,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,-0.154455710500215,0.154455710500215,0.154455710500215,0.154455710500215,0.154455710500215,0.154455710500215,1,-0.0115494281360934,0.154455710500215,-0.00762202584617385
"miR30c",0.0691784791969015,0.0691784791969015,-0.0691784791969015,-0.0115494281360934,-0.0691784791969015,-0.0691784791969015,-0.0115494281360934,0.0283465697360119,-0.0691784791969015,-0.0691784791969015,-0.0691784791969015,-0.0691784791969015,-0.0691784791969015,-0.0691784791969015,-0.0691784791969015,-0.0691784791969015,-0.0691784791969015,0.0691784791969015,0.0691784791969015,0.0691784791969015,0.0691784791969015,0.0691784791969015,-0.0115494281360934,1,0.0691784791969015,0.00876458989936818
"miR34a",1,1,-1,0.154455710500215,-1,-1,0.154455710500215,0.571288806472145,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.154455710500215,0.0691784791969015,1,0.00484593787764894
"miR9",0.00484593787764894,0.00484593787764894,-0.00484593787764894,-0.00762202584617385,-0.00484593787764894,-0.00484593787764894,-0.00762202584617385,0.00364936793238477,-0.00484593787764894,-0.00484593787764894,-0.00484593787764894,-0.00484593787764894,-0.00484593787764894,-0.00484593787764894,-0.00484593787764894,-0.00484593787764894,-0.00484593787764894,0.00484593787764894,0.00484593787764894,0.00484593787764894,0.00484593787764894,0.00484593787764894,-0.00762202584617385,0.00876458989936818,0.00484593787764894,1
