"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,0.00873806803488257,-1,-1,0.00653887429105062,0.00030997280123742,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00295622388756956,0.142771800651534,1,-0.00869898347666154
"CLDN7",1,1,-1,0.00873806803488257,-1,-1,0.00653887429105062,0.00030997280123742,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00295622388756956,0.142771800651534,1,-0.00869898347666154
"FOXC2",-1,-1,1,-0.00873806803488257,1,1,-0.00653887429105062,-0.00030997280123742,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00295622388756956,-0.142771800651534,-1,0.00869898347666154
"GRHL2",0.00873806803488257,0.00873806803488257,-0.00873806803488257,1,-0.00873806803488257,-0.00873806803488257,0.335204803247052,0.331392784495517,-0.00873806803488257,-0.00873806803488257,-0.00873806803488257,-0.00873806803488257,-0.00873806803488257,-0.00873806803488257,-0.00873806803488257,-0.00873806803488257,-0.00873806803488257,0.00873806803488257,0.00873806803488257,0.00873806803488257,0.00873806803488257,0.00873806803488257,0.408649160055674,-0.00652097216320071,0.00873806803488257,9.62348187579093e-05
"GSC",-1,-1,1,-0.00873806803488257,1,1,-0.00653887429105062,-0.00030997280123742,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00295622388756956,-0.142771800651534,-1,0.00869898347666154
"KLF8",-1,-1,1,-0.00873806803488257,1,1,-0.00653887429105062,-0.00030997280123742,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00295622388756956,-0.142771800651534,-1,0.00869898347666154
"NP63",0.00653887429105062,0.00653887429105062,-0.00653887429105062,0.335204803247052,-0.00653887429105062,-0.00653887429105062,1,-0.333403489128485,-0.00653887429105062,-0.00653887429105062,-0.00653887429105062,-0.00653887429105062,-0.00653887429105062,-0.00653887429105062,-0.00653887429105062,-0.00653887429105062,-0.00653887429105062,0.00653887429105062,0.00653887429105062,0.00653887429105062,0.00653887429105062,0.00653887429105062,0.48429512917176,-0.00190523826370507,0.00653887429105062,-0.00331877782714392
"OVOL2",0.00030997280123742,0.00030997280123742,-0.00030997280123742,0.331392784495517,-0.00030997280123742,-0.00030997280123742,-0.333403489128485,1,-0.00030997280123742,-0.00030997280123742,-0.00030997280123742,-0.00030997280123742,-0.00030997280123742,-0.00030997280123742,-0.00030997280123742,-0.00030997280123742,-0.00030997280123742,0.00030997280123742,0.00030997280123742,0.00030997280123742,0.00030997280123742,0.00030997280123742,0.0394244765197644,-0.0093302448205292,0.00030997280123742,0.00370818124011396
"SNAI1",-1,-1,1,-0.00873806803488257,1,1,-0.00653887429105062,-0.00030997280123742,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00295622388756956,-0.142771800651534,-1,0.00869898347666154
"SNAI2",-1,-1,1,-0.00873806803488257,1,1,-0.00653887429105062,-0.00030997280123742,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00295622388756956,-0.142771800651534,-1,0.00869898347666154
"TCF3",-1,-1,1,-0.00873806803488257,1,1,-0.00653887429105062,-0.00030997280123742,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00295622388756956,-0.142771800651534,-1,0.00869898347666154
"TGFbeta",-1,-1,1,-0.00873806803488257,1,1,-0.00653887429105062,-0.00030997280123742,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00295622388756956,-0.142771800651534,-1,0.00869898347666154
"TWIST1",-1,-1,1,-0.00873806803488257,1,1,-0.00653887429105062,-0.00030997280123742,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00295622388756956,-0.142771800651534,-1,0.00869898347666154
"TWIST2",-1,-1,1,-0.00873806803488257,1,1,-0.00653887429105062,-0.00030997280123742,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00295622388756956,-0.142771800651534,-1,0.00869898347666154
"VIM",-1,-1,1,-0.00873806803488257,1,1,-0.00653887429105062,-0.00030997280123742,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00295622388756956,-0.142771800651534,-1,0.00869898347666154
"ZEB1",-1,-1,1,-0.00873806803488257,1,1,-0.00653887429105062,-0.00030997280123742,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00295622388756956,-0.142771800651534,-1,0.00869898347666154
"ZEB2",-1,-1,1,-0.00873806803488257,1,1,-0.00653887429105062,-0.00030997280123742,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.00295622388756956,-0.142771800651534,-1,0.00869898347666154
"miR101",1,1,-1,0.00873806803488257,-1,-1,0.00653887429105062,0.00030997280123742,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00295622388756956,0.142771800651534,1,-0.00869898347666154
"miR141",1,1,-1,0.00873806803488257,-1,-1,0.00653887429105062,0.00030997280123742,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00295622388756956,0.142771800651534,1,-0.00869898347666154
"miR200a",1,1,-1,0.00873806803488257,-1,-1,0.00653887429105062,0.00030997280123742,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00295622388756956,0.142771800651534,1,-0.00869898347666154
"miR200b",1,1,-1,0.00873806803488257,-1,-1,0.00653887429105062,0.00030997280123742,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00295622388756956,0.142771800651534,1,-0.00869898347666154
"miR200c",1,1,-1,0.00873806803488257,-1,-1,0.00653887429105062,0.00030997280123742,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00295622388756956,0.142771800651534,1,-0.00869898347666154
"miR205",0.00295622388756956,0.00295622388756956,-0.00295622388756956,0.408649160055674,-0.00295622388756956,-0.00295622388756956,0.48429512917176,0.0394244765197644,-0.00295622388756956,-0.00295622388756956,-0.00295622388756956,-0.00295622388756956,-0.00295622388756956,-0.00295622388756956,-0.00295622388756956,-0.00295622388756956,-0.00295622388756956,0.00295622388756956,0.00295622388756956,0.00295622388756956,0.00295622388756956,0.00295622388756956,1,-0.0163513686406672,0.00295622388756956,0.00469444058021327
"miR30c",0.142771800651534,0.142771800651534,-0.142771800651534,-0.00652097216320071,-0.142771800651534,-0.142771800651534,-0.00190523826370507,-0.0093302448205292,-0.142771800651534,-0.142771800651534,-0.142771800651534,-0.142771800651534,-0.142771800651534,-0.142771800651534,-0.142771800651534,-0.142771800651534,-0.142771800651534,0.142771800651534,0.142771800651534,0.142771800651534,0.142771800651534,0.142771800651534,-0.0163513686406672,1,0.142771800651534,0.00291148438398167
"miR34a",1,1,-1,0.00873806803488257,-1,-1,0.00653887429105062,0.00030997280123742,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.00295622388756956,0.142771800651534,1,-0.00869898347666154
"miR9",-0.00869898347666154,-0.00869898347666154,0.00869898347666154,9.62348187579093e-05,0.00869898347666154,0.00869898347666154,-0.00331877782714392,0.00370818124011396,0.00869898347666154,0.00869898347666154,0.00869898347666154,0.00869898347666154,0.00869898347666154,0.00869898347666154,0.00869898347666154,0.00869898347666154,0.00869898347666154,-0.00869898347666154,-0.00869898347666154,-0.00869898347666154,-0.00869898347666154,-0.00869898347666154,0.00469444058021327,0.00291148438398167,-0.00869898347666154,1
