"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,0.251713244527426,-1,-1,0.251713244527426,0.251713244527426,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.251713244527426,0.0504403281042622,1,0.0170011527899215
"CLDN7",1,1,-1,0.251713244527426,-1,-1,0.251713244527426,0.251713244527426,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.251713244527426,0.0504403281042622,1,0.0170011527899215
"FOXC2",-1,-1,1,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.251713244527426,-0.0504403281042622,-1,-0.0170011527899215
"GRHL2",0.251713244527426,0.251713244527426,-0.251713244527426,1,-0.251713244527426,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,0.251713244527426,0.251713244527426,0.251713244527426,0.251713244527426,0.251713244527426,1,0.00435298513704086,0.251713244527426,0.00101643089162436
"GSC",-1,-1,1,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.251713244527426,-0.0504403281042622,-1,-0.0170011527899215
"KLF8",-1,-1,1,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.251713244527426,-0.0504403281042622,-1,-0.0170011527899215
"NP63",0.251713244527426,0.251713244527426,-0.251713244527426,1,-0.251713244527426,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,0.251713244527426,0.251713244527426,0.251713244527426,0.251713244527426,0.251713244527426,1,0.00435298513704086,0.251713244527426,0.00101643089162436
"OVOL2",0.251713244527426,0.251713244527426,-0.251713244527426,1,-0.251713244527426,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,0.251713244527426,0.251713244527426,0.251713244527426,0.251713244527426,0.251713244527426,1,0.00435298513704086,0.251713244527426,0.00101643089162436
"SNAI1",-1,-1,1,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.251713244527426,-0.0504403281042622,-1,-0.0170011527899215
"SNAI2",-1,-1,1,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.251713244527426,-0.0504403281042622,-1,-0.0170011527899215
"TCF3",-1,-1,1,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.251713244527426,-0.0504403281042622,-1,-0.0170011527899215
"TGFbeta",-1,-1,1,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.251713244527426,-0.0504403281042622,-1,-0.0170011527899215
"TWIST1",-1,-1,1,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.251713244527426,-0.0504403281042622,-1,-0.0170011527899215
"TWIST2",-1,-1,1,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.251713244527426,-0.0504403281042622,-1,-0.0170011527899215
"VIM",-1,-1,1,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.251713244527426,-0.0504403281042622,-1,-0.0170011527899215
"ZEB1",-1,-1,1,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.251713244527426,-0.0504403281042622,-1,-0.0170011527899215
"ZEB2",-1,-1,1,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.251713244527426,-0.0504403281042622,-1,-0.0170011527899215
"miR101",1,1,-1,0.251713244527426,-1,-1,0.251713244527426,0.251713244527426,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.251713244527426,0.0504403281042622,1,0.0170011527899215
"miR141",1,1,-1,0.251713244527426,-1,-1,0.251713244527426,0.251713244527426,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.251713244527426,0.0504403281042622,1,0.0170011527899215
"miR200a",1,1,-1,0.251713244527426,-1,-1,0.251713244527426,0.251713244527426,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.251713244527426,0.0504403281042622,1,0.0170011527899215
"miR200b",1,1,-1,0.251713244527426,-1,-1,0.251713244527426,0.251713244527426,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.251713244527426,0.0504403281042622,1,0.0170011527899215
"miR200c",1,1,-1,0.251713244527426,-1,-1,0.251713244527426,0.251713244527426,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.251713244527426,0.0504403281042622,1,0.0170011527899215
"miR205",0.251713244527426,0.251713244527426,-0.251713244527426,1,-0.251713244527426,-0.251713244527426,1,1,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,-0.251713244527426,0.251713244527426,0.251713244527426,0.251713244527426,0.251713244527426,0.251713244527426,1,0.00435298513704086,0.251713244527426,0.00101643089162436
"miR30c",0.0504403281042622,0.0504403281042622,-0.0504403281042622,0.00435298513704086,-0.0504403281042622,-0.0504403281042622,0.00435298513704086,0.00435298513704086,-0.0504403281042622,-0.0504403281042622,-0.0504403281042622,-0.0504403281042622,-0.0504403281042622,-0.0504403281042622,-0.0504403281042622,-0.0504403281042622,-0.0504403281042622,0.0504403281042622,0.0504403281042622,0.0504403281042622,0.0504403281042622,0.0504403281042622,0.00435298513704086,1,0.0504403281042622,0.00543383495754662
"miR34a",1,1,-1,0.251713244527426,-1,-1,0.251713244527426,0.251713244527426,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.251713244527426,0.0504403281042622,1,0.0170011527899215
