"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,-0.281368329572617,-1,-1,-0.268380653858026,0.257743338057856,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.27838109338269,0.0747317382761793,1,-0.00911254124568865
"CLDN7",1,1,-1,-0.281368329572617,-1,-1,-0.268380653858026,0.257743338057856,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.27838109338269,0.0747317382761793,1,-0.00911254124568865
"FOXC2",-1,-1,1,0.281368329572617,1,1,0.268380653858026,-0.257743338057856,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.27838109338269,-0.0747317382761793,-1,0.00911254124568865
"GRHL2",-0.281368329572617,-0.281368329572617,0.281368329572617,1,0.281368329572617,0.281368329572617,0.472022102387356,0.0608298947985928,0.281368329572617,0.281368329572617,0.281368329572617,0.281368329572617,0.281368329572617,0.281368329572617,0.281368329572617,0.281368329572617,0.281368329572617,-0.281368329572617,-0.281368329572617,-0.281368329572617,-0.281368329572617,-0.281368329572617,0.500509504165576,-0.0313414997464166,-0.281368329572617,0.00626989043982391
"GSC",-1,-1,1,0.281368329572617,1,1,0.268380653858026,-0.257743338057856,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.27838109338269,-0.0747317382761793,-1,0.00911254124568865
"KLF8",-1,-1,1,0.281368329572617,1,1,0.268380653858026,-0.257743338057856,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.27838109338269,-0.0747317382761793,-1,0.00911254124568865
"NP63",-0.268380653858026,-0.268380653858026,0.268380653858026,0.472022102387356,0.268380653858026,0.268380653858026,1,-0.33376246940041,0.268380653858026,0.268380653858026,0.268380653858026,0.268380653858026,0.268380653858026,0.268380653858026,0.268380653858026,0.268380653858026,0.268380653858026,-0.268380653858026,-0.268380653858026,-0.268380653858026,-0.268380653858026,-0.268380653858026,0.535655406484653,-0.0291028590782406,-0.268380653858026,-0.00491225354500342
"OVOL2",0.257743338057856,0.257743338057856,-0.257743338057856,0.0608298947985928,-0.257743338057856,-0.257743338057856,-0.33376246940041,1,-0.257743338057856,-0.257743338057856,-0.257743338057856,-0.257743338057856,-0.257743338057856,-0.257743338057856,-0.257743338057856,-0.257743338057856,-0.257743338057856,0.257743338057856,0.257743338057856,0.257743338057856,0.257743338057856,0.257743338057856,-0.0662707409817919,0.012831318423703,0.257743338057856,0.00151027029141768
"SNAI1",-1,-1,1,0.281368329572617,1,1,0.268380653858026,-0.257743338057856,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.27838109338269,-0.0747317382761793,-1,0.00911254124568865
"SNAI2",-1,-1,1,0.281368329572617,1,1,0.268380653858026,-0.257743338057856,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.27838109338269,-0.0747317382761793,-1,0.00911254124568865
"TCF3",-1,-1,1,0.281368329572617,1,1,0.268380653858026,-0.257743338057856,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.27838109338269,-0.0747317382761793,-1,0.00911254124568865
"TGFbeta",-1,-1,1,0.281368329572617,1,1,0.268380653858026,-0.257743338057856,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.27838109338269,-0.0747317382761793,-1,0.00911254124568865
"TWIST1",-1,-1,1,0.281368329572617,1,1,0.268380653858026,-0.257743338057856,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.27838109338269,-0.0747317382761793,-1,0.00911254124568865
"TWIST2",-1,-1,1,0.281368329572617,1,1,0.268380653858026,-0.257743338057856,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.27838109338269,-0.0747317382761793,-1,0.00911254124568865
"VIM",-1,-1,1,0.281368329572617,1,1,0.268380653858026,-0.257743338057856,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.27838109338269,-0.0747317382761793,-1,0.00911254124568865
"ZEB1",-1,-1,1,0.281368329572617,1,1,0.268380653858026,-0.257743338057856,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.27838109338269,-0.0747317382761793,-1,0.00911254124568865
"ZEB2",-1,-1,1,0.281368329572617,1,1,0.268380653858026,-0.257743338057856,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.27838109338269,-0.0747317382761793,-1,0.00911254124568865
"miR101",1,1,-1,-0.281368329572617,-1,-1,-0.268380653858026,0.257743338057856,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.27838109338269,0.0747317382761793,1,-0.00911254124568865
"miR141",1,1,-1,-0.281368329572617,-1,-1,-0.268380653858026,0.257743338057856,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.27838109338269,0.0747317382761793,1,-0.00911254124568865
"miR200a",1,1,-1,-0.281368329572617,-1,-1,-0.268380653858026,0.257743338057856,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.27838109338269,0.0747317382761793,1,-0.00911254124568865
"miR200b",1,1,-1,-0.281368329572617,-1,-1,-0.268380653858026,0.257743338057856,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.27838109338269,0.0747317382761793,1,-0.00911254124568865
"miR200c",1,1,-1,-0.281368329572617,-1,-1,-0.268380653858026,0.257743338057856,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.27838109338269,0.0747317382761793,1,-0.00911254124568865
"miR205",-0.27838109338269,-0.27838109338269,0.27838109338269,0.500509504165576,0.27838109338269,0.27838109338269,0.535655406484653,-0.0662707409817919,0.27838109338269,0.27838109338269,0.27838109338269,0.27838109338269,0.27838109338269,0.27838109338269,0.27838109338269,0.27838109338269,0.27838109338269,-0.27838109338269,-0.27838109338269,-0.27838109338269,-0.27838109338269,-0.27838109338269,1,-0.0279139946734705,-0.27838109338269,0.00118990956581698
"miR30c",0.0747317382761793,0.0747317382761793,-0.0747317382761793,-0.0313414997464166,-0.0747317382761793,-0.0747317382761793,-0.0291028590782406,0.012831318423703,-0.0747317382761793,-0.0747317382761793,-0.0747317382761793,-0.0747317382761793,-0.0747317382761793,-0.0747317382761793,-0.0747317382761793,-0.0747317382761793,-0.0747317382761793,0.0747317382761793,0.0747317382761793,0.0747317382761793,0.0747317382761793,0.0747317382761793,-0.0279139946734705,1,0.0747317382761793,-0.000767860447682368
"miR34a",1,1,-1,-0.281368329572617,-1,-1,-0.268380653858026,0.257743338057856,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.27838109338269,0.0747317382761793,1,-0.00911254124568865
"miR9",-0.00911254124568865,-0.00911254124568865,0.00911254124568865,0.00626989043982391,0.00911254124568865,0.00911254124568865,-0.00491225354500342,0.00151027029141768,0.00911254124568865,0.00911254124568865,0.00911254124568865,0.00911254124568865,0.00911254124568865,0.00911254124568865,0.00911254124568865,0.00911254124568865,0.00911254124568865,-0.00911254124568865,-0.00911254124568865,-0.00911254124568865,-0.00911254124568865,-0.00911254124568865,0.00118990956581698,-0.000767860447682368,-0.00911254124568865,1
