"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,0.793297116180516,-0.793297116180516,0.0755046672053421,-0.793297116180516,-1,0.0755046672053421,0.793297116180516,-1,-1,-1,-0.793297116180516,-1,-1,-1,-0.793297116180516,-1,1,0.793297116180516,0.793297116180516,1,1,0.0755046672053421,0.31829979313688,1,-0.00611052649902464
"CLDN7",0.793297116180516,1,-1,0.282186106344524,-1,-0.793297116180516,0.282186106344524,1,-0.793297116180516,-0.793297116180516,-0.793297116180516,-1,-0.793297116180516,-0.793297116180516,-0.793297116180516,-1,-0.793297116180516,0.793297116180516,1,1,0.793297116180516,0.793297116180516,0.282186106344524,0.111623396705641,0.793297116180516,0.00328635928016577
"FOXC2",-0.793297116180516,-1,1,-0.282186106344524,1,0.793297116180516,-0.282186106344524,-1,0.793297116180516,0.793297116180516,0.793297116180516,1,0.793297116180516,0.793297116180516,0.793297116180516,1,0.793297116180516,-0.793297116180516,-1,-1,-0.793297116180516,-0.793297116180516,-0.282186106344524,-0.111623396705641,-0.793297116180516,-0.00328635928016577
"GRHL2",0.0755046672053421,0.282186106344524,-0.282186106344524,1,-0.282186106344524,-0.0755046672053421,1,0.282186106344524,-0.0755046672053421,-0.0755046672053421,-0.0755046672053421,-0.282186106344524,-0.0755046672053421,-0.0755046672053421,-0.0755046672053421,-0.282186106344524,-0.0755046672053421,0.0755046672053421,0.282186106344524,0.282186106344524,0.0755046672053421,0.0755046672053421,1,-0.00663251669136926,0.0755046672053421,0.00228318977121433
"GSC",-0.793297116180516,-1,1,-0.282186106344524,1,0.793297116180516,-0.282186106344524,-1,0.793297116180516,0.793297116180516,0.793297116180516,1,0.793297116180516,0.793297116180516,0.793297116180516,1,0.793297116180516,-0.793297116180516,-1,-1,-0.793297116180516,-0.793297116180516,-0.282186106344524,-0.111623396705641,-0.793297116180516,-0.00328635928016577
"KLF8",-1,-0.793297116180516,0.793297116180516,-0.0755046672053421,0.793297116180516,1,-0.0755046672053421,-0.793297116180516,1,1,1,0.793297116180516,1,1,1,0.793297116180516,1,-1,-0.793297116180516,-0.793297116180516,-1,-1,-0.0755046672053421,-0.31829979313688,-1,0.00611052649902464
"NP63",0.0755046672053421,0.282186106344524,-0.282186106344524,1,-0.282186106344524,-0.0755046672053421,1,0.282186106344524,-0.0755046672053421,-0.0755046672053421,-0.0755046672053421,-0.282186106344524,-0.0755046672053421,-0.0755046672053421,-0.0755046672053421,-0.282186106344524,-0.0755046672053421,0.0755046672053421,0.282186106344524,0.282186106344524,0.0755046672053421,0.0755046672053421,1,-0.00663251669136926,0.0755046672053421,0.00228318977121433
"OVOL2",0.793297116180516,1,-1,0.282186106344524,-1,-0.793297116180516,0.282186106344524,1,-0.793297116180516,-0.793297116180516,-0.793297116180516,-1,-0.793297116180516,-0.793297116180516,-0.793297116180516,-1,-0.793297116180516,0.793297116180516,1,1,0.793297116180516,0.793297116180516,0.282186106344524,0.111623396705641,0.793297116180516,0.00328635928016577
"SNAI1",-1,-0.793297116180516,0.793297116180516,-0.0755046672053421,0.793297116180516,1,-0.0755046672053421,-0.793297116180516,1,1,1,0.793297116180516,1,1,1,0.793297116180516,1,-1,-0.793297116180516,-0.793297116180516,-1,-1,-0.0755046672053421,-0.31829979313688,-1,0.00611052649902464
"SNAI2",-1,-0.793297116180516,0.793297116180516,-0.0755046672053421,0.793297116180516,1,-0.0755046672053421,-0.793297116180516,1,1,1,0.793297116180516,1,1,1,0.793297116180516,1,-1,-0.793297116180516,-0.793297116180516,-1,-1,-0.0755046672053421,-0.31829979313688,-1,0.00611052649902464
"TCF3",-1,-0.793297116180516,0.793297116180516,-0.0755046672053421,0.793297116180516,1,-0.0755046672053421,-0.793297116180516,1,1,1,0.793297116180516,1,1,1,0.793297116180516,1,-1,-0.793297116180516,-0.793297116180516,-1,-1,-0.0755046672053421,-0.31829979313688,-1,0.00611052649902464
"TGFbeta",-0.793297116180516,-1,1,-0.282186106344524,1,0.793297116180516,-0.282186106344524,-1,0.793297116180516,0.793297116180516,0.793297116180516,1,0.793297116180516,0.793297116180516,0.793297116180516,1,0.793297116180516,-0.793297116180516,-1,-1,-0.793297116180516,-0.793297116180516,-0.282186106344524,-0.111623396705641,-0.793297116180516,-0.00328635928016577
"TWIST1",-1,-0.793297116180516,0.793297116180516,-0.0755046672053421,0.793297116180516,1,-0.0755046672053421,-0.793297116180516,1,1,1,0.793297116180516,1,1,1,0.793297116180516,1,-1,-0.793297116180516,-0.793297116180516,-1,-1,-0.0755046672053421,-0.31829979313688,-1,0.00611052649902464
"TWIST2",-1,-0.793297116180516,0.793297116180516,-0.0755046672053421,0.793297116180516,1,-0.0755046672053421,-0.793297116180516,1,1,1,0.793297116180516,1,1,1,0.793297116180516,1,-1,-0.793297116180516,-0.793297116180516,-1,-1,-0.0755046672053421,-0.31829979313688,-1,0.00611052649902464
"VIM",-1,-0.793297116180516,0.793297116180516,-0.0755046672053421,0.793297116180516,1,-0.0755046672053421,-0.793297116180516,1,1,1,0.793297116180516,1,1,1,0.793297116180516,1,-1,-0.793297116180516,-0.793297116180516,-1,-1,-0.0755046672053421,-0.31829979313688,-1,0.00611052649902464
"ZEB1",-0.793297116180516,-1,1,-0.282186106344524,1,0.793297116180516,-0.282186106344524,-1,0.793297116180516,0.793297116180516,0.793297116180516,1,0.793297116180516,0.793297116180516,0.793297116180516,1,0.793297116180516,-0.793297116180516,-1,-1,-0.793297116180516,-0.793297116180516,-0.282186106344524,-0.111623396705641,-0.793297116180516,-0.00328635928016577
"ZEB2",-1,-0.793297116180516,0.793297116180516,-0.0755046672053421,0.793297116180516,1,-0.0755046672053421,-0.793297116180516,1,1,1,0.793297116180516,1,1,1,0.793297116180516,1,-1,-0.793297116180516,-0.793297116180516,-1,-1,-0.0755046672053421,-0.31829979313688,-1,0.00611052649902464
"miR101",1,0.793297116180516,-0.793297116180516,0.0755046672053421,-0.793297116180516,-1,0.0755046672053421,0.793297116180516,-1,-1,-1,-0.793297116180516,-1,-1,-1,-0.793297116180516,-1,1,0.793297116180516,0.793297116180516,1,1,0.0755046672053421,0.31829979313688,1,-0.00611052649902464
"miR141",0.793297116180516,1,-1,0.282186106344524,-1,-0.793297116180516,0.282186106344524,1,-0.793297116180516,-0.793297116180516,-0.793297116180516,-1,-0.793297116180516,-0.793297116180516,-0.793297116180516,-1,-0.793297116180516,0.793297116180516,1,1,0.793297116180516,0.793297116180516,0.282186106344524,0.111623396705641,0.793297116180516,0.00328635928016577
