"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,0.712938437856545,-0.991789240455151,-0.0108315936785911,-0.712938437856545,-1,-0.0108315936785911,0.358362002822854,-0.991789240455151,-1,-0.991789240455151,-0.712938437856545,-0.991789240455151,-0.991789240455151,-0.991789240455151,-0.712938437856545,-0.827523057566568,1,0.712938437856545,0.712938437856545,0.827523057566568,0.712938437856545,-0.0108315936785911,0.198508883992913,0.991789240455151,-0.0208438203055176
"CLDN7",0.712938437856545,1,-0.70472769887991,0.276234129678833,-1,-0.712938437856545,0.276234129678833,0.645447222768724,-0.70472769887991,-0.712938437856545,-0.70472769887991,-1,-0.70472769887991,-0.70472769887991,-0.70472769887991,-1,-0.885418534812549,0.712938437856545,1,1,0.885418534812549,1,0.276234129678833,0.11217164961197,0.70472769887991,0.00099326434589859
"FOXC2",-0.991789240455151,-0.70472769887991,1,0.0190350572310802,0.70472769887991,0.991789240455151,0.0190350572310802,-0.350171823376263,1,0.991789240455151,1,0.70472769887991,1,1,1,0.70472769887991,0.819317875141726,-0.991789240455151,-0.70472769887991,-0.70472769887991,-0.819317875141725,-0.70472769887991,0.0190350572310802,-0.206728660747902,-1,0.0126234737439454
"GRHL2",-0.0108315936785911,0.276234129678833,0.0190350572310802,1,-0.276234129678833,0.0108315936785911,1,0.630806222006726,0.0190350572310802,0.0108315936785911,0.0190350572310802,-0.276234129678833,0.0190350572310802,0.0190350572310802,0.0190350572310802,-0.276234129678833,-0.161638751567873,-0.0108315936785911,0.276234129678833,0.276234129678833,0.161638751567873,0.276234129678833,1,-0.000215331839669328,-0.0190350572310802,-0.000414772348332533
"GSC",-0.712938437856545,-1,0.70472769887991,-0.276234129678833,1,0.712938437856545,-0.276234129678833,-0.645447222768724,0.70472769887991,0.712938437856545,0.70472769887991,1,0.70472769887991,0.70472769887991,0.70472769887991,1,0.885418534812549,-0.712938437856545,-1,-1,-0.885418534812549,-1,-0.276234129678833,-0.11217164961197,-0.70472769887991,-0.00099326434589859
"KLF8",-1,-0.712938437856545,0.991789240455151,0.0108315936785911,0.712938437856545,1,0.0108315936785911,-0.358362002822854,0.991789240455151,1,0.991789240455151,0.712938437856545,0.991789240455151,0.991789240455151,0.991789240455151,0.712938437856545,0.827523057566568,-1,-0.712938437856545,-0.712938437856545,-0.827523057566568,-0.712938437856545,0.0108315936785911,-0.198508883992913,-0.991789240455151,0.0208438203055176
"NP63",-0.0108315936785911,0.276234129678833,0.0190350572310802,1,-0.276234129678833,0.0108315936785911,1,0.630806222006726,0.0190350572310802,0.0108315936785911,0.0190350572310802,-0.276234129678833,0.0190350572310802,0.0190350572310802,0.0190350572310802,-0.276234129678833,-0.161638751567873,-0.0108315936785911,0.276234129678833,0.276234129678833,0.161638751567873,0.276234129678833,1,-0.000215331839669328,-0.0190350572310802,-0.000414772348332533
"OVOL2",0.358362002822854,0.645447222768724,-0.350171823376263,0.630806222006726,-0.645447222768724,-0.358362002822854,0.630806222006726,1,-0.350171823376263,-0.358362002822854,-0.350171823376263,-0.645447222768724,-0.350171823376263,-0.350171823376263,-0.350171823376263,-0.645447222768724,-0.530829970489708,0.358362002822854,0.645447222768724,0.645447222768724,0.530829970489708,0.645447222768724,0.630806222006726,0.0584588553337764,0.350171823376263,-0.000236934192376847
"SNAI1",-0.991789240455151,-0.70472769887991,1,0.0190350572310802,0.70472769887991,0.991789240455151,0.0190350572310802,-0.350171823376263,1,0.991789240455151,1,0.70472769887991,1,1,1,0.70472769887991,0.819317875141726,-0.991789240455151,-0.70472769887991,-0.70472769887991,-0.819317875141725,-0.70472769887991,0.0190350572310802,-0.206728660747902,-1,0.0126234737439454
"SNAI2",-1,-0.712938437856545,0.991789240455151,0.0108315936785911,0.712938437856545,1,0.0108315936785911,-0.358362002822854,0.991789240455151,1,0.991789240455151,0.712938437856545,0.991789240455151,0.991789240455151,0.991789240455151,0.712938437856545,0.827523057566568,-1,-0.712938437856545,-0.712938437856545,-0.827523057566568,-0.712938437856545,0.0108315936785911,-0.198508883992913,-0.991789240455151,0.0208438203055176
"TCF3",-0.991789240455151,-0.70472769887991,1,0.0190350572310802,0.70472769887991,0.991789240455151,0.0190350572310802,-0.350171823376263,1,0.991789240455151,1,0.70472769887991,1,1,1,0.70472769887991,0.819317875141726,-0.991789240455151,-0.70472769887991,-0.70472769887991,-0.819317875141725,-0.70472769887991,0.0190350572310802,-0.206728660747902,-1,0.0126234737439454
"TGFbeta",-0.712938437856545,-1,0.70472769887991,-0.276234129678833,1,0.712938437856545,-0.276234129678833,-0.645447222768724,0.70472769887991,0.712938437856545,0.70472769887991,1,0.70472769887991,0.70472769887991,0.70472769887991,1,0.885418534812549,-0.712938437856545,-1,-1,-0.885418534812549,-1,-0.276234129678833,-0.11217164961197,-0.70472769887991,-0.00099326434589859
"TWIST1",-0.991789240455151,-0.70472769887991,1,0.0190350572310802,0.70472769887991,0.991789240455151,0.0190350572310802,-0.350171823376263,1,0.991789240455151,1,0.70472769887991,1,1,1,0.70472769887991,0.819317875141726,-0.991789240455151,-0.70472769887991,-0.70472769887991,-0.819317875141725,-0.70472769887991,0.0190350572310802,-0.206728660747902,-1,0.0126234737439454
"TWIST2",-0.991789240455151,-0.70472769887991,1,0.0190350572310802,0.70472769887991,0.991789240455151,0.0190350572310802,-0.350171823376263,1,0.991789240455151,1,0.70472769887991,1,1,1,0.70472769887991,0.819317875141726,-0.991789240455151,-0.70472769887991,-0.70472769887991,-0.819317875141725,-0.70472769887991,0.0190350572310802,-0.206728660747902,-1,0.0126234737439454
"VIM",-0.991789240455151,-0.70472769887991,1,0.0190350572310802,0.70472769887991,0.991789240455151,0.0190350572310802,-0.350171823376263,1,0.991789240455151,1,0.70472769887991,1,1,1,0.70472769887991,0.819317875141726,-0.991789240455151,-0.70472769887991,-0.70472769887991,-0.819317875141725,-0.70472769887991,0.0190350572310802,-0.206728660747902,-1,0.0126234737439454
"ZEB1",-0.712938437856545,-1,0.70472769887991,-0.276234129678833,1,0.712938437856545,-0.276234129678833,-0.645447222768724,0.70472769887991,0.712938437856545,0.70472769887991,1,0.70472769887991,0.70472769887991,0.70472769887991,1,0.885418534812549,-0.712938437856545,-1,-1,-0.885418534812549,-1,-0.276234129678833,-0.11217164961197,-0.70472769887991,-0.00099326434589859
"ZEB2",-0.827523057566568,-0.885418534812549,0.819317875141726,-0.161638751567873,0.885418534812549,0.827523057566568,-0.161638751567873,-0.530829970489708,0.819317875141726,0.827523057566568,0.819317875141726,0.885418534812549,0.819317875141726,0.819317875141726,0.819317875141726,0.885418534812549,1,-0.827523057566568,-0.885418534812549,-0.885418534812549,-1,-0.885418534812549,-0.161638751567873,-0.183879567680024,-0.819317875141726,-0.025824521100974
"miR101",1,0.712938437856545,-0.991789240455151,-0.0108315936785911,-0.712938437856545,-1,-0.0108315936785911,0.358362002822854,-0.991789240455151,-1,-0.991789240455151,-0.712938437856545,-0.991789240455151,-0.991789240455151,-0.991789240455151,-0.712938437856545,-0.827523057566568,1,0.712938437856545,0.712938437856545,0.827523057566568,0.712938437856545,-0.0108315936785911,0.198508883992913,0.991789240455151,-0.0208438203055176
"miR141",0.712938437856545,1,-0.70472769887991,0.276234129678833,-1,-0.712938437856545,0.276234129678833,0.645447222768724,-0.70472769887991,-0.712938437856545,-0.70472769887991,-1,-0.70472769887991,-0.70472769887991,-0.70472769887991,-1,-0.885418534812549,0.712938437856545,1,1,0.885418534812549,1,0.276234129678833,0.11217164961197,0.70472769887991,0.00099326434589859
"miR200a",0.712938437856545,1,-0.70472769887991,0.276234129678833,-1,-0.712938437856545,0.276234129678833,0.645447222768724,-0.70472769887991,-0.712938437856545,-0.70472769887991,-1,-0.70472769887991,-0.70472769887991,-0.70472769887991,-1,-0.885418534812549,0.712938437856545,1,1,0.885418534812549,1,0.276234129678833,0.11217164961197,0.70472769887991,0.00099326434589859
"miR200b",0.827523057566568,0.885418534812549,-0.819317875141725,0.161638751567873,-0.885418534812549,-0.827523057566568,0.161638751567873,0.530829970489708,-0.819317875141725,-0.827523057566568,-0.819317875141725,-0.885418534812549,-0.819317875141725,-0.819317875141725,-0.819317875141725,-0.885418534812549,-1,0.827523057566568,0.885418534812549,0.885418534812549,1,0.885418534812549,0.161638751567873,0.183879567680024,0.819317875141726,0.025824521100974
"miR200c",0.712938437856545,1,-0.70472769887991,0.276234129678833,-1,-0.712938437856545,0.276234129678833,0.645447222768724,-0.70472769887991,-0.712938437856545,-0.70472769887991,-1,-0.70472769887991,-0.70472769887991,-0.70472769887991,-1,-0.885418534812549,0.712938437856545,1,1,0.885418534812549,1,0.276234129678833,0.11217164961197,0.70472769887991,0.00099326434589859
"miR205",-0.0108315936785911,0.276234129678833,0.0190350572310802,1,-0.276234129678833,0.0108315936785911,1,0.630806222006726,0.0190350572310802,0.0108315936785911,0.0190350572310802,-0.276234129678833,0.0190350572310802,0.0190350572310802,0.0190350572310802,-0.276234129678833,-0.161638751567873,-0.0108315936785911,0.276234129678833,0.276234129678833,0.161638751567873,0.276234129678833,1,-0.000215331839669328,-0.0190350572310802,-0.000414772348332533
"miR30c",0.198508883992913,0.11217164961197,-0.206728660747902,-0.000215331839669328,-0.11217164961197,-0.198508883992913,-0.000215331839669328,0.0584588553337764,-0.206728660747902,-0.198508883992913,-0.206728660747902,-0.11217164961197,-0.206728660747902,-0.206728660747902,-0.206728660747902,-0.11217164961197,-0.183879567680024,0.198508883992913,0.11217164961197,0.11217164961197,0.183879567680024,0.11217164961197,-0.000215331839669328,1,0.206728660747902,0.012609415291459
"miR34a",0.991789240455151,0.70472769887991,-1,-0.0190350572310802,-0.70472769887991,-0.991789240455151,-0.0190350572310802,0.350171823376263,-1,-0.991789240455151,-1,-0.70472769887991,-1,-1,-1,-0.70472769887991,-0.819317875141726,0.991789240455151,0.70472769887991,0.70472769887991,0.819317875141726,0.70472769887991,-0.0190350572310802,0.206728660747902,1,-0.0126234737439454
"miR9",-0.0208438203055176,0.00099326434589859,0.0126234737439454,-0.000414772348332533,-0.00099326434589859,0.0208438203055176,-0.000414772348332533,-0.000236934192376847,0.0126234737439454,0.0208438203055176,0.0126234737439454,-0.00099326434589859,0.0126234737439454,0.0126234737439454,0.0126234737439454,-0.00099326434589859,-0.025824521100974,-0.0208438203055176,0.00099326434589859,0.00099326434589859,0.025824521100974,0.00099326434589859,-0.000414772348332533,0.012609415291459,-0.0126234737439454,1
