"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,0.106767112465275,-1,-1,0.106767112465275,-0.00461834809177162,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.106767112465275,0.0674663103908155,1,0.208445239055578
"CLDN7",1,1,-1,0.106767112465275,-1,-1,0.106767112465275,-0.00461834809177162,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.106767112465275,0.0674663103908155,1,0.208445239055578
"FOXC2",-1,-1,1,-0.106767112465275,1,1,-0.106767112465275,0.00461834809177162,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.106767112465275,-0.0674663103908155,-1,-0.208445239055578
"GRHL2",0.106767112465275,0.106767112465275,-0.106767112465275,1,-0.106767112465275,-0.106767112465275,1,-0.00138541655247591,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,0.106767112465275,0.106767112465275,0.106767112465275,0.106767112465275,0.106767112465275,1,0.015018704197388,0.106767112465275,0.00216702219940276
"GSC",-1,-1,1,-0.106767112465275,1,1,-0.106767112465275,0.00461834809177162,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.106767112465275,-0.0674663103908155,-1,-0.208445239055578
"KLF8",-1,-1,1,-0.106767112465275,1,1,-0.106767112465275,0.00461834809177162,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.106767112465275,-0.0674663103908155,-1,-0.208445239055578
"NP63",0.106767112465275,0.106767112465275,-0.106767112465275,1,-0.106767112465275,-0.106767112465275,1,-0.00138541655247591,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,0.106767112465275,0.106767112465275,0.106767112465275,0.106767112465275,0.106767112465275,1,0.015018704197388,0.106767112465275,0.00216702219940276
"OVOL2",-0.00461834809177162,-0.00461834809177162,0.00461834809177162,-0.00138541655247591,0.00461834809177162,0.00461834809177162,-0.00138541655247591,1,0.00461834809177162,0.00461834809177162,0.00461834809177162,0.00461834809177162,0.00461834809177162,0.00461834809177162,0.00461834809177162,0.00461834809177162,0.00461834809177162,-0.00461834809177162,-0.00461834809177162,-0.00461834809177162,-0.00461834809177162,-0.00461834809177162,-0.00138541655247591,0.00300220765770523,-0.00461834809177162,-0.00659786619780156
"SNAI1",-1,-1,1,-0.106767112465275,1,1,-0.106767112465275,0.00461834809177162,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.106767112465275,-0.0674663103908155,-1,-0.208445239055578
"SNAI2",-1,-1,1,-0.106767112465275,1,1,-0.106767112465275,0.00461834809177162,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.106767112465275,-0.0674663103908155,-1,-0.208445239055578
"TCF3",-1,-1,1,-0.106767112465275,1,1,-0.106767112465275,0.00461834809177162,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.106767112465275,-0.0674663103908155,-1,-0.208445239055578
"TGFbeta",-1,-1,1,-0.106767112465275,1,1,-0.106767112465275,0.00461834809177162,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.106767112465275,-0.0674663103908155,-1,-0.208445239055578
"TWIST1",-1,-1,1,-0.106767112465275,1,1,-0.106767112465275,0.00461834809177162,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.106767112465275,-0.0674663103908155,-1,-0.208445239055578
"TWIST2",-1,-1,1,-0.106767112465275,1,1,-0.106767112465275,0.00461834809177162,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.106767112465275,-0.0674663103908155,-1,-0.208445239055578
"VIM",-1,-1,1,-0.106767112465275,1,1,-0.106767112465275,0.00461834809177162,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.106767112465275,-0.0674663103908155,-1,-0.208445239055578
"ZEB1",-1,-1,1,-0.106767112465275,1,1,-0.106767112465275,0.00461834809177162,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.106767112465275,-0.0674663103908155,-1,-0.208445239055578
"ZEB2",-1,-1,1,-0.106767112465275,1,1,-0.106767112465275,0.00461834809177162,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.106767112465275,-0.0674663103908155,-1,-0.208445239055578
"miR101",1,1,-1,0.106767112465275,-1,-1,0.106767112465275,-0.00461834809177162,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.106767112465275,0.0674663103908155,1,0.208445239055578
"miR141",1,1,-1,0.106767112465275,-1,-1,0.106767112465275,-0.00461834809177162,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.106767112465275,0.0674663103908155,1,0.208445239055578
"miR200a",1,1,-1,0.106767112465275,-1,-1,0.106767112465275,-0.00461834809177162,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.106767112465275,0.0674663103908155,1,0.208445239055578
"miR200b",1,1,-1,0.106767112465275,-1,-1,0.106767112465275,-0.00461834809177162,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.106767112465275,0.0674663103908155,1,0.208445239055578
"miR200c",1,1,-1,0.106767112465275,-1,-1,0.106767112465275,-0.00461834809177162,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.106767112465275,0.0674663103908155,1,0.208445239055578
"miR205",0.106767112465275,0.106767112465275,-0.106767112465275,1,-0.106767112465275,-0.106767112465275,1,-0.00138541655247591,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,-0.106767112465275,0.106767112465275,0.106767112465275,0.106767112465275,0.106767112465275,0.106767112465275,1,0.015018704197388,0.106767112465275,0.00216702219940276
