"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,0.231815066069151,-1,-1,0.231815066069151,0.617312259122077,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.231815066069151,0.0682836021596571,1,0.0126163675916804
"CLDN7",1,1,-1,0.231815066069151,-1,-1,0.231815066069151,0.617312259122077,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.231815066069151,0.0682836021596571,1,0.0126163675916804
"FOXC2",-1,-1,1,-0.231815066069151,1,1,-0.231815066069151,-0.617312259122077,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.231815066069151,-0.0682836021596571,-1,-0.0126163675916804
"GRHL2",0.231815066069151,0.231815066069151,-0.231815066069151,1,-0.231815066069151,-0.231815066069151,1,0.61449377428087,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,0.231815066069151,0.231815066069151,0.231815066069151,0.231815066069151,0.231815066069151,1,0.000989994227305941,0.231815066069151,-0.00340514246146363
"GSC",-1,-1,1,-0.231815066069151,1,1,-0.231815066069151,-0.617312259122077,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.231815066069151,-0.0682836021596571,-1,-0.0126163675916804
"KLF8",-1,-1,1,-0.231815066069151,1,1,-0.231815066069151,-0.617312259122077,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.231815066069151,-0.0682836021596571,-1,-0.0126163675916804
"NP63",0.231815066069151,0.231815066069151,-0.231815066069151,1,-0.231815066069151,-0.231815066069151,1,0.61449377428087,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,0.231815066069151,0.231815066069151,0.231815066069151,0.231815066069151,0.231815066069151,1,0.000989994227305941,0.231815066069151,-0.00340514246146363
"OVOL2",0.617312259122077,0.617312259122077,-0.617312259122077,0.61449377428087,-0.617312259122077,-0.617312259122077,0.61449377428087,1,-0.617312259122077,-0.617312259122077,-0.617312259122077,-0.617312259122077,-0.617312259122077,-0.617312259122077,-0.617312259122077,-0.617312259122077,-0.617312259122077,0.617312259122077,0.617312259122077,0.617312259122077,0.617312259122077,0.617312259122077,0.61449377428087,0.0298233320967041,0.617312259122077,0.00460352425775533
"SNAI1",-1,-1,1,-0.231815066069151,1,1,-0.231815066069151,-0.617312259122077,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.231815066069151,-0.0682836021596571,-1,-0.0126163675916804
"SNAI2",-1,-1,1,-0.231815066069151,1,1,-0.231815066069151,-0.617312259122077,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.231815066069151,-0.0682836021596571,-1,-0.0126163675916804
"TCF3",-1,-1,1,-0.231815066069151,1,1,-0.231815066069151,-0.617312259122077,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.231815066069151,-0.0682836021596571,-1,-0.0126163675916804
"TGFbeta",-1,-1,1,-0.231815066069151,1,1,-0.231815066069151,-0.617312259122077,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.231815066069151,-0.0682836021596571,-1,-0.0126163675916804
"TWIST1",-1,-1,1,-0.231815066069151,1,1,-0.231815066069151,-0.617312259122077,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.231815066069151,-0.0682836021596571,-1,-0.0126163675916804
"TWIST2",-1,-1,1,-0.231815066069151,1,1,-0.231815066069151,-0.617312259122077,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.231815066069151,-0.0682836021596571,-1,-0.0126163675916804
"VIM",-1,-1,1,-0.231815066069151,1,1,-0.231815066069151,-0.617312259122077,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.231815066069151,-0.0682836021596571,-1,-0.0126163675916804
"ZEB1",-1,-1,1,-0.231815066069151,1,1,-0.231815066069151,-0.617312259122077,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.231815066069151,-0.0682836021596571,-1,-0.0126163675916804
"ZEB2",-1,-1,1,-0.231815066069151,1,1,-0.231815066069151,-0.617312259122077,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.231815066069151,-0.0682836021596571,-1,-0.0126163675916804
"miR101",1,1,-1,0.231815066069151,-1,-1,0.231815066069151,0.617312259122077,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.231815066069151,0.0682836021596571,1,0.0126163675916804
"miR141",1,1,-1,0.231815066069151,-1,-1,0.231815066069151,0.617312259122077,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.231815066069151,0.0682836021596571,1,0.0126163675916804
"miR200a",1,1,-1,0.231815066069151,-1,-1,0.231815066069151,0.617312259122077,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.231815066069151,0.0682836021596571,1,0.0126163675916804
"miR200b",1,1,-1,0.231815066069151,-1,-1,0.231815066069151,0.617312259122077,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.231815066069151,0.0682836021596571,1,0.0126163675916804
"miR200c",1,1,-1,0.231815066069151,-1,-1,0.231815066069151,0.617312259122077,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.231815066069151,0.0682836021596571,1,0.0126163675916804
"miR205",0.231815066069151,0.231815066069151,-0.231815066069151,1,-0.231815066069151,-0.231815066069151,1,0.61449377428087,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,-0.231815066069151,0.231815066069151,0.231815066069151,0.231815066069151,0.231815066069151,0.231815066069151,1,0.000989994227305941,0.231815066069151,-0.00340514246146363
"miR30c",0.0682836021596571,0.0682836021596571,-0.0682836021596571,0.000989994227305941,-0.0682836021596571,-0.0682836021596571,0.000989994227305941,0.0298233320967041,-0.0682836021596571,-0.0682836021596571,-0.0682836021596571,-0.0682836021596571,-0.0682836021596571,-0.0682836021596571,-0.0682836021596571,-0.0682836021596571,-0.0682836021596571,0.0682836021596571,0.0682836021596571,0.0682836021596571,0.0682836021596571,0.0682836021596571,0.000989994227305941,1,0.0682836021596571,-0.00320546849533939
"miR34a",1,1,-1,0.231815066069151,-1,-1,0.231815066069151,0.617312259122077,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.231815066069151,0.0682836021596571,1,0.0126163675916804
"miR9",0.0126163675916804,0.0126163675916804,-0.0126163675916804,-0.00340514246146363,-0.0126163675916804,-0.0126163675916804,-0.00340514246146363,0.00460352425775533,-0.0126163675916804,-0.0126163675916804,-0.0126163675916804,-0.0126163675916804,-0.0126163675916804,-0.0126163675916804,-0.0126163675916804,-0.0126163675916804,-0.0126163675916804,0.0126163675916804,0.0126163675916804,0.0126163675916804,0.0126163675916804,0.0126163675916804,-0.00340514246146363,-0.00320546849533939,0.0126163675916804,1
