"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,-0.270219481188325,-1,-1,-0.262597739498449,0.251352138025643,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.272025503259637,0.113223772251393,1,0.0485837429975498
"CLDN7",1,1,-1,-0.270219481188325,-1,-1,-0.262597739498449,0.251352138025643,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.272025503259637,0.113223772251393,1,0.0485837429975498
"FOXC2",-1,-1,1,0.270219481188325,1,1,0.262597739498449,-0.251352138025643,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.272025503259637,-0.113223772251393,-1,-0.0485837429975498
"GRHL2",-0.270219481188325,-0.270219481188325,0.270219481188325,1,0.270219481188325,0.270219481188325,0.469586631845891,0.0664595899536759,0.270219481188325,0.270219481188325,0.270219481188325,0.270219481188325,0.270219481188325,0.270219481188325,0.270219481188325,0.270219481188325,0.270219481188325,-0.270219481188325,-0.270219481188325,-0.270219481188325,-0.270219481188325,-0.270219481188325,0.500291970183832,-0.0194629493687332,-0.270219481188325,-0.0254954835243153
"GSC",-1,-1,1,0.270219481188325,1,1,0.262597739498449,-0.251352138025643,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.272025503259637,-0.113223772251393,-1,-0.0485837429975498
"KLF8",-1,-1,1,0.270219481188325,1,1,0.262597739498449,-0.251352138025643,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.272025503259637,-0.113223772251393,-1,-0.0485837429975498
"NP63",-0.262597739498449,-0.262597739498449,0.262597739498449,0.469586631845891,0.262597739498449,0.262597739498449,1,-0.337080724490496,0.262597739498449,0.262597739498449,0.262597739498449,0.262597739498449,0.262597739498449,0.262597739498449,0.262597739498449,0.262597739498449,0.262597739498449,-0.262597739498449,-0.262597739498449,-0.262597739498449,-0.262597739498449,-0.262597739498449,0.532828603322729,-0.0230866978789255,-0.262597739498449,-0.00823111896374566
"OVOL2",0.251352138025643,0.251352138025643,-0.251352138025643,0.0664595899536759,-0.251352138025643,-0.251352138025643,-0.337080724490496,1,-0.251352138025643,-0.251352138025643,-0.251352138025643,-0.251352138025643,-0.251352138025643,-0.251352138025643,-0.251352138025643,-0.251352138025643,-0.251352138025643,0.251352138025643,0.251352138025643,0.251352138025643,0.251352138025643,0.251352138025643,-0.061828295531733,0.0303108423296285,0.251352138025643,0.00421538176421764
"SNAI1",-1,-1,1,0.270219481188325,1,1,0.262597739498449,-0.251352138025643,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.272025503259637,-0.113223772251393,-1,-0.0485837429975498
"SNAI2",-1,-1,1,0.270219481188325,1,1,0.262597739498449,-0.251352138025643,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.272025503259637,-0.113223772251393,-1,-0.0485837429975498
