"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,1,-1,-1,1,-0.0044466056073846,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.16208462897788,1,0.06700531095684
"CLDN7",1,1,-1,1,-1,-1,1,-0.0044466056073846,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.16208462897788,1,0.06700531095684
"FOXC2",-1,-1,1,-1,1,1,-1,0.0044466056073846,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.16208462897788,-1,-0.06700531095684
"GRHL2",1,1,-1,1,-1,-1,1,-0.0044466056073846,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.16208462897788,1,0.06700531095684
"GSC",-1,-1,1,-1,1,1,-1,0.0044466056073846,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.16208462897788,-1,-0.06700531095684
"KLF8",-1,-1,1,-1,1,1,-1,0.0044466056073846,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.16208462897788,-1,-0.06700531095684
"NP63",1,1,-1,1,-1,-1,1,-0.0044466056073846,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.16208462897788,1,0.06700531095684
"OVOL2",-0.0044466056073846,-0.0044466056073846,0.0044466056073846,-0.0044466056073846,0.0044466056073846,0.0044466056073846,-0.0044466056073846,1,0.0044466056073846,0.0044466056073846,0.0044466056073846,0.0044466056073846,0.0044466056073846,0.0044466056073846,0.0044466056073846,0.0044466056073846,0.0044466056073846,-0.0044466056073846,-0.0044466056073846,-0.0044466056073846,-0.0044466056073846,-0.0044466056073846,-0.0044466056073846,-0.0059982535470479,-0.0044466056073846,0.000990323687302684
"SNAI1",-1,-1,1,-1,1,1,-1,0.0044466056073846,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.16208462897788,-1,-0.06700531095684
"SNAI2",-1,-1,1,-1,1,1,-1,0.0044466056073846,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.16208462897788,-1,-0.06700531095684
"TCF3",-1,-1,1,-1,1,1,-1,0.0044466056073846,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.16208462897788,-1,-0.06700531095684
"TGFbeta",-1,-1,1,-1,1,1,-1,0.0044466056073846,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.16208462897788,-1,-0.06700531095684
"TWIST1",-1,-1,1,-1,1,1,-1,0.0044466056073846,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.16208462897788,-1,-0.06700531095684
"TWIST2",-1,-1,1,-1,1,1,-1,0.0044466056073846,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.16208462897788,-1,-0.06700531095684
"VIM",-1,-1,1,-1,1,1,-1,0.0044466056073846,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.16208462897788,-1,-0.06700531095684
"ZEB1",-1,-1,1,-1,1,1,-1,0.0044466056073846,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.16208462897788,-1,-0.06700531095684
"ZEB2",-1,-1,1,-1,1,1,-1,0.0044466056073846,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.16208462897788,-1,-0.06700531095684
"miR101",1,1,-1,1,-1,-1,1,-0.0044466056073846,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.16208462897788,1,0.06700531095684
"miR141",1,1,-1,1,-1,-1,1,-0.0044466056073846,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.16208462897788,1,0.06700531095684
"miR200a",1,1,-1,1,-1,-1,1,-0.0044466056073846,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.16208462897788,1,0.06700531095684
"miR200b",1,1,-1,1,-1,-1,1,-0.0044466056073846,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.16208462897788,1,0.06700531095684
"miR200c",1,1,-1,1,-1,-1,1,-0.0044466056073846,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0.16208462897788,1,0.06700531095684
