"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,0.972384636950882,-0.972384636950882,0.972384636950882,-0.972384636950882,-0.759881059407528,0.972384636950882,0.972384636950882,-0.759881059407528,-0.759881059407528,-0.972384636950882,-0.972384636950882,-0.972384636950882,-0.759881059407528,-0.948775010696745,-0.972384636950882,-0.948775010696745,0.759881059407528,0.972384636950882,0.972384636950882,0.948775010696745,0.972384636950882,0.972384636950882,0.152987784760416,0.759881059407528,0.000138225330196153
"CLDN7",0.972384636950882,1,-1,1,-1,-0.732271104293436,1,1,-0.732271104293436,-0.732271104293436,-1,-1,-1,-0.732271104293436,-0.921163915630425,-1,-0.921163915630425,0.732271104293436,1,1,0.921163915630425,1,1,0.125375608094668,0.732271104293436,0.0277604760099102
"FOXC2",-0.972384636950882,-1,1,-1,1,0.732271104293436,-1,-1,0.732271104293436,0.732271104293436,1,1,1,0.732271104293436,0.921163915630425,1,0.921163915630425,-0.732271104293436,-1,-1,-0.921163915630425,-1,-1,-0.125375608094668,-0.732271104293436,-0.0277604760099102
"GRHL2",0.972384636950882,1,-1,1,-1,-0.732271104293436,1,1,-0.732271104293436,-0.732271104293436,-1,-1,-1,-0.732271104293436,-0.921163915630425,-1,-0.921163915630425,0.732271104293436,1,1,0.921163915630425,1,1,0.125375608094668,0.732271104293436,0.0277604760099102
"GSC",-0.972384636950882,-1,1,-1,1,0.732271104293436,-1,-1,0.732271104293436,0.732271104293436,1,1,1,0.732271104293436,0.921163915630425,1,0.921163915630425,-0.732271104293436,-1,-1,-0.921163915630425,-1,-1,-0.125375608094668,-0.732271104293436,-0.0277604760099102
"KLF8",-0.759881059407528,-0.732271104293436,0.732271104293436,-0.732271104293436,0.732271104293436,1,-0.732271104293436,-0.732271104293436,1,1,0.732271104293436,0.732271104293436,0.732271104293436,1,0.811102852009201,0.732271104293436,0.811102852009201,-1,-0.732271104293436,-0.732271104293436,-0.811102852009201,-0.732271104293436,-0.732271104293436,-0.393101956854546,-1,-0.00131749931710579
"NP63",0.972384636950882,1,-1,1,-1,-0.732271104293436,1,1,-0.732271104293436,-0.732271104293436,-1,-1,-1,-0.732271104293436,-0.921163915630425,-1,-0.921163915630425,0.732271104293436,1,1,0.921163915630425,1,1,0.125375608094668,0.732271104293436,0.0277604760099102
"OVOL2",0.972384636950882,1,-1,1,-1,-0.732271104293436,1,1,-0.732271104293436,-0.732271104293436,-1,-1,-1,-0.732271104293436,-0.921163915630425,-1,-0.921163915630425,0.732271104293436,1,1,0.921163915630425,1,1,0.125375608094668,0.732271104293436,0.0277604760099102
"SNAI1",-0.759881059407528,-0.732271104293436,0.732271104293436,-0.732271104293436,0.732271104293436,1,-0.732271104293436,-0.732271104293436,1,1,0.732271104293436,0.732271104293436,0.732271104293436,1,0.811102852009201,0.732271104293436,0.811102852009201,-1,-0.732271104293436,-0.732271104293436,-0.811102852009201,-0.732271104293436,-0.732271104293436,-0.393101956854546,-1,-0.00131749931710579
"SNAI2",-0.759881059407528,-0.732271104293436,0.732271104293436,-0.732271104293436,0.732271104293436,1,-0.732271104293436,-0.732271104293436,1,1,0.732271104293436,0.732271104293436,0.732271104293436,1,0.811102852009201,0.732271104293436,0.811102852009201,-1,-0.732271104293436,-0.732271104293436,-0.811102852009201,-0.732271104293436,-0.732271104293436,-0.393101956854546,-1,-0.00131749931710579
