"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,-0.268017154468017,-1,-1,-0.265955062277328,0.26057007282571,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.265529471902543,0.0525412181445214,1,0.00548194932479223
"CLDN7",1,1,-1,-0.268017154468017,-1,-1,-0.265955062277328,0.26057007282571,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.265529471902543,0.0525412181445214,1,0.00548194932479223
"FOXC2",-1,-1,1,0.268017154468017,1,1,0.265955062277328,-0.26057007282571,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.265529471902543,-0.0525412181445214,-1,-0.00548194932479223
"GRHL2",-0.268017154468017,-0.268017154468017,0.268017154468017,1,0.268017154468017,0.268017154468017,0.461554947180887,0.0678638242298162,0.268017154468017,0.268017154468017,0.268017154468017,0.268017154468017,0.268017154468017,0.268017154468017,0.268017154468017,0.268017154468017,0.268017154468017,-0.268017154468017,-0.268017154468017,-0.268017154468017,-0.268017154468017,-0.268017154468017,0.499307008330647,-0.00584257588246714,-0.268017154468017,-0.00141439295084442
"GSC",-1,-1,1,0.268017154468017,1,1,0.265955062277328,-0.26057007282571,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.265529471902543,-0.0525412181445214,-1,-0.00548194932479223
"KLF8",-1,-1,1,0.268017154468017,1,1,0.265955062277328,-0.26057007282571,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.265529471902543,-0.0525412181445214,-1,-0.00548194932479223
"NP63",-0.265955062277328,-0.265955062277328,0.265955062277328,0.461554947180887,0.265955062277328,0.265955062277328,1,-0.341283162653299,0.265955062277328,0.265955062277328,0.265955062277328,0.265955062277328,0.265955062277328,0.265955062277328,0.265955062277328,0.265955062277328,0.265955062277328,-0.265955062277328,-0.265955062277328,-0.265955062277328,-0.265955062277328,-0.265955062277328,0.53379683392312,-0.0135424794752187,-0.265955062277328,0.00256939720371201
"OVOL2",0.26057007282571,0.26057007282571,-0.26057007282571,0.0678638242298162,-0.26057007282571,-0.26057007282571,-0.341283162653299,1,-0.26057007282571,-0.26057007282571,-0.26057007282571,-0.26057007282571,-0.26057007282571,-0.26057007282571,-0.26057007282571,-0.26057007282571,-0.26057007282571,0.26057007282571,0.26057007282571,0.26057007282571,0.26057007282571,0.26057007282571,-0.0650165738101751,0.0177110925996068,0.26057007282571,0.00162532387127553
"SNAI1",-1,-1,1,0.268017154468017,1,1,0.265955062277328,-0.26057007282571,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.265529471902543,-0.0525412181445214,-1,-0.00548194932479223
"SNAI2",-1,-1,1,0.268017154468017,1,1,0.265955062277328,-0.26057007282571,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.265529471902543,-0.0525412181445214,-1,-0.00548194932479223
"TCF3",-1,-1,1,0.268017154468017,1,1,0.265955062277328,-0.26057007282571,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.265529471902543,-0.0525412181445214,-1,-0.00548194932479223
"TGFbeta",-1,-1,1,0.268017154468017,1,1,0.265955062277328,-0.26057007282571,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.265529471902543,-0.0525412181445214,-1,-0.00548194932479223
"TWIST1",-1,-1,1,0.268017154468017,1,1,0.265955062277328,-0.26057007282571,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.265529471902543,-0.0525412181445214,-1,-0.00548194932479223
"TWIST2",-1,-1,1,0.268017154468017,1,1,0.265955062277328,-0.26057007282571,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.265529471902543,-0.0525412181445214,-1,-0.00548194932479223
"VIM",-1,-1,1,0.268017154468017,1,1,0.265955062277328,-0.26057007282571,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.265529471902543,-0.0525412181445214,-1,-0.00548194932479223
"ZEB1",-1,-1,1,0.268017154468017,1,1,0.265955062277328,-0.26057007282571,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.265529471902543,-0.0525412181445214,-1,-0.00548194932479223
"ZEB2",-1,-1,1,0.268017154468017,1,1,0.265955062277328,-0.26057007282571,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.265529471902543,-0.0525412181445214,-1,-0.00548194932479223
"miR101",1,1,-1,-0.268017154468017,-1,-1,-0.265955062277328,0.26057007282571,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.265529471902543,0.0525412181445214,1,0.00548194932479223
"miR141",1,1,-1,-0.268017154468017,-1,-1,-0.265955062277328,0.26057007282571,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.265529471902543,0.0525412181445214,1,0.00548194932479223
"miR200a",1,1,-1,-0.268017154468017,-1,-1,-0.265955062277328,0.26057007282571,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.265529471902543,0.0525412181445214,1,0.00548194932479223
"miR200b",1,1,-1,-0.268017154468017,-1,-1,-0.265955062277328,0.26057007282571,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.265529471902543,0.0525412181445214,1,0.00548194932479223
"miR200c",1,1,-1,-0.268017154468017,-1,-1,-0.265955062277328,0.26057007282571,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.265529471902543,0.0525412181445214,1,0.00548194932479223
"miR205",-0.265529471902543,-0.265529471902543,0.265529471902543,0.499307008330647,0.265529471902543,0.265529471902543,0.53379683392312,-0.0650165738101751,0.265529471902543,0.265529471902543,0.265529471902543,0.265529471902543,0.265529471902543,0.265529471902543,0.265529471902543,0.265529471902543,0.265529471902543,-0.265529471902543,-0.265529471902543,-0.265529471902543,-0.265529471902543,-0.265529471902543,1,-0.00313679232373126,-0.265529471902543,-0.00909136018409039
"miR30c",0.0525412181445214,0.0525412181445214,-0.0525412181445214,-0.00584257588246714,-0.0525412181445214,-0.0525412181445214,-0.0135424794752187,0.0177110925996068,-0.0525412181445214,-0.0525412181445214,-0.0525412181445214,-0.0525412181445214,-0.0525412181445214,-0.0525412181445214,-0.0525412181445214,-0.0525412181445214,-0.0525412181445214,0.0525412181445214,0.0525412181445214,0.0525412181445214,0.0525412181445214,0.0525412181445214,-0.00313679232373126,1,0.0525412181445214,-0.00348326493271885
