"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,0.677890096208389,-1,0.677890096208389,-0.677890096208389,-1,-0.677890096208389,0.677890096208389,-1,-1,-1,-0.677890096208389,-1,-1,-1,-0.677890096208389,-1,1,0.677890096208389,0.677890096208389,1,0.677890096208389,-0.677890096208389,0.330326101501541,0.677890096208389,-0.00979781880557568
"CLDN7",0.677890096208389,1,-0.677890096208389,1,-1,-0.677890096208389,-1,1,-0.677890096208389,-0.677890096208389,-0.677890096208389,-1,-0.677890096208389,-0.677890096208389,-0.677890096208389,-1,-0.677890096208389,0.677890096208389,1,1,0.677890096208389,1,-1,0.00824233054145532,1,0.00538934876239081
"FOXC2",-1,-0.677890096208389,1,-0.677890096208389,0.677890096208389,1,0.677890096208389,-0.677890096208389,1,1,1,0.677890096208389,1,1,1,0.677890096208389,1,-1,-0.677890096208389,-0.677890096208389,-1,-0.677890096208389,0.677890096208389,-0.330326101501541,-0.677890096208389,0.00979781880557572
"GRHL2",0.677890096208389,1,-0.677890096208389,1,-1,-0.677890096208389,-1,1,-0.677890096208389,-0.677890096208389,-0.677890096208389,-1,-0.677890096208389,-0.677890096208389,-0.677890096208389,-1,-0.677890096208389,0.677890096208389,1,1,0.677890096208389,1,-1,0.00824233054145532,1,0.00538934876239081
"GSC",-0.677890096208389,-1,0.677890096208389,-1,1,0.677890096208389,1,-1,0.677890096208389,0.677890096208389,0.677890096208389,1,0.677890096208389,0.677890096208389,0.677890096208389,1,0.677890096208389,-0.677890096208389,-1,-1,-0.677890096208389,-1,1,-0.00824233054145531,-1,-0.00538934876239084
"KLF8",-1,-0.677890096208389,1,-0.677890096208389,0.677890096208389,1,0.677890096208389,-0.677890096208389,1,1,1,0.677890096208389,1,1,1,0.677890096208389,1,-1,-0.677890096208389,-0.677890096208389,-1,-0.677890096208389,0.677890096208389,-0.330326101501541,-0.677890096208389,0.00979781880557572
"NP63",-0.677890096208389,-1,0.677890096208389,-1,1,0.677890096208389,1,-1,0.677890096208389,0.677890096208389,0.677890096208389,1,0.677890096208389,0.677890096208389,0.677890096208389,1,0.677890096208389,-0.677890096208389,-1,-1,-0.677890096208389,-1,1,-0.00824233054145531,-1,-0.00538934876239084
"OVOL2",0.677890096208389,1,-0.677890096208389,1,-1,-0.677890096208389,-1,1,-0.677890096208389,-0.677890096208389,-0.677890096208389,-1,-0.677890096208389,-0.677890096208389,-0.677890096208389,-1,-0.677890096208389,0.677890096208389,1,1,0.677890096208389,1,-1,0.00824233054145532,1,0.00538934876239081
"SNAI1",-1,-0.677890096208389,1,-0.677890096208389,0.677890096208389,1,0.677890096208389,-0.677890096208389,1,1,1,0.677890096208389,1,1,1,0.677890096208389,1,-1,-0.677890096208389,-0.677890096208389,-1,-0.677890096208389,0.677890096208389,-0.330326101501541,-0.677890096208389,0.00979781880557572
"SNAI2",-1,-0.677890096208389,1,-0.677890096208389,0.677890096208389,1,0.677890096208389,-0.677890096208389,1,1,1,0.677890096208389,1,1,1,0.677890096208389,1,-1,-0.677890096208389,-0.677890096208389,-1,-0.677890096208389,0.677890096208389,-0.330326101501541,-0.677890096208389,0.00979781880557572
