"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,0.915072794773248,-0.915072794773248,-0.0576011529178865,-0.915072794773248,-0.915072794773248,-0.0576011529178865,0.0265305912839802,-0.915072794773248,-0.757877913469585,-0.915072794773248,-0.915072794773248,-0.915072794773248,-0.757877913469585,-0.915072794773248,-0.915072794773248,-0.915072794773248,0.915072794773248,0.915072794773248,0.915072794773248,0.915072794773248,0.915072794773248,-0.0576011529178865,0.108878924635204,0.915072794773248,-0.0854089278802505
"CLDN7",0.915072794773248,1,-1,0.0273196252685046,-1,-1,0.0273196252685046,-0.00231858617839717,-1,-0.672963239219933,-1,-1,-1,-0.672963239219933,-1,-1,-1,1,1,1,1,1,0.0273196252685046,0.0239584344722762,1,-0.000464974191252336
"FOXC2",-0.915072794773248,-1,1,-0.0273196252685046,1,1,-0.0273196252685046,0.00231858617839717,1,0.672963239219933,1,1,1,0.672963239219933,1,1,1,-1,-1,-1,-1,-1,-0.0273196252685046,-0.0239584344722762,-1,0.000464974191252336
"GRHL2",-0.0576011529178865,0.0273196252685046,-0.0273196252685046,1,-0.0273196252685046,-0.0273196252685046,1,-0.00031836045529794,-0.0273196252685046,0.299724792503422,-0.0273196252685046,-0.0273196252685046,-0.0273196252685046,0.299724792503422,-0.0273196252685046,-0.0273196252685046,-0.0273196252685046,0.0273196252685046,0.0273196252685046,0.0273196252685046,0.0273196252685046,0.0273196252685046,1,0.000727158753552639,0.0273196252685046,-0.00166017556701943
"GSC",-0.915072794773248,-1,1,-0.0273196252685046,1,1,-0.0273196252685046,0.00231858617839717,1,0.672963239219933,1,1,1,0.672963239219933,1,1,1,-1,-1,-1,-1,-1,-0.0273196252685046,-0.0239584344722762,-1,0.000464974191252336
"KLF8",-0.915072794773248,-1,1,-0.0273196252685046,1,1,-0.0273196252685046,0.00231858617839717,1,0.672963239219933,1,1,1,0.672963239219933,1,1,1,-1,-1,-1,-1,-1,-0.0273196252685046,-0.0239584344722762,-1,0.000464974191252336
"NP63",-0.0576011529178865,0.0273196252685046,-0.0273196252685046,1,-0.0273196252685046,-0.0273196252685046,1,-0.00031836045529794,-0.0273196252685046,0.299724792503422,-0.0273196252685046,-0.0273196252685046,-0.0273196252685046,0.299724792503422,-0.0273196252685046,-0.0273196252685046,-0.0273196252685046,0.0273196252685046,0.0273196252685046,0.0273196252685046,0.0273196252685046,0.0273196252685046,1,0.000727158753552639,0.0273196252685046,-0.00166017556701943
"OVOL2",0.0265305912839802,-0.00231858617839717,0.00231858617839717,-0.00031836045529794,0.00231858617839717,0.00231858617839717,-0.00031836045529794,1,0.00231858617839717,0.000475841361638585,0.00231858617839717,0.00231858617839717,0.00231858617839717,0.000475841361638585,0.00231858617839717,0.00231858617839717,0.00231858617839717,-0.00231858617839717,-0.00231858617839717,-0.00231858617839717,-0.00231858617839717,-0.00231858617839717,-0.00031836045529794,-0.00729320271758776,-0.00231858617839717,-0.00367657059946259
"SNAI1",-0.915072794773248,-1,1,-0.0273196252685046,1,1,-0.0273196252685046,0.00231858617839717,1,0.672963239219933,1,1,1,0.672963239219933,1,1,1,-1,-1,-1,-1,-1,-0.0273196252685046,-0.0239584344722762,-1,0.000464974191252336
"SNAI2",-0.757877913469585,-0.672963239219933,0.672963239219933,0.299724792503422,0.672963239219933,0.672963239219933,0.299724792503422,0.000475841361638585,0.672963239219933,1,0.672963239219933,0.672963239219933,0.672963239219933,1,0.672963239219933,0.672963239219933,0.672963239219933,-0.672963239219933,-0.672963239219933,-0.672963239219933,-0.672963239219933,-0.672963239219933,0.299724792503422,-0.3510036731377,-0.672963239219933,0.0115770757518996
"TCF3",-0.915072794773248,-1,1,-0.0273196252685046,1,1,-0.0273196252685046,0.00231858617839717,1,0.672963239219933,1,1,1,0.672963239219933,1,1,1,-1,-1,-1,-1,-1,-0.0273196252685046,-0.0239584344722762,-1,0.000464974191252336
"TGFbeta",-0.915072794773248,-1,1,-0.0273196252685046,1,1,-0.0273196252685046,0.00231858617839717,1,0.672963239219933,1,1,1,0.672963239219933,1,1,1,-1,-1,-1,-1,-1,-0.0273196252685046,-0.0239584344722762,-1,0.000464974191252336
"TWIST1",-0.915072794773248,-1,1,-0.0273196252685046,1,1,-0.0273196252685046,0.00231858617839717,1,0.672963239219933,1,1,1,0.672963239219933,1,1,1,-1,-1,-1,-1,-1,-0.0273196252685046,-0.0239584344722762,-1,0.000464974191252336
"TWIST2",-0.757877913469585,-0.672963239219933,0.672963239219933,0.299724792503422,0.672963239219933,0.672963239219933,0.299724792503422,0.000475841361638585,0.672963239219933,1,0.672963239219933,0.672963239219933,0.672963239219933,1,0.672963239219933,0.672963239219933,0.672963239219933,-0.672963239219933,-0.672963239219933,-0.672963239219933,-0.672963239219933,-0.672963239219933,0.299724792503422,-0.3510036731377,-0.672963239219933,0.0115770757518996
"VIM",-0.915072794773248,-1,1,-0.0273196252685046,1,1,-0.0273196252685046,0.00231858617839717,1,0.672963239219933,1,1,1,0.672963239219933,1,1,1,-1,-1,-1,-1,-1,-0.0273196252685046,-0.0239584344722762,-1,0.000464974191252336
"ZEB1",-0.915072794773248,-1,1,-0.0273196252685046,1,1,-0.0273196252685046,0.00231858617839717,1,0.672963239219933,1,1,1,0.672963239219933,1,1,1,-1,-1,-1,-1,-1,-0.0273196252685046,-0.0239584344722762,-1,0.000464974191252336
"ZEB2",-0.915072794773248,-1,1,-0.0273196252685046,1,1,-0.0273196252685046,0.00231858617839717,1,0.672963239219933,1,1,1,0.672963239219933,1,1,1,-1,-1,-1,-1,-1,-0.0273196252685046,-0.0239584344722762,-1,0.000464974191252336
"miR101",0.915072794773248,1,-1,0.0273196252685046,-1,-1,0.0273196252685046,-0.00231858617839717,-1,-0.672963239219933,-1,-1,-1,-0.672963239219933,-1,-1,-1,1,1,1,1,1,0.0273196252685046,0.0239584344722762,1,-0.000464974191252336
"miR141",0.915072794773248,1,-1,0.0273196252685046,-1,-1,0.0273196252685046,-0.00231858617839717,-1,-0.672963239219933,-1,-1,-1,-0.672963239219933,-1,-1,-1,1,1,1,1,1,0.0273196252685046,0.0239584344722762,1,-0.000464974191252336
"miR200a",0.915072794773248,1,-1,0.0273196252685046,-1,-1,0.0273196252685046,-0.00231858617839717,-1,-0.672963239219933,-1,-1,-1,-0.672963239219933,-1,-1,-1,1,1,1,1,1,0.0273196252685046,0.0239584344722762,1,-0.000464974191252336
"miR200b",0.915072794773248,1,-1,0.0273196252685046,-1,-1,0.0273196252685046,-0.00231858617839717,-1,-0.672963239219933,-1,-1,-1,-0.672963239219933,-1,-1,-1,1,1,1,1,1,0.0273196252685046,0.0239584344722762,1,-0.000464974191252336
"miR200c",0.915072794773248,1,-1,0.0273196252685046,-1,-1,0.0273196252685046,-0.00231858617839717,-1,-0.672963239219933,-1,-1,-1,-0.672963239219933,-1,-1,-1,1,1,1,1,1,0.0273196252685046,0.0239584344722762,1,-0.000464974191252336
"miR205",-0.0576011529178865,0.0273196252685046,-0.0273196252685046,1,-0.0273196252685046,-0.0273196252685046,1,-0.00031836045529794,-0.0273196252685046,0.299724792503422,-0.0273196252685046,-0.0273196252685046,-0.0273196252685046,0.299724792503422,-0.0273196252685046,-0.0273196252685046,-0.0273196252685046,0.0273196252685046,0.0273196252685046,0.0273196252685046,0.0273196252685046,0.0273196252685046,1,0.000727158753552639,0.0273196252685046,-0.00166017556701943
"miR30c",0.108878924635204,0.0239584344722762,-0.0239584344722762,0.000727158753552639,-0.0239584344722762,-0.0239584344722762,0.000727158753552639,-0.00729320271758776,-0.0239584344722762,-0.3510036731377,-0.0239584344722762,-0.0239584344722762,-0.0239584344722762,-0.3510036731377,-0.0239584344722762,-0.0239584344722762,-0.0239584344722762,0.0239584344722762,0.0239584344722762,0.0239584344722762,0.0239584344722762,0.0239584344722762,0.000727158753552639,1,0.0239584344722762,-0.0171689629298722
"miR34a",0.915072794773248,1,-1,0.0273196252685046,-1,-1,0.0273196252685046,-0.00231858617839717,-1,-0.672963239219933,-1,-1,-1,-0.672963239219933,-1,-1,-1,1,1,1,1,1,0.0273196252685046,0.0239584344722762,1,-0.000464974191252336
