"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,-0.0370219694426148,-1,-1,-0.0370219694426148,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0370219694426148,0.0576036218493852,1,0.0331108479287516
"CLDN7",1,1,-1,-0.0370219694426148,-1,-1,-0.0370219694426148,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0370219694426148,0.0576036218493852,1,0.0331108479287516
"FOXC2",-1,-1,1,0.0370219694426148,1,1,0.0370219694426148,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0370219694426148,-0.0576036218493852,-1,-0.0331108479287516
"GRHL2",-0.0370219694426148,-0.0370219694426148,0.0370219694426148,1,0.0370219694426148,0.0370219694426148,1,-0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,-0.0370219694426148,-0.0370219694426148,-0.0370219694426148,-0.0370219694426148,-0.0370219694426148,1,-0.00720364860888361,-0.0370219694426148,-0.00560136304385749
"GSC",-1,-1,1,0.0370219694426148,1,1,0.0370219694426148,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0370219694426148,-0.0576036218493852,-1,-0.0331108479287516
"KLF8",-1,-1,1,0.0370219694426148,1,1,0.0370219694426148,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0370219694426148,-0.0576036218493852,-1,-0.0331108479287516
"NP63",-0.0370219694426148,-0.0370219694426148,0.0370219694426148,1,0.0370219694426148,0.0370219694426148,1,-0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,-0.0370219694426148,-0.0370219694426148,-0.0370219694426148,-0.0370219694426148,-0.0370219694426148,1,-0.00720364860888361,-0.0370219694426148,-0.00560136304385749
"OVOL2",1,1,-1,-0.0370219694426148,-1,-1,-0.0370219694426148,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0370219694426148,0.0576036218493852,1,0.0331108479287516
"SNAI1",-1,-1,1,0.0370219694426148,1,1,0.0370219694426148,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0370219694426148,-0.0576036218493852,-1,-0.0331108479287516
"SNAI2",-1,-1,1,0.0370219694426148,1,1,0.0370219694426148,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0370219694426148,-0.0576036218493852,-1,-0.0331108479287516
"TCF3",-1,-1,1,0.0370219694426148,1,1,0.0370219694426148,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0370219694426148,-0.0576036218493852,-1,-0.0331108479287516
"TGFbeta",-1,-1,1,0.0370219694426148,1,1,0.0370219694426148,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0370219694426148,-0.0576036218493852,-1,-0.0331108479287516
"TWIST1",-1,-1,1,0.0370219694426148,1,1,0.0370219694426148,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0370219694426148,-0.0576036218493852,-1,-0.0331108479287516
"TWIST2",-1,-1,1,0.0370219694426148,1,1,0.0370219694426148,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0370219694426148,-0.0576036218493852,-1,-0.0331108479287516
"VIM",-1,-1,1,0.0370219694426148,1,1,0.0370219694426148,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0370219694426148,-0.0576036218493852,-1,-0.0331108479287516
"ZEB1",-1,-1,1,0.0370219694426148,1,1,0.0370219694426148,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0370219694426148,-0.0576036218493852,-1,-0.0331108479287516
"ZEB2",-1,-1,1,0.0370219694426148,1,1,0.0370219694426148,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0370219694426148,-0.0576036218493852,-1,-0.0331108479287516
"miR101",1,1,-1,-0.0370219694426148,-1,-1,-0.0370219694426148,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0370219694426148,0.0576036218493852,1,0.0331108479287516
"miR141",1,1,-1,-0.0370219694426148,-1,-1,-0.0370219694426148,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0370219694426148,0.0576036218493852,1,0.0331108479287516
"miR200a",1,1,-1,-0.0370219694426148,-1,-1,-0.0370219694426148,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0370219694426148,0.0576036218493852,1,0.0331108479287516
"miR200b",1,1,-1,-0.0370219694426148,-1,-1,-0.0370219694426148,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0370219694426148,0.0576036218493852,1,0.0331108479287516
"miR200c",1,1,-1,-0.0370219694426148,-1,-1,-0.0370219694426148,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0370219694426148,0.0576036218493852,1,0.0331108479287516
"miR205",-0.0370219694426148,-0.0370219694426148,0.0370219694426148,1,0.0370219694426148,0.0370219694426148,1,-0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,0.0370219694426148,-0.0370219694426148,-0.0370219694426148,-0.0370219694426148,-0.0370219694426148,-0.0370219694426148,1,-0.00720364860888361,-0.0370219694426148,-0.00560136304385749
"miR30c",0.0576036218493852,0.0576036218493852,-0.0576036218493852,-0.00720364860888361,-0.0576036218493852,-0.0576036218493852,-0.00720364860888361,0.0576036218493852,-0.0576036218493852,-0.0576036218493852,-0.0576036218493852,-0.0576036218493852,-0.0576036218493852,-0.0576036218493852,-0.0576036218493852,-0.0576036218493852,-0.0576036218493852,0.0576036218493852,0.0576036218493852,0.0576036218493852,0.0576036218493852,0.0576036218493852,-0.00720364860888361,1,0.0576036218493852,0.00455986806837554
"miR34a",1,1,-1,-0.0370219694426148,-1,-1,-0.0370219694426148,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0370219694426148,0.0576036218493852,1,0.0331108479287516
