"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"TCF3",-1,-1,1,0.0592812917616224,1,1,0.0592812917616224,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0592812917616224,-0.184172363971983,-1,0.0267202465506698
"TGFbeta",-1,-1,1,0.0592812917616224,1,1,0.0592812917616224,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0592812917616224,-0.184172363971983,-1,0.0267202465506698
"TWIST1",-1,-1,1,0.0592812917616224,1,1,0.0592812917616224,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0592812917616224,-0.184172363971983,-1,0.0267202465506698
"TWIST2",-1,-1,1,0.0592812917616224,1,1,0.0592812917616224,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0592812917616224,-0.184172363971983,-1,0.0267202465506698
"VIM",-1,-1,1,0.0592812917616224,1,1,0.0592812917616224,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0592812917616224,-0.184172363971983,-1,0.0267202465506698
"ZEB1",-1,-1,1,0.0592812917616224,1,1,0.0592812917616224,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0592812917616224,-0.184172363971983,-1,0.0267202465506698
"ZEB2",-1,-1,1,0.0592812917616224,1,1,0.0592812917616224,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.0592812917616224,-0.184172363971983,-1,0.0267202465506698
"miR101",1,1,-1,-0.0592812917616224,-1,-1,-0.0592812917616224,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0592812917616224,0.184172363971983,1,-0.0267202465506698
"miR141",1,1,-1,-0.0592812917616224,-1,-1,-0.0592812917616224,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0592812917616224,0.184172363971983,1,-0.0267202465506698
"miR200a",1,1,-1,-0.0592812917616224,-1,-1,-0.0592812917616224,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0592812917616224,0.184172363971983,1,-0.0267202465506698
"miR200b",1,1,-1,-0.0592812917616224,-1,-1,-0.0592812917616224,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0592812917616224,0.184172363971983,1,-0.0267202465506698
"miR200c",1,1,-1,-0.0592812917616224,-1,-1,-0.0592812917616224,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0592812917616224,0.184172363971983,1,-0.0267202465506698
"miR205",-0.0592812917616224,-0.0592812917616224,0.0592812917616224,1,0.0592812917616224,0.0592812917616224,1,-0.0592812917616224,0.0592812917616224,0.0592812917616224,0.0592812917616224,0.0592812917616224,0.0592812917616224,0.0592812917616224,0.0592812917616224,0.0592812917616224,0.0592812917616224,-0.0592812917616224,-0.0592812917616224,-0.0592812917616224,-0.0592812917616224,-0.0592812917616224,1,0.000914689287756634,-0.0592812917616224,-0.00189852107564012
"miR30c",0.184172363971983,0.184172363971983,-0.184172363971983,0.000914689287756634,-0.184172363971983,-0.184172363971983,0.000914689287756634,0.184172363971983,-0.184172363971983,-0.184172363971983,-0.184172363971983,-0.184172363971983,-0.184172363971983,-0.184172363971983,-0.184172363971983,-0.184172363971983,-0.184172363971983,0.184172363971983,0.184172363971983,0.184172363971983,0.184172363971983,0.184172363971983,0.000914689287756634,1,0.184172363971983,-0.00330311659333656
"miR34a",1,1,-1,-0.0592812917616224,-1,-1,-0.0592812917616224,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.0592812917616224,0.184172363971983,1,-0.0267202465506698
"miR9",-0.0267202465506698,-0.0267202465506698,0.0267202465506698,-0.00189852107564012,0.0267202465506698,0.0267202465506698,-0.00189852107564012,-0.0267202465506698,0.0267202465506698,0.0267202465506698,0.0267202465506698,0.0267202465506698,0.0267202465506698,0.0267202465506698,0.0267202465506698,0.0267202465506698,0.0267202465506698,-0.0267202465506698,-0.0267202465506698,-0.0267202465506698,-0.0267202465506698,-0.0267202465506698,-0.00189852107564012,-0.00330311659333656,-0.0267202465506698,1
