"","CDH1","CLDN7","FOXC2","GRHL2","GSC","KLF8","NP63","OVOL2","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,1,-1,-0.0116031781074676,-1,-1,-0.00779988885688713,0.0162837329355954,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00422079373253945,0.198604938479231,1,0.0536560575869882
"CLDN7",1,1,-1,-0.0116031781074676,-1,-1,-0.00779988885688713,0.0162837329355954,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-0.00422079373253945,0.198604938479231,1,0.0536560575869882
"FOXC2",-1,-1,1,0.0116031781074676,1,1,0.00779988885688713,-0.0162837329355954,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00422079373253945,-0.198604938479231,-1,-0.0536560575869882
"GRHL2",-0.0116031781074676,-0.0116031781074676,0.0116031781074676,1,0.0116031781074676,0.0116031781074676,0.555507915506187,-0.114514059704373,0.0116031781074676,0.0116031781074676,0.0116031781074676,0.0116031781074676,0.0116031781074676,0.0116031781074676,0.0116031781074676,0.0116031781074676,0.0116031781074676,-0.0116031781074676,-0.0116031781074676,-0.0116031781074676,-0.0116031781074676,-0.0116031781074676,0.551143870441843,-0.000333055000888294,-0.0116031781074676,0.00275816303415722
"GSC",-1,-1,1,0.0116031781074676,1,1,0.00779988885688713,-0.0162837329355954,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00422079373253945,-0.198604938479231,-1,-0.0536560575869882
"KLF8",-1,-1,1,0.0116031781074676,1,1,0.00779988885688713,-0.0162837329355954,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00422079373253945,-0.198604938479231,-1,-0.0536560575869882
"NP63",-0.00779988885688713,-0.00779988885688713,0.00779988885688713,0.555507915506187,0.00779988885688713,0.00779988885688713,1,-0.344475772814182,0.00779988885688713,0.00779988885688713,0.00779988885688713,0.00779988885688713,0.00779988885688713,0.00779988885688713,0.00779988885688713,0.00779988885688713,0.00779988885688713,-0.00779988885688713,-0.00779988885688713,-0.00779988885688713,-0.00779988885688713,-0.00779988885688713,0.55454529625468,-0.00175842620575011,-0.00779988885688713,0.0029741653272914
"OVOL2",0.0162837329355954,0.0162837329355954,-0.0162837329355954,-0.114514059704373,-0.0162837329355954,-0.0162837329355954,-0.344475772814182,1,-0.0162837329355954,-0.0162837329355954,-0.0162837329355954,-0.0162837329355954,-0.0162837329355954,-0.0162837329355954,-0.0162837329355954,-0.0162837329355954,-0.0162837329355954,0.0162837329355954,0.0162837329355954,0.0162837329355954,0.0162837329355954,0.0162837329355954,-0.115082077992489,-0.00901586162590707,0.0162837329355954,-0.00503874399250053
"SNAI1",-1,-1,1,0.0116031781074676,1,1,0.00779988885688713,-0.0162837329355954,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00422079373253945,-0.198604938479231,-1,-0.0536560575869882
"SNAI2",-1,-1,1,0.0116031781074676,1,1,0.00779988885688713,-0.0162837329355954,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0.00422079373253945,-0.198604938479231,-1,-0.0536560575869882
