"","ZEB","SNAIL","OCT4","miR200","miR145"
"ZEB",-0.0818344684875673,0,0.0287005498391728,-0.0280146787829314,-0.0280146787829314
"SNAIL",-0.0323901145817665,0,-0.0322724145797244,-0.0659311782346469,0.0340688217653531
"OCT4",0,0,0.145154078859663,-0.145154078859663,-0.145154078859663
"miR200",-0.0180871001398836,0,-0.0272678850827258,0.0287005498391728,0.0287005498391728
"miR145",0.00842409524292787,0,-0.209513142360032,0.108780541627432,0.108780541627432
