"","ZEB","SNAIL","OCT4","miR200","miR145"
"ZEB",-0.0604784936714989,0,-0.00841506805241056,0.0120238894235839,0.0120238894235839
"SNAIL",-0.0236686211397908,0,0.0109142981386827,-0.0641356020609181,0.035864397939082
"OCT4",0.00841506805241056,0,-0.0346592986080028,-0.0167645617658976,-0.0167645617658976
"miR200",-0.0116783690735992,0,-0.0147941010020307,0.00841506805241056,0.00841506805241056
"miR145",0.0205387741718251,0,-0.0117666411207081,-0.1037080330621,-0.1037080330621
