"","ZEB","SNAIL","OCT4","miR200","miR145"
"ZEB",-0.0818344684875673,0,0.0287005498391728,-0.0280146787829314,-0.0280146787829314
"SNAIL",-0.1,0,-0.125282405526209,0.0254820063246121,0.125482006324612
"OCT4",0,0,0.145154078859663,-0.145154078859663,-0.145154078859663
"miR200",0.0180871001398836,0,0.0272678850827258,-0.0287005498391728,-0.0287005498391728
"miR145",-0.00842409524292787,0,-0.127854035916237,0.028952937015138,0.028952937015138
