"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0559267728390237,0.0483171192410366,-0.158694549606536,0.0502405669587363,0.0512738671912879,-0.0406977554158542,-0.0233570174071715,-0.0478246552644741,0.0275694950343768,0,-0.0430962023705295,-0.0430962023705295
"SNAIL",0.102638436889251,-0.0268162410523717,-0.140193603308519,0.107209898889658,-0.00327105806373968,-0.142577539113677,-0.113643838285394,-0.111399739453247,0.108840663537413,0,-0.104682590609611,-0.104682590609611
"OVOL2",-0.0963466211670789,-0.0531623378920475,0.260415878896168,-0.102202549879507,-0.114975676800907,0.0981286873773921,-0.149904944203123,0.104400257368949,0.15328443383122,0,0.0972497703055222,0.0972497703055222
"OCT4",0.00374287156177209,0.0275201487926331,-0.0034880198820015,0.143388060995068,-0.122363518794502,-0.00825755950003321,-0.143336257863162,-0.144271326690938,0.142782644809549,0,-0.00416717706173206,-0.00416717706173206
"NRF2",-0.104682590609611,-0.0826654277213325,0.138432262197345,-0.113298105984577,-0.00365123579442116,0.137301173796369,0.108840663537413,0.107209898889658,-0.115826985055283,0,0.101160712274499,0.101160712274499
"miR34",-0.104682590609611,-0.0826654277213325,0.138432262197345,-0.113298105984577,-0.00365123579442116,0.137301173796369,0.108840663537413,0.107209898889658,-0.115826985055283,0,0.101160712274499,0.101160712274499
"miR200",-0.052777392837302,-0.0421652613732156,0.165420775781179,-0.0559027446373364,0.0516663769588738,0.0554078158911055,0.0344027629836687,0.0594558866078562,-0.128841357795576,0,0.0539689602066879,0.0539689602066879
"miR145",0.0264571001101312,0.0209061630756054,-0.146673546251548,-0.188087116339057,0.105242564125777,-0.0271489508599556,0.0937297726959072,0.0841626389284025,-0.0993618127459698,0,-0.0281435283778812,-0.0281435283778812
"KEAP1",0.101160712274499,0.0701738679644115,-0.140587119757608,0.102868658131816,-0.106768840583102,-0.144518546587512,-0.115826985055283,-0.113298105984577,0.106067437671973,0,-0.106488038009988,-0.106488038009988
"Iext",-0.104682590609611,-0.0826654277213325,0.138432262197345,-0.113298105984577,-0.00365123579442116,0.137301173796369,0.108840663537413,0.107209898889658,-0.115826985055283,0,0.101160712274499,0.101160712274499
"GRHL2",-0.0430962023705295,-0.0372894396179506,0.159415284597823,-0.0455763261383592,-0.045006128307655,0.0455011678787623,0.0275694950343768,0.0502405669587363,-0.0207680244461415,0,0.0449788668877728,0.0449788668877728
"Ecad",-0.0239027880659051,0.0649295259029429,0.134311515772388,-0.0285696899914932,-0.136286335906921,0.0278876506721706,0.0214318816989675,0.0305560845493164,-0.0175789479291362,0,0.0244987581728013,0.0244987581728013
