"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0778094555892828,0.0931142906831975,0.0301803267728535,0.0295279940557221,-0.128376906460295,-0.0322739243457815,-0.123289799157582,-0.0293197258062167,0.123500742650295,0,-0.022017918901294,-0.022017918901294
"SNAIL",-0.0364767299303468,-0.0517994088600313,-0.0429678419518085,-0.0357679641776289,-0.00961672596882164,-0.0572889011556863,-0.0412502480545569,0.0385191692202688,0.0428239377868015,0,0.0377236636997662,0.0377236636997662
"OVOL2",-0.0368698336771885,-0.0596785223160353,-0.0737171364120485,-0.0367788841740379,-0.00732685652004813,0.0387983124455193,-0.040208163236675,0.0379079025313593,0.0409562135311204,0,0.037374884182239,0.037374884182239
"OCT4",-0.00207787809095763,0.0266688895493006,-0.00148928123748727,0.138222626372826,-0.122390741016725,-0.00224475904197786,-0.139806432940975,-0.137196128401949,0.140360045994588,0,0.00258224123241948,0.00258224123241948
"NRF2",0.0377236636997662,-0.0423430268753248,0.0397113431128211,0.0406577053089807,0.00883627126912703,0.060914338651559,0.0428239377868015,-0.0357679641776289,-0.040191197677962,0,-0.0356138205013425,-0.0356138205013425
"miR34",0.0377236636997662,-0.0423430268753248,0.0397113431128211,0.0406577053089807,0.00883627126912703,0.060914338651559,0.0428239377868015,-0.0357679641776289,-0.040191197677962,0,-0.0356138205013425,-0.0356138205013425
"miR200",-0.0186165493524187,-0.0795514004044267,-0.0296963319947243,-0.0253296614180485,0.228551639278635,0.0347898790864334,0.125850755280166,0.026524386010756,-0.225056268824724,0,0.0192365957211036,0.0192365957211036
"miR145",0.0152077842173571,0.081230977694034,0.0230919729211784,-0.193666888599841,-0.0856356521228618,-0.0224341984928556,-0.00897370203218215,0.0937612918365238,0.00888192063877373,0,-0.0152125081060623,-0.0152125081060623
"KEAP1",-0.0356138205013425,0.0522012307915976,-0.0455185016226824,-0.0319153740206372,-0.110418377106552,-0.0546763143807479,-0.040191197677962,0.0406577053089807,0.0446702170084665,0,0.0393508997486258,0.0393508997486258
"Iext",0.0377236636997662,-0.0423430268753248,0.0397113431128211,0.0406577053089807,0.00883627126912703,0.060914338651559,0.0428239377868015,-0.0357679641776289,-0.040191197677962,0,-0.0356138205013425,-0.0356138205013425
"GRHL2",-0.022017918901294,-0.0924664697173553,-0.0303941712208181,-0.0292964360008098,0.128400558305138,0.0326448442270871,0.123500742650295,0.0295279940557221,-0.123173945264674,0,0.0222194273358613,0.0222194273358613
"Ecad",-0.016920046415069,-0.12710363670735,-0.0247958862843806,-0.0256822329620486,0.224579730921451,0.11819146005698,0.144263772350432,0.0243216887443615,-0.144792606397272,0,0.0164186747378389,0.0164186747378389
