"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0722613274289119,0.115971541313516,-0.0183787265446683,0.0106612216324243,0.0428985506374162,-0.0222500363035071,-0.0273410192608475,0.00943666444484327,0.0532998533186332,0,0.00641319340182615,-0.00641319340182615
"SNAIL",-0.0960395949234278,0.366679584733932,0.0874995085271563,-0.0840338683740395,-0.117641554433739,-0.166267267242464,-0.160462306867737,0.0958469940692565,0.175428324292359,0,-0.10849360146472,0.10849360146472
"OVOL2",-0.0261621296197508,-0.0469957930245918,-0.039115788262639,-0.0174364923614444,-0.0252088609889054,0.0548092007002364,-0.0400347697545376,0.0437831268525242,0.0742381757707719,0,-0.0543974237373979,0.0543974237373979
"OCT4",-0.00302095852595934,0.0552653277242732,0.00197952802025276,-0.0744307580271981,-0.0851497640337804,-0.00689350361483081,-0.0753617934226689,0.075075303264725,0.0760319565928321,0,-0.00360537930892307,0.00360537930892307
"NRF2",0.10849360146472,-0.456544734333595,-0.0715115150967887,0.0976005030816139,0.135693810965806,0.179811479089522,0.175428324292359,-0.0840338683740395,-0.157175640074092,0,0.0936590230228841,-0.0936590230228841
"miR34",0.10849360146472,-0.456544734333595,-0.0715115150967887,0.0976005030816139,0.135693810965806,0.179811479089522,0.175428324292359,-0.0840338683740395,-0.157175640074092,0,0.0936590230228841,-0.0936590230228841
"miR200",-0.0033814086474812,-0.154859718526341,0.0438148059865746,0.0151138316250989,0.0933383135361449,0.0592585100855346,0.0622745983596905,0.00777212648196081,-0.132189406438565,0,-0.028274922423294,0.028274922423294
"miR145",0.00664065890924256,-0.102518793377507,0.0324817885689823,0.0136379409502789,-0.00933686519695242,0.0287465742914567,0.0283664200776667,-0.0946359180237785,-0.00337684978146315,0,-0.0141586230596743,0.0141586230596743
"KEAP1",-0.0936590230228841,0.4647824115787,0.0900652039207478,-0.0811894601368286,-0.213053330878517,-0.162970942576854,-0.157175640074092,0.0976005030816139,0.177213358131612,0,-0.110595148122274,0.110595148122274
"Iext",0.10849360146472,-0.456544734333595,-0.0715115150967887,0.0976005030816139,0.135693810965806,0.179811479089522,0.175428324292359,-0.0840338683740395,-0.157175640074092,0,0.0936590230228841,-0.0936590230228841
"GRHL2",-0.00641319340182615,-0.100394391725765,0.045592412589338,0.01252766358094,-0.0114415969950321,0.0459425437219047,0.0532998533186332,0.0106612216324243,-0.0229485461290907,0,-0.0315902329550532,0.0315902329550532
"Ecad",-0.0208027590090774,0.171445287583487,0.0513922780799915,-0.000940548029969634,-0.129755226871117,0.0234645183031405,0.0347194188806627,0.0229269425877928,-0.00620435130742334,0,-0.0445091254833939,0.0445091254833939
