"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.078634459397072,0.0412239568054301,0.0290706076440084,-0.00877666599279065,0.0184747461195821,-0.0212089697417903,-0.100782544376506,-0.00775615157021438,0.101530434941579,0,0.0204952944781037,-0.0204952944781037
"SNAIL",-0.0355175062757679,-0.041808243884623,-0.0438385731704038,0.0282563971829184,-0.038448517237049,-0.057806854459426,-0.0469040294672337,0.0314377097524401,0.0496089512388891,0,-0.0384253149429797,0.0384253149429797
"OVOL2",-0.0359597385497806,-0.0421638414204008,-0.0746082919115082,0.0288925867668551,-0.0389259439235256,0.0376819902537745,-0.0464432395821164,0.0311764788637266,0.0484433456885411,0,-0.0380512418177545,0.0380512418177545
"OCT4",0.00715029188957311,0.0333555301230688,0.0185788931587713,-0.0383630850417355,-0.0511116310647458,-0.00852975769014338,-0.131389430595565,-0.0362384729624803,0.133108544814679,0,0.0053329834274804,-0.0053329834274804
"NRF2",0.0384253149429797,-0.0448331383319805,0.0384752611694976,-0.0328105678444716,0.0443528267043039,0.065143577697886,0.0496089512388891,-0.0282563971829184,-0.0456230709623778,0,0.0342138380527408,-0.0342138380527408
"miR34",0.0384253149429797,-0.0448331383319805,0.0384752611694976,-0.0328105678444716,0.0443528267043039,0.065143577697886,0.0496089512388891,-0.0282563971829184,-0.0456230709623778,0,0.0342138380527408,-0.0342138380527408
"miR200",-0.0171497662775611,-0.0386664479889303,-0.030066224901291,0.00360736718969943,0.0877973217622616,0.0268951059501028,0.10628621662258,0.00567098239528516,-0.204649383081851,0,-0.0189883385534009,0.0189883385534009
"miR145",0.000547984180324123,-0.019022774410394,-0.0142405289375859,0.00465361398524284,-0.0689178304481917,-0.000832516875441312,-0.00662733178910465,-0.094577673944629,0.00713630133436957,0,-8.97407948754612e-05,8.97407948754612e-05
"KEAP1",-0.0342138380527408,0.0650221997769501,-0.0464007542301258,0.0263688500530606,-0.135896743780136,-0.0541791323072111,-0.0456230709623778,0.0328105678444716,0.0512336320184834,0,-0.0402832788160591,0.0402832788160591
"Iext",0.0384253149429797,-0.0448331383319805,0.0384752611694976,-0.0328105678444716,0.0443528267043039,0.065143577697886,0.0496089512388891,-0.0282563971829184,-0.0456230709623778,0,0.0342138380527408,-0.0342138380527408
"GRHL2",-0.0204952944781037,-0.0375137094556067,-0.030733842239288,0.00722191905266495,-0.0164643393078508,0.0233324860622651,0.101530434941579,0.00877666599279065,-0.1003049447455,0,-0.0218597944493168,0.0218597944493168
"Ecad",-0.020147651254149,0.0628631671003403,-0.0312295202802098,0.00646633678157815,-0.121959833058384,0.0263504643326708,0.0756764484791615,0.00888810548906115,-0.073670236777659,0,-0.0223517946653683,0.0223517946653683
