"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0655236789477989,0.0919899165803088,-0.0318883367455751,0.0418644545059677,0.0482918423773285,-0.0364817657333488,-0.0224848156754019,-0.0305138349079255,0.0327826934560207,0,-0.0266512245064909,-0.0266512245064909
"SNAIL",-0.0347885128527076,-0.0489884913105683,0.0555578875557967,-0.0293152693178806,0.0421775092020081,-0.0464475691351347,0.0997704471830948,0.0520590587135054,-0.0799875707519494,0,0.0509986518551606,0.0509986518551606
"OVOL2",-0.090817931614663,-0.107108609290901,-0.0289365284661464,-0.0957625373754529,-0.0647867672611205,0.104177444244737,-0.0327563917259227,0.102579739823096,0.0390962506043778,0,0.0954168620959464,0.0954168620959464
"OCT4",0.00185257368646953,-0.0267352245410087,-0.00211941407502134,0.141546967545964,-0.123694748302699,0.00160088962711683,-0.143282301837933,-0.143576091441882,0.141796287851919,0,-0.00338167463915547,-0.00338167463915547
"NRF2",-0.0509986518551606,0.0402445470375143,0.0312219301451381,-0.0587975320216199,0.0132667525002776,-0.0664370031970775,0.0799875707519494,0.0293152693178806,-0.105153036261583,0,0.0298427533246623,0.0298427533246623
"miR34",0.0509986518551606,-0.0402445470375143,-0.0312219301451381,0.0587975320216199,-0.0132667525002776,0.0664370031970775,-0.0799875707519494,-0.0293152693178806,0.105153036261583,0,-0.0298427533246623,-0.0298427533246623
"miR200",0.0244406461821042,0.0753025341191409,-0.0446267766218498,0.0240919476657899,0.136639286922215,-0.0474242907307291,-0.021961176543346,-0.0411128941359218,-0.0931532103619857,0,-0.0364587623194849,-0.0364587623194849
"miR145",-0.0126563617047075,-0.0773066036293674,0.0320077279485169,-0.11894279658049,-0.0211072754402259,0.0279871528364867,0.0292696608106889,0.0307701735191278,-0.0184478001515316,0,0.0208712041630191,0.0208712041630191
"KEAP1",0.0298427533246623,-0.0554369845797155,-0.062631718311683,0.0212208449050554,-0.149655186761052,0.0400584637037839,-0.105153036261583,-0.0587975320216199,0.0737999009480518,0,-0.0573805216787572,-0.0573805216787572
"Iext",0.0509986518551606,-0.0402445470375143,-0.0312219301451381,0.0587975320216199,-0.0132667525002776,0.0664370031970775,-0.0799875707519494,-0.0293152693178806,0.105153036261583,0,-0.0298427533246623,-0.0298427533246623
"GRHL2",-0.0266512245064909,-0.0879263123400261,0.0441091509385103,-0.0268793403809264,-0.0330127506081705,0.0459587687007078,0.0327826934560207,0.0418644545059677,-0.0192206019527527,0,0.0370893614170787,0.0370893614170787
"Ecad",-0.0235236283204989,-0.12418421748199,0.0343807421644598,-0.0275280623177497,-0.133849368315542,0.127198176567466,0.0282368221134396,0.033187926263328,-0.0226714733347945,0,0.0271845875485757,0.0271845875485757
