"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0551996530986118,0.121032145943881,-0.0421315249848952,0.0508551509189421,0.0396864227083882,-0.0556197106202503,-0.0538150404876869,-0.0480747697880455,0.0574522176802208,0,-0.0433641738487641,-0.0433641738487641
"SNAIL",0.112068301765113,0.44662946401591,-0.0869986879264157,0.116498347776181,-0.0596704886280209,-0.313443743859718,-0.276821865488026,-0.119813141991976,0.272374481462117,0,-0.113177255158408,-0.113177255158408
"OVOL2",-0.0972266981334597,-0.0903977154012262,-0.0287122504516293,-0.103003177772495,-0.0648997605229058,0.104020035838836,-0.0199888320654116,0.105321543712338,0.0230606130617509,0,0.0982070902903224,0.0982070902903224
"OCT4",0.00399734292253218,0.0695940131642524,-0.00232089586838583,0.143534153033052,-0.123883081636032,-0.0160640605094113,-0.148914280867518,-0.144369674637253,0.147865329818567,0,-0.00427754466778876,-0.00427754466778876
"NRF2",-0.113177255158408,-0.546418760265383,0.0836175926101106,-0.120093745666881,0.0535286494695546,0.309527743067273,0.272374481462117,0.116498347776181,-0.276507442191636,0,0.110459908470944,0.110459908470944
"miR34",-0.113177255158408,-0.546418760265383,0.0836175926101106,-0.120093745666881,0.0535286494695546,0.309527743067273,0.272374481462117,0.116498347776181,-0.276507442191636,0,0.110459908470944,0.110459908470944
"miR200",0.0373252223174659,-0.0398908661165698,-0.0430659136104931,0.0396956757997239,0.139746365988774,-0.0215766544161881,-0.0317708326330056,-0.0450796944188085,-0.0750923816868948,0,-0.0399186336508352,-0.0399186336508352
"miR145",-0.0280586769488025,-0.119600519414684,0.033956691608239,-0.136173202700061,-0.0213903937551075,0.0430649935703575,0.0496615666691243,0.0402864865840794,-0.0442297769319529,0,0.0297828963261939,0.0297828963261939
"KEAP1",0.110459908470944,0.537573385518591,-0.0884751528730762,0.111198040145409,-0.161548289404088,-0.311550310663611,-0.276507442191636,-0.120093745666881,0.264861991932325,0,-0.113507880906671,-0.113507880906671
"Iext",-0.113177255158408,-0.546418760265383,0.0836175926101106,-0.120093745666881,0.0535286494695546,0.309527743067273,0.272374481462117,0.116498347776181,-0.276507442191636,0,0.110459908470944,0.110459908470944
"GRHL2",-0.0433641738487641,-0.117542746650595,0.0454817546696726,-0.04569471426661,-0.0335132912041309,0.0581419658131287,0.0574522176802208,0.0508551509189421,-0.0507324464383908,0,0.045626825699763,0.045626825699763
"Ecad",-0.0224612443614964,0.174192301104479,0.0318002476840207,-0.0271836373921455,-0.136298933348128,0.00307275305925682,0.0189319097532239,0.0298503040588122,-0.0154818971619371,0,0.0237761625338548,0.0237761625338548
