"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0289600064843755,0.0976698305535715,-0.0119675652597993,-0.0422535527101009,0.0861015156562652,-0.00120593889296527,-0.0030121217523282,0.0118232982739666,0.0571351082008068,0,-0.00909946923237625,-0.00909946923237625
"SNAIL",-0.0158898265330493,-0.0908537643344813,0.0704328830604599,0.00998726463632965,-0.0133658650622307,0.0890437549485508,-0.0166317010377557,0.0530350955595777,0.0597872910573698,0,0.0655372100162873,0.0655372100162873
"OVOL2",-0.0138244475150356,-0.0709500087311894,-0.0161956478807766,0.00716553403996637,-0.0144220005313918,0.0657263356155108,-0.0269228993747087,0.065417710201304,0.0853716234449511,0,0.0810377570812864,0.0810377570812864
"OCT4",0.0454411719028896,0.0405129984743941,-0.0031161100635497,-0.0614817570962885,0.00888890544792184,0.00988980742967466,-0.02773046656288,-0.0139525138401414,0.0750498138822274,0,0.00810938449771882,0.00810938449771882
"NRF2",-0.0655372100162873,-0.00549767499609108,0.0158539625190316,0.0561042349143738,-0.0672511721541886,0.0495469577485244,-0.0597872910573698,0.00998726463632965,0.0136481529488244,0,0.0126433589367371,0.0126433589367371
"miR34",0.0655372100162873,0.00549767499609108,-0.0158539625190316,-0.0561042349143738,0.0672511721541886,-0.0495469577485244,0.0597872910573698,-0.00998726463632965,-0.0136481529488244,0,-0.0126433589367371,-0.0126433589367371
"miR200",-0.0231066402597705,-0.0101551865779019,0.080956342070343,-0.00192680027877956,0.067906031331619,0.0559484878870271,0.0472607239141548,0.0483292121339435,-0.0967677594267422,0,0.0814287408690335,0.0814287408690335
"miR145",0.0252767358043614,-0.0698256377694686,0.0411056182963932,-0.0301486585829227,-0.0667718627549956,0.0083783417679745,-0.0688441544828762,-0.0925896565599962,0.106716494908408,0,0.0187357352618202,0.0187357352618202
"KEAP1",0.0126433589367371,-0.0100998942139022,-0.0741812086841156,-0.0071778545462756,-0.0901956363564497,-0.0917228146784797,0.0136481529488244,-0.0561042349143738,-0.0627287752967735,0,-0.0692296298087223,-0.0692296298087223
"Iext",0.0655372100162873,0.00549767499609108,-0.0158539625190316,-0.0561042349143738,0.0672511721541886,-0.0495469577485244,0.0597872910573698,-0.00998726463632965,-0.0136481529488244,0,-0.0126433589367371,-0.0126433589367371
"GRHL2",-0.00909946923237625,-0.0792952722496846,0.0802789861373535,-0.0148089679647255,-0.0188120170753759,0.050825746014627,0.0571351082008068,0.0422535527101009,0.000258682648866348,0,0.0754533180434765,0.0754533180434765
"Ecad",-0.0139351061239599,-0.0911030722539613,0.0633726067704226,-0.00430385692338156,-0.108527916364848,0.0471591591695614,0.102848601366451,0.033954646477979,-0.0644115997715549,0,0.0583490688521786,0.0583490688521786
