"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0734917262390959,0.037085324908015,0.0322367126632107,0.0339714387181072,0.0133530578639522,-0.0195694958372938,-0.120355032854187,-0.0331279523076105,0.120725782023197,0,0.0260864980316948,-0.0260864980316948
"SNAIL",-0.0325961285985609,-0.0836610040157642,-0.0398007706728074,-0.0324034369751377,-0.0300219555632023,0.0684901892798349,-0.026398509766581,0.0340422949654973,0.0270051785619101,0,-0.0332553681733769,0.0332553681733769
"OVOL2",-0.0378176786894833,-0.0441766144909465,-0.0752047617087988,-0.036729685810794,-0.0377989241568484,0.0359090054309866,-0.0405233094074542,0.0398237132174992,0.0417912811831452,0,-0.0391724023971482,0.0391724023971482
"OCT4",0.0324717253261456,0.0382421547563384,0.0327856078309675,0.143411057179562,-0.0845625178009604,-0.0200866886639484,-0.233783079095279,-0.139663145983573,0.235123405435606,0,0.0306384053357525,-0.0306384053357525
"NRF2",0.0332553681733769,-0.013726269477704,0.0378242174644481,0.0354715098418683,0.0324311852883465,-0.0682194371171194,0.0270051785619101,-0.0324034369751377,-0.0260197395267578,0,0.0320157326754704,-0.0320157326754704
"miR34",0.0332553681733769,-0.013726269477704,0.0378242174644481,0.0354715098418683,0.0324311852883465,-0.0682194371171194,0.0270051785619101,-0.0324034369751377,-0.0260197395267578,0,0.0320157326754704,-0.0320157326754704
"miR200",-0.0229818126042627,-0.0313687839762349,-0.0324678299605279,-0.029071888981859,0.0906619651611756,0.00698719807564345,0.122534640407581,0.031104472379842,-0.221548711432755,0,-0.0238822277657444,0.0238822277657444
"miR145",-0.0375110807236916,-0.0383132000226532,-0.0376418661658852,-0.146860840481285,-0.0141464888694614,0.0318014549374717,0.145708041386423,0.0495985343450745,-0.144481508219965,0,-0.0385834034597679,0.0385834034597679
"KEAP1",-0.0320157326754704,0.0174399764324643,-0.0414399954045504,-0.030103411682359,-0.12779397852348,0.0693478169340238,-0.0260197395267578,0.0354715098418683,0.0282356754060601,0,-0.0345336229484627,0.0345336229484627
"Iext",0.0332553681733769,-0.013726269477704,0.0378242174644481,0.0354715098418683,0.0324311852883465,-0.0682194371171194,0.0270051785619101,-0.0324034369751377,-0.0260197395267578,0,0.0320157326754704,-0.0320157326754704
"GRHL2",-0.0260864980316948,-0.0358632989951764,-0.0332663340793361,-0.0323505323337209,-0.0122887248459768,0.0196251338194896,0.120725782023197,0.0339714387181072,-0.11999048790555,0,-0.026737082406155,0.026737082406155
"Ecad",-0.024615458505213,0.0380415248402993,-0.0326155025975444,-0.0293386807184167,-0.117087092731902,0.107027180523651,0.0956979908339606,0.031624395004131,-0.0946990820788191,0,-0.0255992821737401,0.0255992821737401
