"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0755336738816697,0.0283791191457916,-0.0316531291798181,0.0317262808028095,0.117215379127947,-0.0225011083919795,0.0965870139841822,-0.0318200015150869,-0.0957368477862789,0,-0.0246282737611913,-0.0246282737611913
"SNAIL",0.0883356806746521,-0.0312732541423834,-0.0729100193247268,0.0941841947158307,0.0253186390840846,-0.128114352839252,-0.0247389849314736,-0.0951556444748221,0.0239863507117044,0,-0.0886423037327061,-0.0886423037327061
"OVOL2",0.0838237419878089,0.076819201454413,-0.093627209363381,0.090429925744753,0.0241564571116193,-0.0881999284716732,-0.0210920912906371,-0.0907660457137265,0.0203440409961918,0,-0.0838356255291042,-0.0838356255291042
"OCT4",0.0355350647701424,0.0360113540469656,-0.0358019428988277,0.145770857131501,0.00920601755257493,-0.0333027604642266,-0.0648284890445684,-0.145030823710637,0.0680336172496966,0,-0.0354790244210911,-0.0354790244210911
"NRF2",-0.0886423037327061,-0.0709180648630949,0.0717716606001416,-0.095862047064824,-0.026574153166202,0.126971910786818,0.0239863507117044,0.0941841947158307,-0.0250306219280598,0,0.0879444956709706,0.0879444956709706
"miR34",-0.0886423037327061,-0.0709180648630949,0.0717716606001416,-0.095862047064824,-0.026574153166202,0.126971910786818,0.0239863507117044,0.0941841947158307,-0.0250306219280598,0,0.0879444956709706,0.0879444956709706
"miR200",-0.0317718601109308,-0.0323116454538226,0.0355023294873707,-0.0391914507297257,-0.0187502905063606,0.0347084930175334,-0.092996425660189,0.0390828394031159,-0.00563476032621857,0,0.0314321825350426,0.0314321825350426
"miR145",-0.0371813550360514,-0.0287229477079815,0.0362551363459505,-0.147366779263216,-0.100506454268812,0.0348433768054057,-0.00566176105076345,0.0481894360400198,0.00783948320345431,0,0.037091601150653,0.037091601150653
"KEAP1",0.0879444956709706,0.0679470992992866,-0.0738899951509086,0.0923344397028608,-0.0755535064082661,-0.128696415790012,-0.0250306219280598,-0.095862047064824,0.0238519326305586,0,-0.0892431969696719,-0.0892431969696719
"Iext",-0.0886423037327061,-0.0709180648630949,0.0717716606001416,-0.095862047064824,-0.026574153166202,0.126971910786818,0.0239863507117044,0.0941841947158307,-0.0250306219280598,0,0.0879444956709706,0.0879444956709706
"GRHL2",-0.0246282737611913,-0.0258320048937304,0.0316372888503392,-0.0314947227478971,-0.116269305334191,0.023261494148656,-0.0957368477862789,0.0317262808028095,0.0972687105313769,0,0.0244497948620031,0.0244497948620031
"Ecad",-0.00953287567782555,0.0727616363442214,0.0215651226145513,-0.0170595492397519,-0.208528811076722,0.0125369998238976,-0.117458636860251,0.016624175090092,0.118507910762711,0,0.00915448195916128,0.00915448195916128
