"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.011716925836702,0.0709641595961212,-0.00418480894705616,0.0543690875810197,-0.169318310685153,-0.00270300914628877,-0.00190499838134229,0.0175459389731821,0.0872923673406877,0,-0.00291175135359534,-0.00291175135359534
"SNAIL",-0.00514956050415919,-0.0234376644194088,0.0931888329795341,-0.00184417609133668,-0.0144740916306492,-0.00692728937992738,-0.00711701096718986,0.0745101011933018,0.0935331036552344,0,0.0918421197846171,0.0918421197846171
"OVOL2",-0.00540365891612971,-0.0330778269349997,-0.00726090444044944,-0.00204663247839254,-0.0119355862685247,0.0929510424835357,-0.00749883914803435,0.0740193981424449,0.0931214185952199,0,0.0912978953986015,0.0912978953986015
"OCT4",0.00123408261645422,-0.0214469446496503,-0.00243161292608614,-0.0707318771538692,-0.0812728448418612,0.000247012944711109,-0.0702215702071828,0.0685595209829454,0.0676574676430802,0,-0.00373988679546311,-0.00373988679546311
"NRF2",-0.0918421197846171,0.0055130309029679,0.00367759097919427,-0.0763887590251814,0.0111112493941218,-0.0923727097061507,-0.0935331036552344,0.00184417609133668,0.00503479508044398,0,0.00326975298386181,0.00326975298386181
"miR34",0.0918421197846171,-0.0055130309029679,-0.00367759097919427,0.0763887590251814,-0.0111112493941218,0.0923727097061507,0.0935331036552344,-0.00184417609133668,-0.00503479508044398,0,-0.00326975298386181,-0.00326975298386181
"miR200",-0.0192398035584268,0.058995682862457,0.0919144541819533,0.00391220423378537,0.245319844738181,0.0724010421843838,0.0735631664832555,0.0596564536405358,-0.0978572221930287,0,0.0953221888498486,0.0953221888498486
"miR145",0.0151065261099915,0.00814876854067584,0.068706181446422,0.0256688177085406,0.164719514352939,0.0536811756819093,0.0500416802301286,-0.0665858777220268,0.0205548988270261,0,0.0562289172269635,0.0562289172269635
"KEAP1",0.00326975298386181,-0.0780991213823737,-0.0952772987951183,0.000468513626408362,-0.0847610038949401,0.00484875824777303,0.00503479508044398,-0.0763887590251814,-0.0953223952690343,0,-0.0939933151359954,-0.0939933151359954
"Iext",0.0918421197846171,-0.0055130309029679,-0.00367759097919427,0.0763887590251814,-0.0111112493941218,0.0923727097061507,0.0935331036552344,-0.00184417609133668,-0.00503479508044398,0,-0.00326975298386181,-0.00326975298386181
"GRHL2",-0.00291175135359534,-0.00102894169270542,0.0925263264506202,0.018571699716367,0.143679710874367,0.0871800121136478,0.0872923673406877,0.0543690875810197,-0.000323413092321712,0,0.0904297431781103,0.0904297431781103
"Ecad",-0.00293104414815238,0.093897303691932,0.0929866077458219,0.0166417650003297,0.232121111213448,0.0886252258455705,0.0886200117679472,0.0568276227547724,-0.001060203155507,0,0.0910211018531945,0.0910211018531945
