"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0469773664304412,-0.100407353179168,-0.0431256507479054,0.0596170371421294,0.0641687576335724,0.0551413371257881,-0.0107968242475395,-0.0517653241357772,0.0164539451884753,0,-0.0474292111353612,-0.0474292111353612
"SNAIL",-0.104971770757919,-0.00893107666900391,0.0864042438842593,-0.108711574635136,-0.0775099746049023,-0.149306442694649,-0.0432557805972459,0.116564744824235,0.0487887824674279,0,0.109893070839685,0.109893070839685
"OVOL2",-0.101294986428087,0.111824443859688,-0.0240013887637548,-0.105871098334128,-0.0751678814062112,-0.113227955519759,-0.0427352562003606,0.112378036195026,0.0470590930086793,0,0.10528785630331,0.10528785630331
"OCT4",0.0642044241142958,-0.103028923126407,-0.0437569290555583,0.172751777946389,0.215797107136943,0.060863791918906,0.165418998883628,-0.158786631133307,-0.154929488394117,0,-0.0534366713322927,-0.0534366713322927
"NRF2",0.109893070839685,-0.0922699347089986,-0.0781865398575277,0.118107547789498,0.0868754310012376,0.143250839445623,0.0487887824674279,-0.108711574635136,-0.0410376425939171,0,-0.102759009596766,-0.102759009596766
"miR34",0.109893070839685,-0.0922699347089986,-0.0781865398575277,0.118107547789498,0.0868754310012376,0.143250839445623,0.0487887824674279,-0.108711574635136,-0.0410376425939171,0,-0.102759009596766,-0.102759009596766
"miR200",0.0572945340028668,-0.088327426307163,-0.0561563173381958,0.0585162622278966,0.163113325067999,0.0704832978563242,-0.0100018490660292,-0.0684619565645918,-0.0961147394282754,0,-0.0631768869440433,-0.0631768869440433
"miR145",-0.055420757694195,0.110512321095883,0.0557342309585495,-0.157100870553827,-0.128687194768937,-0.0709740286387624,-0.0933618714070032,0.0708432845794509,0.101964291098284,0,0.063616704597686,0.063616704597686
"KEAP1",-0.102759009596766,0.0906494080378305,0.0888147356208586,-0.103536995642259,-0.172963810706639,-0.150084988902723,-0.0410376425939171,0.118107547789498,0.0515515511276276,0,0.111478861173761,0.111478861173761
"Iext",0.109893070839685,-0.0922699347089986,-0.0781865398575277,0.118107547789498,0.0868754310012376,0.143250839445623,0.0487887824674279,-0.108711574635136,-0.0410376425939171,0,-0.102759009596766,-0.102759009596766
"GRHL2",-0.0474292111353612,0.0967118290331139,0.0518853529497112,-0.0479729749522518,-0.0536436866780378,-0.0617622570070938,0.0164539451884753,0.0596170371421294,-0.00891718048259296,0,0.054608668789803,0.054608668789803
"Ecad",-0.0560057081782997,0.139663766973509,0.0566113918133725,-0.0560571784119661,-0.157699108300691,-0.159576595907854,0.0229690862819767,0.0682204437180886,-0.0149022685198681,0,0.0634600644359859,0.0634600644359859
