"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0713364539567952,0.0431145902943419,-0.0171939053372015,-0.0113653904793451,0.117847465615399,-0.0056975639863506,-0.00273658008170931,0.0105652561935696,0.0290533788544017,0,-0.00509215560701398,-0.00509215560701398
"SNAIL",-0.0236705289463893,-0.0399736844078036,0.0610204729059138,0.0153663271276549,0.0174552549679458,-0.0396428317785686,-0.0431495717435246,0.044176115781715,0.0778026757895037,0,0.0548898666405839,0.0548898666405839
"OVOL2",-0.0244834512199116,-0.0497130119703888,-0.0395290333237003,0.0163075277464153,0.0152758731111383,0.0571283742218974,-0.0451757919982733,0.0430850852746407,0.07738439722932,0,0.0535030590630488,0.0535030590630488
"OCT4",0.014331794107758,-0.0061144887988935,-0.00802419601562545,-0.0405308527231691,0.186406233647955,0.0129211467167041,-0.028561596752785,-0.0189266512431023,0.0543191725103608,0,0.00844460489952726,0.00844460489952726
"NRF2",0.0548898666405839,-0.0231110184999082,-0.0223106127937769,-0.0487795581918927,-0.00737720949797635,0.076933989409157,0.0778026757895037,-0.0153663271276549,-0.0376938362542779,0,-0.0188911801616413,-0.0188911801616413
"miR34",0.0548898666405839,-0.0231110184999082,-0.0223106127937769,-0.0487795581918927,-0.00737720949797635,0.076933989409157,0.0778026757895037,-0.0153663271276549,-0.0376938362542779,0,-0.0188911801616413,-0.0188911801616413
"miR200",-0.0158978354534507,0.0457550518438918,0.0480696233592133,-0.00364974583153382,-0.211199134033054,0.023726700872999,0.0200364420244972,0.0170329539357276,-0.0951010538747891,0,0.0384944818113522,0.0384944818113522
"miR145",0.0207423729213701,-0.0124032459388511,0.0209201920983041,-0.0207423423694226,-0.0578854557835221,-0.000627126382246576,-0.0846178471907969,-0.104734250663421,0.103983721199975,0,-0.00310809638492531,-0.00310809638492531
"KEAP1",0.0188911801616413,-0.0657173655627036,-0.0670512994263555,-0.0104359999096841,0.0810024959030057,0.0337362035884203,0.0376938362542779,-0.0487795581918927,-0.0838513091444241,0,-0.0605821422607667,-0.0605821422607667
"Iext",0.0548898666405839,-0.0231110184999082,-0.0223106127937769,-0.0487795581918927,-0.00737720949797635,0.076933989409157,0.0778026757895037,-0.0153663271276549,-0.0376938362542779,0,-0.0188911801616413,-0.0188911801616413
"GRHL2",-0.00509215560701398,-0.0152435655593595,0.0465697963557347,-0.0136428794511875,-0.11020791973082,0.034045115915134,0.0290533788544017,0.0113653904793451,0.00113452964233031,0,0.0324685157889473,0.0324685157889473
"Ecad",0.00791779573403913,0.0804962883664625,-0.035512971514903,0.00564356071406509,0.0110648594438397,-0.117621199581196,-0.0839191037915976,-0.00812514676892811,0.0673237877502982,0,-0.0229684058939105,-0.0229684058939105
