"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0610805145965356,-0.0919599589017197,-0.0312544879377853,0.0464949349932118,-0.128541488240063,-0.0135136327479261,-0.0224680502415599,-0.0309268833426859,0.0358597659153006,0,-0.0272325604510699,0.0272325604510699
"SNAIL",-0.030842796928019,-0.0805075919605691,0.048563186623124,-0.0278452221427454,-0.0102845468731843,-0.0357130707321679,-0.0330161132320755,0.0432475209933201,0.046230545563417,0,0.0423871550637508,-0.0423871550637508
"OVOL2",-0.0343766399514407,0.0554225583512307,-0.0438361064229677,-0.029678267890286,-0.0102731015145687,0.0439894388040836,-0.0485093556460093,0.0520086996751692,0.067698702560965,0,0.0511264914071745,-0.0511264914071745
"OCT4",0.049659290668043,-0.0908470599310806,-0.0306974649217112,0.160335327034992,-0.262596656731247,-0.0129166856398789,-0.119423623842582,-0.136630385521505,0.13996558188454,0,-0.0316703386225702,0.0316703386225702
"NRF2",-0.0423871550637508,0.0276887839349219,0.0322353846182534,-0.0471644934754396,-0.00614474368349991,-0.0453743003432093,-0.046230545563417,0.0278452221427454,0.0296251624188369,0,0.0279137949126959,-0.0279137949126959
"miR34",-0.0423871550637508,0.0276887839349219,0.0322353846182534,-0.0471644934754396,-0.00614474368349991,-0.0453743003432093,-0.046230545563417,0.0278452221427454,0.0296251624188369,0,0.0279137949126959,-0.0279137949126959
"miR200",-0.0352946821195201,0.0669295156184384,0.0499525243711586,-0.0360532829323377,0.22420768562509,0.0157807612432982,0.0280049552613171,0.0525466886732221,-0.113924357960657,0,0.0475608168043748,-0.0475608168043748
"miR145",-0.033933404084684,0.09648990104915,0.0512990573548508,-0.135139055788458,0.182497860023573,0.0315463198508812,0.0415142614445825,0.0567034522820517,-0.0230995764216372,0,0.0499521106839565,-0.0499521106839565
"KEAP1",0.0279137949126959,-0.0175604922401211,-0.0526882699360036,0.0230847388742126,-0.0886724958145907,0.033175024209507,0.0296251624188369,-0.0471644934754396,-0.0504172416267577,0,-0.0460691089863773,0.0460691089863773
"Iext",0.0423871550637508,-0.0276887839349219,-0.0322353846182534,0.0471644934754396,0.00614474368349991,0.0453743003432093,0.046230545563417,-0.0278452221427454,-0.0296251624188369,0,-0.0279137949126959,0.0279137949126959
"GRHL2",-0.0272325604510699,0.0836560719759247,0.0477838717489686,-0.026911739492054,0.124189548788785,0.0232873716203297,0.0358597659153006,0.0464949349932118,-0.0190909750656274,0,0.0418620728006582,-0.0418620728006582
"Ecad",-0.0241719077289678,-0.0122042092258793,0.0390603948456993,-0.0270006942506215,0.0212530286922732,0.105957350105251,0.0872454608011241,0.0388374289444991,-0.0771640371462932,0,0.0329506420019788,-0.0329506420019788
