"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0102897372100541,-0.150128605876743,-0.0311638061185012,0.0948911074515797,0.0920511967151419,0.0555072722972909,-0.0168696014550669,-0.0412307929665229,0.0611677349247677,0,-0.0408216507346345,-0.0408216507346345
"SNAIL",-0.11728324311865,0.389923762689184,0.109242377502994,-0.119466336943794,-0.127123645878484,-0.326639867693741,-0.149129330014967,0.148958365123253,0.172533973540032,0,0.14239567157327,0.14239567157327
"OVOL2",-0.0257989248191421,0.0483097143473144,-0.0189977636712779,-0.0200194535315228,-0.021631495071334,-0.0803889041481838,-0.0279213974821031,0.0816155924611099,0.0782105374895306,0,0.0808850804935331,0.0808850804935331
"OCT4",0.100237333445321,-0.187797047566096,-0.0301912534805329,0.204330908177164,0.001796724623282,0.0634422174845362,-0.107317459786287,-0.143576551528799,0.158541236010063,0,-0.0431482292903295,-0.0431482292903295
"NRF2",-0.14239567157327,0.503450943473002,0.0797073489024389,-0.149140354201704,-0.155898671328093,-0.29982219616234,-0.172533973540032,0.119466336943794,0.147133179305586,0,0.113670607949593,0.113670607949593
"miR34",0.14239567157327,-0.503450943473002,-0.0797073489024389,0.149140354201704,0.155898671328093,0.29982219616234,0.172533973540032,-0.119466336943794,-0.147133179305586,0,-0.113670607949593,-0.113670607949593
"miR200",-0.0563667834657676,0.176829323575636,0.0900354240628092,-0.0508804584735045,0.0476374087726423,-0.123943957291002,0.0428707548812423,0.105170605874591,-0.0994037308552061,0,0.10339864845741,0.10339864845741
"miR145",-0.0427202982898218,0.138304360785389,0.0881787148077464,-0.136242433876782,-0.0355751947645191,-0.10856653275247,0.0631652631997278,0.0983193050837946,-0.0134114042093231,0,0.0966245923046548,0.0966245923046548
"KEAP1",0.113670607949593,-0.484477277031409,-0.111044091049992,0.112483912483913,0.0221288950051255,0.325945253432938,0.147133179305586,-0.149140354201704,-0.174997394298513,0,-0.142957647440715,-0.142957647440715
"Iext",0.14239567157327,-0.503450943473002,-0.0797073489024389,0.149140354201704,0.155898671328093,0.29982219616234,0.172533973540032,-0.119466336943794,-0.147133179305586,0,-0.113670607949593,-0.113670607949593
"GRHL2",-0.0408216507346345,0.120446627078156,0.086359434187565,-0.034818332062893,-0.0353813764691627,-0.103652672890763,0.0611677349247677,0.0948911074515797,-0.0127404473430684,0,0.093449896459777,0.093449896459777
"Ecad",-0.0218379100102621,-0.161731851139572,0.0629259594370765,-0.0202557100305611,-0.102658772067722,-0.0386418124703549,0.128450573100903,0.0631672746564114,-0.0936062853480279,0,0.0598475590500881,0.0598475590500881
