"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",-0.0105346354286157,0.0689097766339114,-0.0293412540839829,0.0946391016211461,0.0856924043242986,-0.0356367956181387,-0.0291378637317514,-0.0387190766289561,0.0861948823970544,0,-0.0382810112051869,-0.0382810112051869
"SNAIL",0.0957674492355621,-0.073278068134777,-0.0939419726186548,0.0993370836921535,-0.00916567459198009,-0.00659104838762636,-0.115565522734327,-0.123400858256484,0.0913307008577593,0,-0.116924440241286,-0.116924440241286
"OVOL2",-0.0244906018400173,-0.0234329694935201,-0.0181587075200635,-0.0190055813424858,-0.0170253598746187,0.0678145008080597,-0.0182923614756577,0.0823943601065985,0.0826724346890908,0,0.0816979696356204,0.0816979696356204
"OCT4",0.0993923770279242,0.0704415767565103,-0.028361959171902,0.203811135990609,-0.00798133714191092,-0.0322500198200028,-0.127716041095131,-0.140956039308823,0.192401355780446,0,-0.0404459355900889,-0.0404459355900889
"NRF2",-0.116924440241286,-0.0465702251648438,0.0696739769228967,-0.124265175734339,-0.0169625914412741,-0.00804937953286496,0.0913307008577593,0.0993370836921535,-0.117055072088823,0,0.0934042038074954,0.0934042038074954
"miR34",-0.116924440241286,-0.0465702251648438,0.0696739769228967,-0.124265175734339,-0.0169625914412741,-0.00804937953286496,0.0913307008577593,0.0993370836921535,-0.117055072088823,0,0.0934042038074954,0.0934042038074954
"miR200",-0.0523413286354864,-0.0193841326438024,0.0898045705852335,-0.0475271313325134,0.0691909117740434,0.0607046101873746,0.0881237704536709,0.103772282612575,-0.131389779834354,0,0.10198278008316,0.10198278008316
"miR145",-0.0401168651915476,-0.0210603273329201,0.088426400665287,-0.134283990189385,-0.0224958123862791,0.0750415128473568,0.0882034360935882,0.0979792025966676,-0.0239981795228748,0,0.0962980735622783,0.0962980735622783
"KEAP1",0.0934042038074954,0.024693115104074,-0.0956053136650443,0.0951240714398609,-0.111678979753489,-0.00708794216183379,-0.117055072088823,-0.124265175734339,0.0881536105140937,0,-0.117973512050273,-0.117973512050273
"Iext",0.116924440241286,0.0465702251648438,-0.0696739769228967,0.124265175734339,0.0169625914412741,0.00804937953286496,-0.0913307008577593,-0.0993370836921535,0.117055072088823,0,-0.0934042038074954,-0.0934042038074954
"GRHL2",-0.0382810112051869,-0.0210151947728985,0.0866753266326919,-0.0328131009595516,-0.022873104418906,0.0697892436893553,0.0861948823970544,0.0946391016211461,-0.0237153072336557,0,0.0932122104682418,0.0932122104682418
"Ecad",-0.0231734584606512,0.0524977984324715,0.0657656358620717,-0.021440458730263,-0.11827946717261,0.134405593093121,0.0711930930122702,0.0671275335601949,-0.0249830703479539,0,0.0639170021178265,0.0639170021178265
