states,Avg0,SD0,frust0
'10101010011111100000',0.28659999999999997,0.0029709706606876386,0.025
'01010101100000011111',0.2872666666666666,0.005681744645988776,0.025
'10101110010111100100',0.0067,0.0006531972647421808,0.175
'01100001100000011001',0.0022333333333333333,0.00012472191289246464,0.275
'01010001101000001111',0.005166666666666667,0.0002867441755680876,0.3
'10111110011111110010',0.008866666666666667,0.0010624918300339487,0.3
'01100001101000001001',0.024999999999999998,0.0006531972647421812,0.225
'01010001101000011011',0.006333333333333333,0.0008178562764256868,0.175
'10101110010111110000',0.0048,0.0005354126134736336,0.3
'10011110010111110110',0.023433333333333334,0.0005436502143433363,0.225
'10001110010111100110',0.0014666666666666667,0.0003681787005729087,0.3
'01000001100000001101',0.0088,0.0006164414002968974,0.3
'01100001101000011001',0.0061666666666666675,0.00041096093353126513,0.25
'10111110010111100010',0.0020666666666666667,0.00046427960923947067,0.2
'01000001101000011001',0.0067666666666666665,0.001007747763855398,0.25
'10001110010111110110',0.004166666666666667,0.0008498365855987974,0.275
'10011110011111110010',0.0011666666666666665,0.00018856180831641265,0.3
'01010001100000001111',0.012499999999999999,0.0006164414002968975,0.275
'10101110011111100000',0.0318,0.0004966554808583776,0.05
'10111110010111100110',0.006033333333333334,0.0004109609335312652,0.25
'01100001101000001011',0.0009333333333333333,0.00012472191289246472,0.25
'10111110010111110100',0.0014666666666666665,0.00023570226039551585,0.3
'01010001100000011111',0.03043333333333333,0.00229830855679176,0.05
'01010001101000011111',0.0021666666666666666,0.0003091206165165234,0.125
'01000001101000001101',0.006999999999999999,0.0007071067811865477,0.325
'10011110011111100110',0.001966666666666667,0.00026246692913372703,0.275
'10101110011111100100',0.007066666666666666,0.0002494438257849297,0.2
'01100001101000011011',0.0020666666666666667,0.0005436502143433364,0.225
'10111110011111100110',0.0034999999999999996,0.0007788880963698617,0.275
'10011110010111100100',0.0014999999999999998,0.0002943920288775949,0.225
'10111110011111100100',0.0032333333333333333,0.00033993463423951915,0.25
'01010001100000001011',0.0015000000000000002,0.00029439202887759485,0.325
'01000001100000011111',0.0075,0.0005715476066494083,0.1
'01100001100000011111',0.0007666666666666667,0.00020548046676563257,0.15
'10111110010111100100',0.0033333333333333327,4.714045207910309e-5,0.225
'01000001100000011101',0.008566666666666667,0.00041899350299921746,0.125
'01110001101000001011',0.004366666666666667,0.00018856180831641235,0.25
'01000001101000001001',0.010233333333333332,0.0010656244908763856,0.275
'01010001100000001101',0.0041333333333333335,0.00012472191289246464,0.3
'01110001101000011011',0.0025333333333333336,0.00024944382578492933,0.225
'10101110010111110100',0.0049,0.0011575836902790225,0.25
'10001110010111110100',0.004233333333333334,0.0009392668535736916,0.25
'10101110010111100010',0.0006666666666666666,9.428090415820637e-5,0.2
'01100001100000001101',0.0007999999999999999,0.00029439202887759485,0.3
'01010001101000001011',0.005600000000000001,0.00016329931618554495,0.25
'10111110011111100010',0.008166666666666668,0.0008653836657164777,0.125
'10101110011111110000',0.0118,0.0007874007874011817,0.275
'01010001100000011011',0.0067666666666666665,0.0006236095644623235,0.2
'10111110010111110110',0.009266666666666666,0.0003399346342395185,0.275
'10001110010111100100',0.002,8.164965809277255e-5,0.225
'01010001100000011101',0.002,0.0006164414002968977,0.125
'01110001100000011111',0.0013,0.00029439202887759485,0.15
'01000001100000011001',0.0031,0.0002943920288775948,0.275
'10111110010111110010',0.0077333333333333325,0.0004921607686744465,0.325
'01110001101000001001',0.0047,0.000748331477354788,0.275
'10101110010111100110',0.0015999999999999999,0.0001632993161855452,0.25
'10001110011111100000',0.0013333333333333333,0.00024944382578492944,0.15
'10101110010111110010',0.0035666666666666663,0.0005436502143433364,0.325
'01000001101000011011',0.0031000000000000003,8.164965809277265e-5,0.225
'01010001101000001001',0.0034333333333333334,0.00047140452079103186,0.275
'01000001100000001111',0.0020666666666666667,0.0005734883511361751,0.325
'01000001101000011101',0.002433333333333333,0.00033993463423951894,0.2
'10001110011111110000',0.0005,0.00037416573867739413,0.325
'10111110011111110110',0.0009333333333333334,0.0002357022603955159,0.35
'10101110011111110010',0.004433333333333333,0.00020548046676563273,0.3
'10101110010111100000',0.002,0.0003265986323710903,0.125
'01110001100000011011',0.0016333333333333332,0.00032998316455372216,0.25
'10011110010111100110',0.0069,0.000374165738677394,0.25
'01110001101000011001',0.0011333333333333334,0.00012472191289246467,0.3
'10011110011111110110',0.0017333333333333333,0.0003299831645537222,0.3
'01000001101000001111',0.0007,0.00021602468994692865,0.35
'01100001100000001001',0.0009000000000000001,0.0002449489742783178,0.3
'10101110010111110110',0.0042,0.00014142135623730948,0.275
'10101110011111100010',0.0023333333333333335,0.00044969125210773475,0.125
'10001110011111100110',,,0.325
'10111110010111100000',0.0008,8.16496580927726e-5,0.175
'10111110011111110000',0.0022333333333333333,0.0005436502143433364,0.325
'10101110011111110110',0.0003666666666666666,9.428090415820635e-5,0.35
'01000001100000011011',0.0030333333333333336,0.00026246692913372703,0.25
'10001110010111110000',0.0002,0.0001414213562373095,0.35
'10101110011111110100',0.0014,0.0,0.325
'10001110011111110100',0.0011,0.0002943920288775949,0.325
'10111110011111100000',0.0074,0.00045460605656619566,0.1
'10011110011111100100',0.0013666666666666664,0.00012472191289246477,0.25
'10011110011111110000',0.0003,8.164965809277261e-5,0.325
'01010001101000011001',0.0010666666666666665,0.00036817870057290875,0.25
'01010001101000001101',0.0036333333333333335,4.714045207910329e-5,0.325
'10011110010111110100',0.0009333333333333333,0.0003681787005729087,0.25
