"Network","JSD"
"rand_1",0.179914275829703
"rand_10",0.180752947407583
"rand_100",0.519427761294573
"rand_11",0.140451785031518
"rand_12",0.238117101669132
"rand_13",0.484480501346385
"rand_14",0.439398563385525
"rand_15",0.474940789075583
"rand_16",0.283417111634962
"rand_17",0.334838511266842
"rand_18",0.180011404127033
"rand_19",0.303705782184138
"rand_2",0.209273501206633
"rand_20",0.27610825091936
"rand_21",0.179261258610475
"rand_22",0.309768814977098
"rand_23",0.216331611425381
"rand_24",0.230909634977743
"rand_25",0.241350518052597
"rand_26",0.29058934252645
"rand_27",0.280068696889482
"rand_28",0.201225479028198
"rand_29",0.180535608880331
"rand_3",0.281040574299925
"rand_30",0.289345267772249
"rand_31",0.179440269672967
"rand_32",0.179983503225105
"rand_33",0.237752070438767
"rand_34",0.193089220893985
"rand_35",0.290348742905912
"rand_36",0.24609757060275
"rand_37",0.0771134223059343
"rand_38",0.304236766098342
"rand_39",0.181289238103908
"rand_4",0.286972521660635
"rand_40",0.179674892407337
"rand_41",0.387265449366024
"rand_42",0.292089981190507
"rand_43",0.291990582433498
"rand_44",0.538716583571208
"rand_45",0.312402157205166
"rand_46",0.338089213328031
"rand_47",0.18093634861812
"rand_48",0.208515468199182
"rand_49",0.280002258108193
"rand_5",0.270128603697472
"rand_50",0.206148227414763
"rand_51",0.210412141073377
"rand_52",0.291226099960125
"rand_53",0.148016208667216
"rand_54",0.181056388994836
"rand_55",0.278807719225171
"rand_56",0.480749763201566
"rand_57",0.291822775234991
"rand_58",0.27929679818494
"rand_59",0.147852347545708
"rand_6",0.448453442197619
"rand_60",0.178993081281452
"rand_61",0.238888270512775
"rand_62",0.362997513057942
"rand_63",0.319671218138944
"rand_64",0.17886063709601
"rand_65",0.29125328018364
"rand_66",0.276170712520524
"rand_67",0.21406879688039
"rand_68",0.486339728161348
"rand_69",0.220292181851857
"rand_7",0.179177738457544
"rand_70",0.504899988584326
"rand_71",0.299299373624131
"rand_72",0.179171028223881
"rand_73",0.201012027528289
"rand_74",0.180357763117647
"rand_75",0.180925591754645
"rand_76",0.181149355131086
"rand_77",0.0762527055264268
"rand_78",0.189084891890706
"rand_79",0.234859962366865
"rand_8",0.17964111814789
"rand_80",0.263706810341087
"rand_81",0.230821145910836
"rand_82",0.370830277882472
"rand_83",0.279152197011988
"rand_84",0.268842315953982
"rand_85",0.279930493769313
"rand_86",0.181029052062202
"rand_87",0.503168882903383
"rand_88",0.164532380777143
"rand_89",0.292876976965644
"rand_9",0.321820513665528
"rand_90",0.180657219451642
"rand_91",0.223517297043913
"rand_92",0.179714077504523
"rand_93",0.180834125715197
"rand_94",0.269456556623298
"rand_95",0.29980404813865
"rand_96",0.520357298956408
"rand_97",0.329047765206944
"rand_98",0.286321755683258
"rand_99",0.268714333226566
