states,flag,Avg0,SD0,frust0
'01010101101000011011',1,0.04666666666666667,0.0016499158227686124,0.15
'10101110011111100000',1,0.13643333333333332,0.004219267972317262,0.05
'10101010011111100000',1,0.13563333333333336,0.003403266404826731,0.025
'10101110010111100100',1,0.04826666666666667,0.0014290634073484026,0.175
'01010001101000011011',1,0.04843333333333333,0.002684937408746971,0.175
'01010101100000011111',1,0.1326,0.0031315597817488093,0.025
'01100101101001001001',1,0.06630000000000001,0.001019803902718556,0.225
'01010001100000011111',1,0.13626666666666667,0.0023156472577277897,0.05
'10101010010111100100',1,0.04883333333333334,0.0007318166133366698,0.15
'10011010010110110110',1,0.06706666666666666,0.001667999467092908,0.225
'10011110010110110110',1,0.0657,0.0018493242008906887,0.2
'01100001101001001001',1,0.06779999999999999,0.0009416297927883733,0.2
